epoch,d loss,p loss,g loss,g_p loss
65,0.6631836044406891,0.010650777466893196,1.9227619447835287,0.2543176548822721
66,0.6649993081569672,0.010492824980318546,1.9312929928207399,0.25608847995996475
67,0.6637117715485891,0.01046389507688582,1.9277588513819377,0.25407011601924895
68,0.6637260670248667,0.010342490057150523,1.9339776037979126,0.25428904572248456
69,0.6641956645027797,0.010203385235220195,1.9312513106473288,0.25403144236008324
70,0.65920181599617,0.010172524444361527,1.9437442609278361,0.25329209460814794
71,0.6605308393478394,0.00999264809238414,1.9358069763437906,0.25254985095977783
72,0.6554293076642355,0.009836324862092733,1.948437835559845,0.2540805842701594
73,0.6541516187953949,0.009730685024360817,1.9505429100672405,0.2538939035479228
74,0.6506675884358089,0.009724795900781949,1.9682493429692587,0.2527287681690852
75,0.6517586501248678,0.00958221812521418,1.96615308467865,0.25268818626880646
76,0.6486351562372843,0.00950496855472525,1.9750387637456257,0.25259120169401167
77,0.6470971086915334,0.009403318267489472,1.9802556063588461,0.2533356295609474
78,0.6431301807165146,0.009332948827072978,1.9930885858853657,0.25320125211318334
79,0.6397756630897522,0.009264730887413026,1.997622574481964,0.25186148544390996
80,0.6448837175766627,0.009204369382138054,1.992189136644999,0.251725670662721
81,0.6387427389462789,0.009124779066443444,1.9924566834259034,0.2514052226392428
82,0.638117180185318,0.009001365138242642,1.9929906804784139,0.2515726668492953
83,0.6305120406802496,0.008822749076013764,2.0140316696294147,0.2509651839073499
84,0.6371925188859304,0.008880399446909626,1.9953645914332072,0.25087326363484064
85,0.6323779822699229,0.008639690587297083,2.0133664416122437,0.25120264744997023
86,0.6303355529642105,0.008766609967201949,2.016857118186951,0.2516416408793132
87,0.627242027961413,0.008700914692183336,2.0348459580230713,0.2521975289964676
88,0.6289649190584818,0.008560122160216172,2.0205644558334352,0.2501296080128352
89,0.6266871769396464,0.008461242038284739,2.030510445315043,0.25033996539592746
90,0.6237702594073613,0.008355836583301425,2.0359987429555257,0.2510862969382604
91,0.6250765383625031,0.008358653128618995,2.0414679259554545,0.25104319717645646
92,0.626764824180603,0.00824125360481441,2.035697201131185,0.25100228505849836
93,0.6200498040644328,0.008239943240210414,2.0509456252543132,0.25021936852614085
94,0.6204482334931691,0.008140804908225933,2.048464542274475,0.2493093785572052
95,0.6152351759211222,0.008114979654302199,2.0548606339518227,0.24948014566818874
96,0.619667367011706,0.007989198457300664,2.0495664116414387,0.2494270614139239
97,0.6189437820386886,0.007958804288928707,2.054355983759562,0.2490822619565328
98,0.6118039468463262,0.007857930409237742,2.071077816390991,0.2488901514204343
99,0.6153251631657283,0.007870619595671693,2.062440172068278,0.24894909670114518
100,0.614125611820221,0.00782607455983758,2.062568477668762,0.24810274434328078
101,0.6055117757892609,0.007770877143591643,2.1077518305714924,0.25041954621156054
102,0.613708593117396,0.007762598022297024,2.0664313060633344,0.24868659450213115
103,0.610430831173261,0.007602413374086221,2.0682906654230755,0.2482199047168096
104,0.6030442983531952,0.007603790192554394,2.0837573086420695,0.24870509892304737
105,0.6009947402381897,0.007564726515909036,2.1108378444798785,0.24858040236234666
106,0.6064575260082881,0.007428553618341684,2.089104484901428,0.24768836932738622
107,0.6056879166841507,0.007413185618792971,2.0880918537902833,0.24816333021084466
108,0.6035545327281951,0.007465655557264884,2.094167091967265,0.24792742153803507
109,0.596789918367068,0.007391147327274084,2.1031062276331585,0.24907319606542588
110,0.6048846006011963,0.007276466562350591,2.0917757479985557,0.24878469681104023
111,0.6006050323152542,0.0072887199231733875,2.104576887512207,0.24885919235785803
112,0.6008684227450689,0.00721881889825066,2.1187828082402547,0.25002524150927863
113,0.5952528455289204,0.007146821607003609,2.1212380772399904,0.24908348145723344
114,0.5979002433840434,0.007184755986779928,2.123434231961568,0.2486788936805725
115,0.5949295892429352,0.007115241544991732,2.123707724901835,0.24782500813802083
116,0.5869680923557281,0.006998235469659169,2.1505950371932983,0.24798935790538787
117,0.5959377022186915,0.007053970762044191,2.127633459777832,0.24769197184324265
118,0.5952029001363118,0.006956472345342238,2.127413438771566,0.24853067631324133
119,0.5883184113009771,0.00690823542624712,2.150289704615275,0.24929269114255906
120,0.5892854926506679,0.00688991793235143,2.139898310133616,0.2474006209230423
