index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,250.7287416,15.32345808
61,CCCC12CCC(C)(C)C1C1CC12,178.3190000000002,316.308,252.535,483.77,709.617,19.1043,667.8,0.929,101.103,-211.019,56.918,9.772,0.192,7590.741,42.568,337.715,CCCC12CCC(C)(C)C1C1CC12 at 298K,,
62,CC12CCCCC3CC1C3C2,150.26500000000016,308.382,248.749,459.258,699.605,25.3292,536.06,0.957,105.651,-158.583,49.697,7.113,0.157,6368.497,42.382,337.722,CC12CCCCC3CC1C3C2 at 298K,,
63,CCC1C23CC4(C)CCC4C12C3C,176.30300000000017,259.813,263.344,439.18,692.231,17.3697,663.34,1.025,103.258,-161.776,54.868,8.434,0.172,7398.154,41.963,337.373,CCC1C23CC4(C)CCC4C12C3C at 298K,,
64,CCC(C)C1CCC2(C(C)C)CC12,180.3350000000002,320.441,248.106,478.568,686.878,18.206,677.32,0.911,78.906,-251.433,57.306,14.979,0.198,7792.157,43.209,338.235,CCC(C)C1CCC2(C(C)C)CC12 at 298K,,
65,CC1C2CCC3(C)CC2C2CC123,162.27600000000015,284.249,264.267,449.256,714.203,21.2297,589.02,1.034,112.686,-148.487,51.479,7.26,0.157,6774.103,41.744,337.021,CC1C2CCC3(C)CC2C2CC123 at 298K,,
66,CC1CC1C1(C)C(C)C2CCC21,164.29200000000017,313.918,241.192,462.174,692.235,20.3608,591.65,0.928,84.428,-202.162,52.593,9.121,0.177,6962.258,42.377,337.297,CC1CC1C1(C)C(C)C2CCC21 at 298K,,
67,CCC1CC2CC12CC(C)C1CC1,178.3190000000002,324.662,222.197,476.755,710.109,17.706,647.38,1.007,123.968,-180.707,61.815,16.828,0.177,7621.053,42.738,338.389,CCC1CC2CC12CC(C)C1CC1 at 298K,,
68,CC(C)C1CCC2C(C3CC3)C12,164.29200000000017,349.496,254.831,472.986,731.258,19.3902,577.11,1.014,103.092,-192.068,56.114,14.655,0.162,6972.352,42.439,337.543,CC(C)C1CCC2C(C3CC3)C12 at 298K,,
69,CC1CC(C)C2C1CCC1CC12,164.29200000000017,340.992,245.028,486.496,719.917,22.239,571.92,0.95,98.832,-205.763,53.86,12.018,0.173,6958.657,42.355,337.209,CC1CC(C)C2C1CCC1CC12 at 298K,,
70,CC1CC2C(C)C(C1)C2C1C2CC21,176.30300000000017,361.261,273.754,497.915,768.429,19.2717,606.89,1.031,117.93,-201.089,57.669,13.401,0.171,7358.841,41.74,336.476,CC1CC2C(C)C(C1)C2C1C2CC21 at 298K,,
71,CC1C2CC3CCC24C(C3)CC14,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1C2CC3CCC24C(C3)CC14 at 298K,,
72,CC1CC(C)C12CCCCC2,152.28100000000018,286.412,238.155,455.37,653.507,24.7055,549.21,0.87,82.907,-190.124,49.435,8.895,0.175,6578.786,43.202,338.567,CC1CC(C)C12CCCCC2 at 298K,,
73,CC1CC2C(C1)C13CC(C)CC1C23,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1CC2C(C1)C13CC(C)CC1C23 at 298K,,
74,CCC1(C)C2CCC3C(C)(C)CC321,178.3190000000002,297.746,259.268,468.777,689.269,18.8899,678.11,0.91,87.82,-212.167,54.238,5.221,0.196,7589.593,42.562,337.691,CCC1(C)C2CCC3C(C)(C)CC321 at 298K,,
75,CCC1C2(C)C3CC3(C)C3CC312,162.27600000000015,259.753,256.166,418.986,687.719,18.393,620.19,1.027,91.671,-146.854,50.408,5.771,0.158,6775.736,41.754,337.061,CCC1C2(C)C3CC3(C)C3CC312 at 298K,,
76,CCC1CC2C3C4CCCC4(C)C123,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1CC2C3C4CCCC4(C)C123 at 298K,,
77,CCC1C2C34CCCC3(C4)C12CC,176.30300000000017,260.592,252.839,446.609,700.065,17.5733,658.36,1.056,128.558,-139.779,57.69,10.983,0.167,7420.151,42.087,337.872,CCC1C2C34CCCC3(C4)C12CC at 298K,,
78,CCC1CC2C3CC(C)C4(CC24)C13,176.30300000000017,328.426,254.531,478.261,733.902,18.5352,630.58,1.037,114.49,-182.743,57.627,13.069,0.17,7377.187,41.844,336.895,CCC1CC2C3CC(C)C4(CC24)C13 at 298K,,
79,CCC1(C)CCC(C)C2(CC1)CC2,180.3350000000002,304.097,253.719,492.112,675.015,20.9785,665.78,0.867,94.714,-232.416,56.654,9.396,0.208,7811.174,43.315,338.649,CCC1(C)CCC(C)C2(CC1)CC2 at 298K,,
80,CCC1C2C(C3CC3)CC12CC,164.29200000000017,316.761,238.414,462.459,717.415,18.3304,597.35,0.984,103.117,-179.184,56.109,13.078,0.167,6985.236,42.517,337.853,CCC1C2C(C3CC3)CC12CC at 298K,,
81,CCC12CC34CC(C)C(C)C13C24C,176.30300000000017,214.209,258.105,418.293,667.642,16.4961,672.4,1.037,105.531,-149.103,54.058,7.183,0.17,7410.827,42.035,337.663,CCC12CC34CC(C)C(C)C13C24C at 298K,,
82,CC1CC2CC1(C)C2C1CCC1,164.29200000000017,316.781,267.814,471.586,721.704,21.2102,586.67,0.944,99.662,-190.218,53.128,8.618,0.174,6974.202,42.45,337.587,CC1CC2CC1(C)C2C1CCC1 at 298K,,
83,CCC1C2CCC3CC1(CC)CC32,178.3190000000002,337.307,243.348,496.279,722.333,19.3732,645.29,0.964,112.361,-207.721,58.958,14.081,0.185,7594.039,42.587,337.79,CCC1C2CCC3CC1(CC)CC32 at 298K,,
84,CC1CC2CC1CCC(C)C2C,166.3080000000002,334.058,239.696,490.667,689.87,22.3649,588.34,0.866,73.745,-245.022,52.983,12.14,0.192,7161.228,43.06,337.815,CC1CC2CC1CCC(C)C2C at 298K,,
85,CCCC1CC2CCC1C21CC1,164.29200000000017,315.185,243.662,469.527,705.148,21.2297,600.83,0.955,109.505,-173.673,55.647,12.838,0.172,6990.747,42.551,337.989,CCCC1CC2CCC1C21CC1 at 298K,,
86,CCC1CC2C1CC1CC(C)C12C,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1CC2C1CC1CC(C)C12C at 298K,,
87,CC1CC(C)C(CC2C3CC23)C1,164.29200000000017,338.791,211.354,469.932,707.491,19.8226,581.63,0.944,93.701,-193.43,55.465,13.703,0.174,6970.99,42.43,337.508,CC1CC(C)C(CC2C3CC23)C1 at 298K,,
88,CCC1CC2C3CC(CC23)C1C,164.29200000000017,361.184,248.592,493.169,734.877,22.239,584.89,0.944,92.22,-213.629,53.437,13.425,0.174,6950.791,42.308,337.022,CCC1CC2C3CC(CC23)C1C at 298K,,
89,CCC1(CC)C(C)C1C1C2CC21,164.29200000000017,317.632,223.304,462.3,719.125,17.5879,594.16,0.978,102.217,-186.824,56.293,13.566,0.168,6977.596,42.471,337.671,CCC1(CC)C(C)C1C1C2CC21 at 298K,,
90,CCCC12CC(CC)C3(CC3C1)C2,178.3190000000002,294.997,243.338,474.543,699.18,18.3304,667.74,0.964,114.411,-185.608,59.257,13.997,0.185,7616.152,42.711,338.282,CCCC12CC(CC)C3(CC3C1)C2 at 298K,,
91,CCC12CC(C3CCC3C)C1C2,164.29200000000017,306.441,246.237,465.097,715.587,19.4073,585.92,0.978,109.728,-177.216,55.535,11.671,0.168,6987.204,42.529,337.901,CCC12CC(C3CCC3C)C1C2 at 298K,,
92,CCC12CC1C1CC1C1CC12,148.24900000000014,303.73,229.006,443.914,723.139,21.8675,524.63,1.098,125.57,-121.214,51.569,10.546,0.135,6164.036,41.579,336.985,CCC12CC1C1CC1C1CC12 at 298K,,
93,CC1CCC23CC4CC(C2)C4C13,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1CCC23CC4CC(C2)C4C13 at 298K,,
94,CC1CC2CC3CC(C)C4(CC34)C12,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1CC2CC3CC(C)C4(CC34)C12 at 298K,,
95,CC12CCCC3(C)C4CC4C13C2,162.27600000000015,255.616,268.574,431.899,692.729,20.9212,603.78,1.027,113.516,-132.942,50.747,3.861,0.158,6789.648,41.84,337.408,CC12CCCC3(C)C4CC4C13C2 at 298K,,
96,CCC12CC(C)C3C4CC4C1C32,162.27600000000015,312.643,236.492,462.222,729.406,19.6653,576.01,1.068,119.58,-155.799,54.501,12.052,0.152,6766.791,41.699,336.839,CCC12CC(C)C3C4CC4C1C32 at 298K,,
97,CCC1C2C3C4CCC4C3C12C,162.27600000000015,328.366,246.887,461.156,730.324,19.6653,587.44,1.04,102.903,-167.82,53.167,10.407,0.156,6754.77,41.625,336.54,CCC1C2C3C4CCC4C3C12C at 298K,,
98,CC(C)CC12CCC34CC3C1CC24,176.30300000000017,281.803,246.154,458.074,721.473,18.647,643.27,1.049,139.944,-151.976,58.024,10.773,0.168,7407.954,42.018,337.594,CC(C)CC12CCC34CC3C1CC24 at 298K,,
99,CCC12CCCC3CC14CCC4C32,176.30300000000017,295.188,260.77,477.034,726.68,20.1789,629.69,1.062,147.231,-146.181,58.645,10.812,0.166,7413.749,42.051,337.727,CCC12CCCC3CC14CCC4C32 at 298K,,
100,CCC1CCC(C)CCC2(C)CC12,180.3350000000002,335.776,255.564,501.646,691.757,20.6568,661.7,0.867,77.208,-257.034,56.172,11.15,0.208,7786.556,43.178,338.113,CCC1CCC(C)CCC2(C)CC12 at 298K,,
101,CCCCC1C2CC3CCC3C12C,178.3190000000002,335.558,250.285,489.527,720.348,18.8084,665.67,0.934,100.051,-214.175,58.879,14.339,0.191,7587.585,42.551,337.648,CCCCC1C2CC3CCC3C12C at 298K,,
102,CC12CCCC(C3CC3)CC1C2,164.29200000000017,318.028,268.397,474.831,720.861,22.1556,580.93,0.955,114.897,-175.325,54.54,8.115,0.172,6989.095,42.541,337.949,CC12CCCC(C3CC3)CC1C2 at 298K,,
103,CC(C)C12CC3(CC31)C2C1CCC1,176.30300000000017,279.929,274.048,449.193,727.498,17.961,639.95,1.043,128.737,-157.449,57.041,9.118,0.169,7402.481,41.987,337.47,CC(C)C12CC3(CC31)C2C1CCC1 at 298K,,
104,CCCCCC12CCCC13CC23,164.29200000000017,268.612,232.837,450.343,688.254,19.7001,625.3,0.966,124.769,-145.456,57.581,14.394,0.17,7018.964,42.722,338.667,CCCCCC12CCCC13CC23 at 298K,,
105,CCC1C2CC3CC3(C2C)C2CC12,176.30300000000017,333.362,259.718,482.957,740.181,19.0711,631.35,1.031,114.49,-185.692,57.129,13.069,0.171,7374.238,41.827,336.826,CCC1C2CC3CC3(C2C)C2CC12 at 298K,,
106,CCC1CC2CC2C1CC1CCC1,178.3190000000002,370.389,225.607,499.036,728.103,19.4243,634.5,0.943,111.568,-206.094,60.798,15.61,0.189,7595.666,42.596,337.826,CCC1CC2CC2C1CC1CCC1 at 298K,,
107,CC1C2CC3(CCC3C)C(C)C12,164.29200000000017,296.076,244.092,459.993,690.11,20.3974,589.16,0.944,86.77,-197.394,52.331,10.781,0.174,6967.026,42.406,337.412,CC1C2CC3(CCC3C)C(C)C12 at 298K,,
108,CCC1CC2CC(C)C2C2CC12C,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1CC2CC(C)C2C2CC12C at 298K,,
109,CCC1C2CCCC13C1C2CC13C,176.30300000000017,309.665,269.018,472.802,728.424,19.3563,646.87,1.025,115.319,-173.095,55.899,9.67,0.172,7386.835,41.899,337.116,CCC1C2CCCC13C1C2CC13C at 298K,,
110,CCC1CC1(C)C12CCC(C1)C2,164.29200000000017,296.623,250.814,453.605,684.263,20.9785,611.13,0.933,96.222,-174.821,52.966,8.287,0.176,6989.599,42.544,337.961,CCC1CC1(C)C12CCC(C1)C2 at 298K,,
