index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,0.956409962,0.07104929
28,CCC1C2C(C)C13CC3C1CC12C,176.30300000000017,308.418,268.437,469.531,729.233,18.583,652.61,1.013,100.085,-187.988,54.487,10.173,0.174,7371.942,41.814,336.774,CCC1C2C(C)C13CC3C1CC12C at 298K,,
29,CC1CC2CCC3C2CC12CC32,162.27600000000015,309.193,255.283,463.809,726.065,21.8268,567.76,1.054,127.091,-146.19,54.121,10.156,0.154,6776.4,41.758,337.077,CC1CC2CCC3C2CC12CC32 at 298K,,
30,CC1C2C3CC4C5C(C)C14C5(C)C32,174.28700000000015,298.849,273.924,459.175,747.175,18.268,629.73,1.11,116.549,-158.706,53.876,9.146,0.157,7159.394,41.078,335.929,CC1C2C3CC4C5C(C)C14C5(C)C32 at 298K,,
31,CC1C2CC2CC2CC(C)(C)C21,164.29200000000017,333.89,251.963,475.335,709.565,21.5849,595.68,0.918,82.085,-212.829,51.479,7.461,0.179,6951.591,42.312,337.038,CC1C2CC2CC2CC(C)(C)C21 at 298K,,
32,CC1CCC2(C)CC(C)C(C)(C)C12,180.3350000000002,312.171,263.213,485.961,669.544,19.8226,679,0.835,51.838,-274.076,52.304,5.689,0.216,7769.514,43.084,337.745,CC1CCC2(C)CC(C)C(C)(C)C12 at 298K,,
33,CC1(C)C2CC23C2CCC24CC143,160.26000000000013,225.376,270.132,390.548,692.965,19.1376,604.6,1.129,126.542,-85.313,50.473,2.502,0.142,6595.447,41.155,336.975,CC1(C)C2CC23C2CCC24CC143 at 298K,,
34,CC1C2CCC(C)C3(CCC13)C2,164.29200000000017,302.259,250.325,468.381,697.102,21.9492,584.18,0.95,102.004,-185.449,53.244,10.278,0.173,6978.971,42.479,337.702,CC1C2CCC(C)C3(CCC13)C2 at 298K,,
35,CC1CC2CCC(C3CC3)C2(C)C1,178.3190000000002,326.94,274.122,491.035,727.206,19.9108,632.31,0.943,108.907,-209.909,57.472,9.621,0.189,7591.851,42.575,337.743,CC1CC2CCC(C3CC3)C2(C)C1 at 298K,,
36,CCC1C2C3(C)CC3C23CCC13C,176.30300000000017,274.849,267.89,448.3,702.106,17.8253,666.6,1.013,100.915,-169.494,54.253,6.774,0.174,7390.436,41.919,337.196,CCC1C2C3(C)CC3C23CCC13C at 298K,,
37,CCC1C2C3CC(C)(C)CC12C3C,178.3190000000002,314.389,256.272,471.227,695.075,18.1289,670.76,0.914,72.656,-229.067,54.37,8.635,0.195,7572.693,42.467,337.314,CCC1C2C3CC(C)(C)CC12C3C at 298K,,
38,CC12CCC3CCCC(C1)C2(C)C3,178.3190000000002,308.694,275.936,490.486,706.521,22.1764,649.36,0.934,109.736,-203.211,55.245,6.221,0.191,7598.549,42.612,337.889,CC12CCC3CCCC(C1)C2(C)C3 at 298K,,
39,CCC1CC(C)CCC2(C)CC1C2,180.3350000000002,345.648,265.686,510.115,707.194,21.9492,663.23,0.859,77.207,-262.932,55.175,11.15,0.21,7780.658,43.146,337.988,CCC1CC(C)CCC2(C)CC1C2 at 298K,,
40,CC1CC2C3CCC(C3)CC2(C)C1,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CC2C3CCC(C3)CC2(C)C1 at 298K,,
41,CC1CCC2(C)CCCC1(C)C2,166.3080000000002,286.663,260.244,470.589,657.043,23.0993,619.37,0.857,75.404,-219.83,50.522,5.341,0.194,7186.42,43.212,338.411,CC1CCC2(C)CCCC1(C)C2 at 298K,,
42,CCC1C2C13CCC1(C)CC21C3,162.27600000000015,250.9,257.163,418.986,684.51,19.1877,611.95,1.04,109.248,-127.192,51.936,6.928,0.156,6795.398,41.876,337.553,CCC1C2C13CCC1(C)CC21C3 at 298K,,
43,CCC1CC2CCCC(C)C2(C)C1,180.3350000000002,335.776,255.564,501.646,691.757,20.6568,661.7,0.867,77.208,-257.034,56.172,11.15,0.208,7786.556,43.178,338.113,CCC1CC2CCCC(C)C2(C)C1 at 298K,,
44,CC1CC2CC3CC4(C)C3(C)C124,162.27600000000015,249.433,263.1,422.134,685.564,19.4756,608.76,1.027,98.282,-144.886,49.834,4.364,0.158,6777.704,41.767,337.114,CC1CC2CC3CC4(C)C3(C)C124 at 298K,,
45,CCC1C2C(C)C2CC2(CC2)C1C,178.3190000000002,321.492,249.547,482.573,706.26,18.631,647,0.943,89.403,-222.002,56.75,13.191,0.189,7579.758,42.507,337.473,CCC1C2C(C)C2CC2(CC2)C1C at 298K,,
46,CC1CC2C3CC1C1(C)CC3C21,162.27600000000015,322.982,259.469,468.788,735.082,21.5052,576.77,1.034,109.514,-168.801,52.094,8.999,0.157,6753.789,41.619,336.516,CC1CC2C3CC1C1(C)CC3C21 at 298K,,
47,CC1CC2(C)C3C4CC13CC2(C)C4,176.30300000000017,264.529,274.292,451.094,700.116,18.8572,655.16,1.013,107.527,-167.526,53.679,5.366,0.174,7392.404,41.93,337.241,CC1CC2(C)C3C4CC13CC2(C)C4 at 298K,,
48,CC1CC2CC3C4CC4C3(C)C12,162.27600000000015,318.046,254.273,463.809,728.622,20.8641,576,1.04,109.515,-165.852,52.593,8.999,0.156,6756.738,41.637,336.589,CC1CC2CC3C4CC4C3(C)C12 at 298K,,
49,CCC1C2CCC3(CC4CC43)C12C,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1C2CCC3(CC4CC43)C12C at 298K,,
50,CC1CCCCC1(C)C1CCC1,166.3080000000002,319.349,248.62,482.838,673.101,23.7778,598.11,0.857,89.809,-217.533,53.543,8.237,0.194,7188.717,43.225,338.462,CC1CCCCC1(C)C1CCC1 at 298K,,
51,CC1C2CC3(C)CC3C2C12CC2,162.27600000000015,279.313,259.245,443.858,706.941,20.6008,588.26,1.04,112.687,-145.538,51.977,7.26,0.156,6777.052,41.763,337.097,CC1C2CC3(C)CC3C2C12CC2 at 298K,,
52,CC1CC23C(C)CCCC2CC13,164.29200000000017,302.259,250.325,468.381,697.102,21.9492,584.18,0.95,102.004,-185.449,53.244,10.278,0.173,6978.971,42.479,337.702,CC1CC23C(C)CCCC2CC13 at 298K,,
53,CC1CC(CC(C)(C)C2CC2)C1,166.3080000000002,317.05,238.915,461.575,695.175,20.3242,602.08,0.844,95.79,-219.278,56.667,11.335,0.197,7186.972,43.215,338.423,CC1CC(CC(C)(C)C2CC2)C1 at 298K,,
54,CCC12C3CC(C)CC1(C)C32C,164.29200000000017,252.131,246.457,435.332,662.188,18.9884,628.44,0.944,80.918,-181.809,50.25,5.878,0.174,6982.611,42.501,337.79,CCC12C3CC(C)CC1(C)C32C at 298K,,
55,CC1CCC2CCC3CC1C23C,164.29200000000017,317.295,255.295,476.491,706.722,22.5986,587.44,0.944,99.662,-193.167,52.629,8.618,0.174,6971.253,42.432,337.516,CC1CCC2CCC3CC1C23C at 298K,,
56,CC1C2CCC3CC1(C)C2(C)C3,164.29200000000017,287.415,259.257,457.589,685.318,21.3079,607.94,0.933,85.257,-192.515,50.486,5.722,0.176,6971.905,42.436,337.531,CC1C2CCC3CC1(C)C2(C)C3 at 298K,,
57,CC12CC3CC1C1(C3)CC2C1(C)C,176.30300000000017,279.565,278.509,459.788,709.582,19.3732,658.42,1.002,105.184,-175.244,53.064,3.706,0.176,7384.686,41.886,337.064,CC12CC3CC1C1(C3)CC2C1(C)C at 298K,,
58,CC1CCCC23CC(C)C(C2)C1C3,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CCCC23CC(C)C(C2)C1C3 at 298K,,
59,CC(C)(C)CC12CC3CC1CC3C2,178.3190000000002,308.021,247.779,478.458,718.154,19.7349,646.01,0.954,126.325,-204.012,57.329,10.903,0.187,7597.748,42.608,337.874,CC(C)(C)CC12CC3CC1CC3C2 at 298K,,
60,CC1CC1CCC1CC2CCC2C1,178.3190000000002,356.493,228.185,497.337,725.812,19.7001,633.25,0.939,117.058,-202.327,61.139,15.858,0.19,7599.433,42.617,337.909,CC1CC1CCC1CC2CCC2C1 at 298K,,
61,CC1CC1CCC1CC1(C)C(C)C,180.3350000000002,327.244,217.871,473,677.646,17.6912,685.23,0.847,66.794,-255.763,57.19,12.782,0.213,7787.827,43.185,338.141,CC1CC1CCC1CC1(C)C(C)C at 298K,,
62,CCC1CCC2(C)C3CCC2C1C3,178.3190000000002,342.711,260.347,497.66,721.517,20.545,645.28,0.943,102.295,-217.775,57.049,11.028,0.189,7583.985,42.53,337.564,CCC1CCC2(C)C3CCC2C1C3 at 298K,,
63,CCCC(C)C1CCC2CCC21,166.3080000000002,346.861,235.638,485.85,700.28,20.7507,608.81,0.919,91.374,-220.533,57.211,17.169,0.181,7185.717,43.207,338.391,CCCC(C)C1CCC2CCC21 at 298K,,
64,CC1CC2CC3CC3C23CCC1C3,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2CC3CC3C23CCC1C3 at 298K,,
65,CC1C2CC2C(C)C1C12CC13CC32,174.28700000000015,275.188,260.343,443.292,725.866,17.5147,619.2,1.147,134.127,-130.197,56.9,10.303,0.152,7187.903,41.242,336.599,CC1C2CC2C(C)C1C12CC13CC32 at 298K,,
66,CC1CC2CC3(C)CC(C)C2(C1)C3,178.3190000000002,287.475,266.285,474.936,689.889,20.0352,651.08,0.934,96.844,-207.437,54.946,8.384,0.191,7594.323,42.588,337.794,CC1CC2CC3(C)CC(C)C2(C1)C3 at 298K,,
67,CC1C2CCC3(C)C1CCC3(C)C2,178.3190000000002,307.447,275.383,487.444,707.434,21.2297,655.1,0.924,94.501,-218.104,53.833,6.724,0.193,7583.656,42.529,337.56,CC1C2CCC3(C)C1CCC3(C)C2 at 298K,,
68,CC12CCCC3(CC1)CC3C2,150.26500000000016,269.649,253.913,438.916,673.891,24.9771,548.31,0.957,108.824,-138.269,49.082,5.373,0.157,6388.811,42.517,338.259,CC12CCCC3(CC1)CC3C2 at 298K,,
69,CC1CC2CC3(C)CCC2C3C1,164.29200000000017,317.295,255.295,476.491,706.722,22.5986,587.44,0.944,99.662,-193.167,52.629,8.618,0.174,6971.253,42.432,337.516,CC1CC2CC3(C)CCC2C3C1 at 298K,,
70,CC1(C)C2(C3CC3)CCC3CC312,162.27600000000015,258.422,261.53,424.679,684.534,20.306,603.01,1.021,113.517,-129.993,51.624,3.861,0.159,6792.597,41.858,337.481,CC1(C)C2(C3CC3)CCC3CC312 at 298K,,
71,CC1C2CCC3(C)CC2CCC13,164.29200000000017,322.231,260.455,481.22,713.994,23.3222,588.2,0.939,99.661,-196.116,52.131,8.618,0.175,6968.304,42.414,337.444,CC1C2CCC3(C)CC2CCC13 at 298K,,
72,CC1C(C)(C)C23CC2C2CC2C13C,176.30300000000017,281.123,271.377,449.812,703.063,18.0828,663.4,0.985,89.95,-187.188,52.529,4.209,0.179,7372.742,41.819,336.794,CC1C(C)(C)C23CC2C2CC2C13C at 298K,,
73,CCC1C2C3CC4C(C)(C3)C1C24C,176.30300000000017,313.582,263.213,467.905,724.338,18.037,654.34,1.013,97.743,-189.808,54.869,8.513,0.174,7370.122,41.804,336.734,CCC1C2C3CC4C(C)(C3)C1C24C at 298K,,
74,CC1(C)CC2CC1C13CC2CC1C3,176.30300000000017,317.187,273.044,477.381,728.444,20.4895,637.92,1.002,119.589,-175.896,55.586,6.602,0.176,7384.034,41.883,337.052,CC1(C)CC2CC1C13CC2CC1C3 at 298K,,
75,CC12CC3CC1C1CC2C1(C)C3,162.27600000000015,294.349,263.92,452.808,716.066,21.1908,591.52,1.027,110.344,-153.256,51.363,5.6,0.158,6769.334,41.715,336.904,CC12CC3CC1C1CC2C1(C)C3 at 298K,,
76,CC1CC1CC12CC1C(C)C2C,164.29200000000017,293.187,203.769,451.608,685.011,18.7598,590.7,0.955,95.974,-180.757,54.656,12.452,0.172,6983.663,42.508,337.818,CC1CC1CC12CC1C(C)C2C at 298K,,
77,CC1CC2CC(C)(C)C3CC2CC13,178.3190000000002,348.985,264.021,498.896,722.378,20.8641,642.08,0.914,91.329,-235.469,55.325,8.464,0.195,7566.291,42.431,337.171,CC1CC2CC(C)(C)C3CC2CC13 at 298K,,
78,CC12CCC1(C)C13CC2(C)C1(C)C3,176.30300000000017,210.951,286.001,417.359,661.074,18.1289,691.17,0.99,93.952,-154.278,50.305,-0.929,0.178,7405.652,42.005,337.542,CC12CCC1(C)C13CC2(C)C1(C)C3 at 298K,,
79,CCCC1CC2(C)C3(C)CC(C)C132,178.3190000000002,264.338,258.516,448.323,667.88,17.1838,693.21,0.924,74.707,-206.953,54.291,8.551,0.193,7594.807,42.591,337.806,CCCC1CC2(C)C3(C)CC(C)C132 at 298K,,
80,CCC1C(C)CCC1CC1CC1,166.3080000000002,348.359,202.779,479.85,684.886,20.1789,604.51,0.871,77.237,-222.713,56.076,14.73,0.191,7183.537,43.194,338.341,CCC1C(C)CCC1CC1CC1 at 298K,,
81,CC1CC2C3CCC3C(C)(C)C12,164.29200000000017,333.89,251.963,475.335,709.565,21.5849,595.68,0.918,82.085,-212.829,51.479,7.461,0.179,6951.591,42.312,337.038,CC1CC2C3CCC3C(C)(C)C12 at 298K,,
82,CCC(CC)C1CC1C1(C)CC1,166.3080000000002,319.786,231.538,461.46,669.153,19.0545,628.54,0.899,76.97,-216.931,55.944,14.273,0.185,7189.319,43.229,338.478,CCC(CC)C1CC1C1(C)CC1 at 298K,,
83,CCC1CC(C2CC2)C12C(C)C2C,178.3190000000002,316.041,257.471,472.993,714.299,17.1131,645.47,0.949,89.404,-216.104,57.747,13.191,0.188,7585.656,42.54,337.604,CCC1CC(C2CC2)C12C(C)C2C at 298K,,
84,CC12CC1C(C)(C1CC1)C(C)(C)C2,178.3190000000002,298.214,269.906,465.374,679.888,19.4414,677.33,0.892,77.755,-219.272,52.828,2.168,0.2,7582.488,42.522,337.532,CC12CC1C(C)(C1CC1)C(C)(C)C2 at 298K,,
85,CC1CC2(C)CC(C)C3(C)C1C23,164.29200000000017,281.232,253.408,448.815,677.848,19.8226,612.91,0.928,70.023,-204.459,49.572,6.225,0.177,6959.961,42.363,337.241,CC1CC2(C)CC(C)C3(C)C1C23 at 298K,,
86,CCC12CCC(C1)C1CC(C)(C1)C2,178.3190000000002,303.29,260.782,489.064,707.407,20.8641,649.37,0.959,119.801,-193.157,57.153,9.274,0.186,7608.603,42.668,338.111,CCC12CCC(C1)C1CC(C)(C1)C2 at 298K,,
87,CC1CCC2CCC(C)(C2)C(C)C1,180.3350000000002,325.456,262.527,503.895,689.65,21.9492,650.26,0.863,83.819,-255.066,55.598,9.743,0.209,7788.524,43.189,338.156,CC1CCC2CCC(C)(C2)C(C)C1 at 298K,,
88,CC1CCCC2(C)CC(C1C)C2C,180.3350000000002,334.081,271.618,509.507,706.178,22.3439,657.53,0.851,68.583,-275.857,53.189,10.246,0.212,7767.733,43.074,337.706,CC1CCCC2(C)CC(C1C)C2C at 298K,,
89,CCC1C2CC(C)(C)C2C12CC2,164.29200000000017,305.476,249.771,453.605,687.476,20.071,619.38,0.923,78.646,-194.483,51.438,7.13,0.178,6969.937,42.424,337.484,CCC1C2CC(C)(C)C2C12CC2 at 298K,,
90,CC1CC2C3C(C)C4C1CC4C23,162.27600000000015,351.616,254.875,483.786,752.295,21.8268,562.01,1.034,108.684,-184.346,52.826,12.398,0.157,6738.244,41.523,336.127,CC1CC2C3C(C)C4C1CC4C23 at 298K,,
91,CCCCC1C2CC2C(C)C1(C)C,180.3350000000002,345.218,241.569,492.569,693.487,18.1289,690.32,0.843,57.387,-273.096,56.852,13.304,0.214,7770.494,43.089,337.765,CCCCC1C2CC2C(C)C1(C)C at 298K,,
92,CC1CCC(CCCC2CC2C)C1,180.3350000000002,345.982,215.692,497.356,696.136,18.9555,659.86,0.863,90.849,-239.786,61.177,17.635,0.209,7803.804,43.274,338.489,CC1CCC(CCCC2CC2C)C1 at 298K,,
93,CC(CC1CC1)C1(C)CC(C)(C)C1,180.3350000000002,315.823,240.206,471.849,670.334,19.3224,690.91,0.827,72.271,-247.768,55.377,5.899,0.218,7795.822,43.23,338.317,CC(CC1CC1)C1(C)CC(C)(C)C1 at 298K,,
94,CC(C)C1(C)CC2CCC2(C)C1,166.3080000000002,294.229,252.928,458.603,660.911,21.6651,634.44,0.844,64.632,-234.659,49.593,5.04,0.197,7171.591,43.122,338.058,CC(C)C1(C)CC2CCC2(C)C1 at 298K,,
95,CC1CC1(C)C1CCCC2CCC21,178.3190000000002,335.196,259.967,494.499,712.689,21.1713,633.08,0.929,108.907,-212.858,57.352,9.62,0.192,7588.902,42.558,337.675,CC1CC1(C)C1CCCC2CCC21 at 298K,,
96,CC1CCC23CC(C)C1CCC2C3,178.3190000000002,322.291,267.427,497.02,717.905,21.8675,631.34,0.939,111.248,-211.039,56.591,11.281,0.19,7590.721,42.568,337.715,CC1CCC23CC(C)C1CCC2C3 at 298K,,
97,CC1CC2CC3CC2C1C31CC1C,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1CC2CC3CC2C1C31CC1C at 298K,,
98,CC1C2CCC(C)C23CC1(C)C3C,178.3190000000002,291.164,270.499,476.515,698.808,19.7874,657.59,0.924,81.609,-225.279,53.036,8.887,0.193,7576.481,42.488,337.398,CC1C2CCC(C)C23CC1(C)C3C at 298K,,
99,CC1CC2(C)C3CC2C2(C3)CC12,162.27600000000015,279.313,259.245,443.858,706.941,20.6008,588.26,1.04,112.687,-145.538,51.977,7.26,0.156,6777.052,41.763,337.097,CC1CC2(C)C3CC2C2(C3)CC12 at 298K,,
100,CC1CCC2C(C)C1C1C(C)C21,164.29200000000017,339.745,244.341,483.404,720.765,21.2883,577.66,0.939,83.597,-220.657,52.448,12.521,0.175,6943.763,42.265,336.851,CC1CCC2C(C)C1C1C(C)C21 at 298K,,
101,CC1CCC2CC3CC3(C)CC2C1,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CCC2CC3CC3(C)CC2C1 at 298K,,
102,CC1CC2C3CC1(C)C1(C)C2C31,162.27600000000015,293.102,263.318,449.256,716.932,20.306,597.26,1.021,95.11,-168.149,49.951,6.103,0.159,6754.441,41.623,336.532,CC1CC2C3CC1(C)C1(C)C2C31 at 298K,,
103,CC1CC2CC3CC3(C)C(C1)C2C,178.3190000000002,331.144,266.499,497.02,720.579,20.9022,639.59,0.929,93.671,-230.7,55.063,10.124,0.192,7571.06,42.458,337.278,CC1CC2CC3CC3(C)C(C1)C2C at 298K,,
104,CC1C2CCC3(C)C1(C)CCC23C,178.3190000000002,272.63,274.303,464.435,677.612,19.4756,674.84,0.919,80.097,-214.503,52.187,3.828,0.194,7587.257,42.549,337.64,CC1C2CCC3(C)C1(C)CCC23C at 298K,,
105,CCC1(C)CC2CC13CC3CC2C,178.3190000000002,304.849,252.686,480.234,700.807,19.4243,654.35,0.939,104.567,-205.101,56.618,9.777,0.19,7596.659,42.602,337.85,CCC1(C)CC2CC13CC3CC2C at 298K,,
106,CC1CC23CC2(C)C1CC31CC1,162.27600000000015,240.58,264.05,422.134,682.316,20.3425,600.51,1.04,115.859,-125.224,51.362,5.521,0.156,6797.366,41.888,337.602,CC1CC23CC2(C)C1CC31CC1 at 298K,,
107,CC12CC3C4CC(C1)C(C)(C4)C32,162.27600000000015,294.349,263.92,452.808,716.066,21.1908,591.52,1.027,110.344,-153.256,51.363,5.6,0.158,6769.334,41.715,336.904,CC12CC3C4CC(C1)C(C)(C4)C32 at 298K,,
108,CCC1(C)CC23CCC(C)CC12C3,178.3190000000002,266.115,257.712,461.631,675.275,19.1877,666.6,0.939,107.739,-184.788,56.002,8.038,0.19,7616.972,42.715,338.298,CCC1(C)CC23CCC(C)CC12C3 at 298K,,
