index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,337.5572415,0.533418152
30,CCCC1C(C)C(C)(C)C2CC12C,180.3350000000002,318.914,251.196,479.265,671.129,17.9307,700.63,0.835,44.105,-274.244,53.793,8.753,0.216,7769.346,43.083,337.741,CCCC1C(C)C(C)(C)C2CC12C at 298K,,
31,CCCC12CC3(C)CC3CC1C2C,178.3190000000002,293.531,249.862,477.054,700.153,18.599,664.54,0.949,103.445,-203.302,57.155,11.432,0.188,7598.458,42.612,337.889,CCCC12CC3(C)CC3CC1C2C at 298K,,
32,CC1CCC2CC(C)C23CCCC13,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CCC2CC(C)C23CCCC13 at 298K,,
33,CC1(C)CC(CCC2(C)CC2)C1,166.3080000000002,310.717,218.828,463.948,662.418,20.7695,634.37,0.832,81.143,-209.111,53.904,7.006,0.2,7197.139,43.276,338.662,CC1(C)CC(CCC2(C)CC2)C1 at 298K,,
34,CCC1CCC1CC1CCC(C)C1,180.3350000000002,363.455,219.486,503,699.49,19.527,650.91,0.871,86.481,-245.353,59.921,15.732,0.207,7798.237,43.243,338.368,CCC1CCC1CC1CCC(C)C1 at 298K,,
35,CC(C)CCC1CC2CC1C2(C)C,180.3350000000002,338.787,245.935,492.553,702.741,19.3055,689.49,0.847,66.456,-271.696,55.353,11.107,0.213,7771.894,43.097,337.796,CC(C)CCC1CC2CC1C2(C)C at 298K,,
36,CCCC1CC(C)C1(C)C(C)C,168.3240000000002,317.735,222.511,466.781,640.797,19.3224,656.97,0.787,30.983,-286.683,51.436,11.624,0.214,7361.397,43.733,338.333,CCCC1CC(C)C1(C)C(C)C at 298K,,
37,CC1CC2C3(C)CC24CCC1CC34,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1CC2C3(C)CC24CCC1CC34 at 298K,,
38,CCC12CCC34CC(C)C13C4C2C,176.30300000000017,244.089,254.111,440.346,691.098,17.3697,651.9,1.049,119.935,-149.755,56.202,10.079,0.168,7410.175,42.031,337.647,CCC12CCC34CC(C)C13C4C2C at 298K,,
39,CC1CC2CCC2C2C(C)CC2C1,178.3190000000002,356.088,257.657,509.053,732.043,21.4854,618.32,0.943,108.077,-228.404,57.705,13.02,0.189,7573.356,42.471,337.33,CC1CC2CCC2C2C(C)CC2C1 at 298K,,
40,CCC1C2CC(CC)(CC2C)C1C,180.3350000000002,324.19,231.145,492.941,685.551,18.1751,666.68,0.884,72.039,-258.925,57.167,14.706,0.204,7784.665,43.168,338.074,CCC1C2CC(CC)(CC2C)C1C at 298K,,
41,CC1CC2(C)CCC3CCC2C1C3,178.3190000000002,332.391,267.087,499.946,719.73,21.8268,633.84,0.939,108.906,-215.807,56.475,9.621,0.19,7585.953,42.541,337.608,CC1CC2(C)CCC3CCC2C1C3 at 298K,,
42,CCC1C2C3CC(CC3C)CC12C,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C2C3CC(CC3C)CC12C at 298K,,
43,CCC1CC2(C)CC3CCC1(C)C32,178.3190000000002,312.83,264.174,480.382,701.881,19.4243,665.78,0.929,87.89,-217.123,54.905,8.132,0.192,7584.637,42.534,337.58,CCC1CC2(C)CC3CCC1(C)C32 at 298K,,
44,CCC1(C)C2CC3CCC3C1C2,164.29200000000017,326.927,243.069,482.882,716.7,21.8675,590.71,0.961,107.385,-190.831,53.923,10.011,0.171,6973.589,42.446,337.571,CCC1(C)C2CC3CCC3C1C2 at 298K,,
45,CC12CC3C4CCC4(C4CC4)C31C2,174.28700000000015,257.674,274.84,440.717,719.286,19.0214,629.74,1.139,150.191,-105.657,56.583,6.401,0.153,7212.443,41.383,337.174,CC12CC3C4CCC4(C4CC4)C31C2 at 298K,,
46,CC12CC34CC5CC1(CC5C3C4)C2,174.28700000000015,262.61,279.353,446.184,726.08,19.5787,630.5,1.139,150.191,-108.605,56.084,6.401,0.153,7209.495,41.366,337.104,CC12CC34CC5CC1(CC5C3C4)C2 at 298K,,
47,CCC1CC(C)C(C2CC2)C(C)C1,180.3350000000002,354.023,253.472,502.17,714.089,18.615,644.65,0.875,76.379,-263.733,58.399,14.55,0.206,7779.857,43.141,337.968,CCC1CC(C)C(C2CC2)C(C)C1 at 298K,,
48,CC1(C)CCCC(C2C3CC32)CC1,178.3190000000002,349.718,276.383,497.382,735.39,20.471,635.57,0.924,106.564,-217.627,57.235,7.96,0.193,7584.133,42.531,337.568,CC1(C)CCCC(C2C3CC32)CC1 at 298K,,
49,CC(C)C1(C)CC2C3CC3(C)CC21,178.3190000000002,310.076,263.952,471.448,702.951,19.3902,669.4,0.914,83.73,-229.985,53.402,6.423,0.195,7571.775,42.462,337.294,CC(C)C1(C)CC2C3CC3(C)CC21 at 298K,,
50,CCCC1C2C(C)CC(C3CC3)C12,178.3190000000002,357.381,253.309,494.169,740.121,17.7506,638.42,0.954,100.344,-222.674,60.191,16.083,0.187,7579.086,42.503,337.457,CCCC1C2C(C)CC(C3CC3)C12 at 298K,,
51,CC(C)CCCC1C2CCC(C)C12,180.3350000000002,345.118,223.837,493.559,705.551,18.4718,675.16,0.863,82.082,-259.882,59.525,17.319,0.209,7783.708,43.162,338.051,CC(C)CCCC1C2CCC(C)C12 at 298K,,
52,CCC1C(C)CC2CC3C(C)C2C13,178.3190000000002,365.161,249.787,504.007,734.5,19.4073,635.51,0.939,86.231,-245.265,56.867,14.931,0.19,7556.495,42.376,336.953,CCC1C(C)CC2CC3C(C)C2C13 at 298K,,
53,CCC1CCC2CC1CC2(C)CC,180.3350000000002,353.15,240.854,506.401,702.566,20.0174,664.97,0.871,84.931,-254.698,57.844,12.543,0.207,7788.892,43.191,338.164,CCC1CCC2CC1CC2(C)CC at 298K,,
54,CCC1CCC(C2CC2)C(CC)C1,180.3350000000002,370.526,252.193,507.048,722.013,18.8409,651.11,0.884,85.002,-253.756,59.887,15.454,0.204,7789.834,43.196,338.184,CCC1CCC(C2CC2)C(CC)C1 at 298K,,
55,CCCC12CCC1CC1CCC2C1,178.3190000000002,329.594,251.796,501.859,725.916,21.1132,639.06,0.964,133.084,-192.01,60.212,13.825,0.185,7609.75,42.675,338.139,CCCC12CCC1CC1CCC2C1 at 298K,,
56,CC1C(C)C23CC4CC(C)C42C13,162.27600000000015,258.094,248.358,424.911,690.349,18.6791,589.97,1.04,99.795,-149.765,51.679,9.423,0.156,6772.825,41.736,336.988,CC1C(C)C23CC4CC(C)C42C13 at 298K,,
57,CCC1(C)CCC2CC3CCC2C31,178.3190000000002,349.765,253.567,504.734,729.036,21.1326,637.11,0.943,116.629,-213.471,58.147,11.013,0.189,7588.289,42.555,337.663,CCC1(C)CCC2CC3CCC2C31 at 298K,,
58,CC(C)C1C2C3CC1C(C)(C)C2C3,178.3190000000002,361.692,264.94,492.178,727.176,19.1376,654.55,0.954,80.354,-242.565,55.17,11.605,0.187,7559.195,42.391,337.012,CC(C)C1C2C3CC1C(C)(C)C2C3 at 298K,,
59,CCC12CCC3C(C)C(C(C)C1)C32,178.3190000000002,320.804,244.707,491.179,714.423,19.1376,638.83,0.959,103.738,-217.698,57.47,13.176,0.186,7584.062,42.531,337.568,CCC12CCC3C(C)C(C(C)C1)C32 at 298K,,
60,CC1CC2(CCC2)C23C(C)CC2C13,176.30300000000017,279.373,266.274,462.171,711.004,19.3902,631.4,1.031,124.274,-160.461,56.438,9.922,0.171,7399.469,41.97,337.402,CC1CC2(CCC2)C23C(C)CC2C13 at 298K,,
61,CCC1CCC1C1CCC2CC2C1,178.3190000000002,367.14,263.98,505.385,745.965,19.8578,623.25,0.959,116.7,-212.529,60.19,13.925,0.186,7589.231,42.56,337.683,CCC1CCC1C1CCC2CC2C1 at 298K,,
62,CC1C2CC2C23CC2C(C)C13C,162.27600000000015,273.13,253.395,434.568,700.324,19.1877,593.24,1.034,97.453,-157.482,51.064,7.763,0.157,6765.108,41.689,336.799,CC1C2CC2C23CC2C(C)C13C at 298K,,
63,CCC1C2CC3(C)C(C)C1(C)C23C,178.3190000000002,276.767,262.4,453.168,672.16,17.198,691.25,0.914,58.251,-228.415,51.848,5.739,0.195,7573.345,42.471,337.33,CCC1C2CC3(C)C(C)C1(C)C23C at 298K,,
64,CCC12C3CCC4(C)C3C1(C)C42,162.27600000000015,259.065,251.548,430.091,696.737,18.8899,612.03,1.047,106.005,-142.55,51.127,5.756,0.155,6780.04,41.781,337.17,CCC12C3CCC4(C)C3C1(C)C42 at 298K,,
65,CCC1C2CC3C(C)C1C2C3(C)C,178.3190000000002,345.381,253.528,490.233,718.13,18.346,658.5,0.924,69.484,-249.381,54.607,10.375,0.193,7552.379,42.353,336.861,CCC1C2CC3C(C)C1C2C3(C)C at 298K,,
66,CCC1C2CCC1CC1(C)CC1C2,178.3190000000002,347.647,265.332,502.001,728.231,21.1713,646.05,0.939,102.294,-220.724,56.551,11.028,0.19,7581.036,42.514,337.501,CCC1C2CCC1CC1(C)CC1C2 at 298K,,
67,CC(C)C1CCCC1CC1CC1C,180.3350000000002,360.906,223.128,494.292,695.228,18.4718,651.18,0.906,82.117,-247.532,59.691,17.466,0.199,7796.058,43.231,338.321,CC(C)C1CCCC1CC1CC1C at 298K,,
68,CC1C2CC(C)C3(CC3C2)C1(C)C,178.3190000000002,306.2,274.827,484.364,708.341,20.3425,660.85,0.914,79.266,-232.997,52.421,7.227,0.195,7568.763,42.445,337.227,CC1C2CC(C)C3(CC3C2)C1(C)C at 298K,,
69,CCC12CC3C4C5CC3C51CC42C,174.28700000000015,266.06,263.628,444.478,729.422,17.7357,638.75,1.154,142.679,-118.214,56.464,8.297,0.151,7199.886,41.311,336.88,CCC12CC3C4C5CC3C51CC42C at 298K,,
70,CCC1C2CC(C)C3CC2C(C)C31,178.3190000000002,375.033,260.31,512.396,746.808,20.5822,637.04,0.934,86.23,-251.162,55.871,14.931,0.191,7550.598,42.343,336.821,CCC1C2CC(C)C3CC2C(C)C31 at 298K,,
71,CC1CC2C3CCC2C2CCC12C3,176.30300000000017,329.225,271.836,492.957,743.948,21.7457,614.93,1.031,136.335,-171.78,57.468,11.159,0.171,7388.15,41.906,337.144,CC1CC2C3CCC2C2CCC12C3 at 298K,,
72,CCC1CC2C(C)CC3(C)CC1C23,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1CC2C(C)CC3(C)CC1C23 at 298K,,
73,CC(C)C1CC2C3C(C)(C)CCC123,178.3190000000002,318.023,264.724,469.631,697.675,18.3773,666.04,0.959,83.527,-219.302,55.053,9.865,0.186,7582.458,42.522,337.532,CC(C)C1CC2C3C(C)(C)CCC123 at 298K,,
74,CC1C2CCC3C(C)C14CC2C34C,176.30300000000017,293.162,270.156,467.183,720.781,19.1209,640.41,1.013,106.697,-183.071,54.411,8.765,0.174,7376.859,41.842,336.887,CC1C2CCC3C(C)C14CC2C34C at 298K,,
75,CC(C)CC1(C)CC2CCC(C)C21,180.3350000000002,329.445,232.559,492.024,694.557,19.596,667.11,0.859,84.255,-258.526,56.649,11.097,0.21,7785.064,43.17,338.082,CC(C)CC1(C)CC2CCC(C)C21 at 298K,,
76,CCCC1C2CCC(C)CC1C2C,180.3350000000002,370.705,256.38,519.206,726.545,21.2687,658.67,0.859,75.255,-276.677,56.822,16.205,0.21,7766.913,43.069,337.686,CCCC1C2CCC(C)CC1C2C at 298K,,
77,CCC12CCC1C(C(C)C1CC1)C2,178.3190000000002,335.499,242.492,485.344,711.751,18.0982,634.07,1.068,126.892,-177.091,62.205,18.6,0.167,7624.669,42.759,338.472,CCC12CCC1C(C(C)C1CC1)C2 at 298K,,
78,CCC1C2CC3C4(CC4)C(C)(C)C123,176.30300000000017,282.59,265.779,447.002,702.106,17.8253,666.6,1.002,100.915,-169.494,54.632,6.774,0.176,7390.436,41.919,337.196,CCC1C2CC3C4(CC4)C(C)(C)C123 at 298K,,
79,CC1C2CC2C2CCC1C21CC1C,176.30300000000017,318.106,261.544,480.735,732.233,19.6306,619.14,1.031,121.102,-180.775,57.053,11.662,0.171,7379.155,41.855,336.939,CC1C2CC2C2CCC1C21CC1C at 298K,,
80,CC(C)(C)CCC12CC3CC1C3C2,178.3190000000002,304.445,242.375,474.093,717.559,18.8899,656.2,0.954,125.203,-202.212,58.244,12.558,0.187,7599.548,42.618,337.913,CC(C)(C)CCC12CC3CC1C3C2 at 298K,,
81,CC1C2CC3CCCCC(C)(C)C312,178.3190000000002,310.252,268.672,481.709,699.889,20.6008,654.34,0.914,94.501,-215.155,54.71,6.724,0.195,7586.605,42.545,337.624,CC1C2CC3CCCCC(C)(C)C312 at 298K,,
82,CCC1CCC2C(C)(C)C12CC,166.3080000000002,308.174,231.401,465.246,664.361,19.5614,639.06,0.862,61.282,-231.406,51.855,8.644,0.193,7174.844,43.142,338.137,CCC1CCC2C(C)(C)C12CC at 298K,,
83,CC1C2CCC3(C)CC4(CC2C4)C13,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1C2CCC3(C)CC4(CC2C4)C13 at 298K,,
84,CCC1C2C3CC12C1(C)CC1C3C,176.30300000000017,303.482,263.561,464.567,722.558,18.0675,651.85,1.019,100.085,-185.039,54.985,10.173,0.173,7374.891,41.831,336.842,CCC1C2C3CC12C1(C)CC1C3C at 298K,,
85,CC1C2CCCC3C4CCC1C32C4,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1C2CCCC3C4CCC1C32C4 at 298K,,
86,CC1CC2CC3CC1(C)C(C)(C)C23,178.3190000000002,311.364,269.834,482.835,702.84,19.7175,662.58,0.919,76.925,-234.817,52.803,5.568,0.194,7566.943,42.435,337.187,CC1CC2CC3CC1(C)C(C)(C)C23 at 298K,,
87,CCC1CC(CC)C(C)C2CC1C2,180.3350000000002,384.601,254.265,520.76,728.828,20.9594,659.91,0.867,69.765,-280.445,56.481,15.957,0.208,7763.145,43.048,337.604,CCC1CC(CC)C(C)C2CC1C2 at 298K,,
88,CC1CC2C(C)(C)C3CCC12C3,164.29200000000017,295.156,257.014,456.34,685.318,21.3079,607.94,0.918,85.257,-192.515,50.864,5.722,0.179,6971.905,42.436,337.531,CC1CC2C(C)(C)C3CCC12C3 at 298K,,
89,CCC1CC2(C)CC34C(C)C3C4C12,176.30300000000017,298.546,258.514,459.5,715.628,17.5733,651.08,1.025,100.086,-182.09,55.484,10.173,0.172,7377.84,41.848,336.911,CCC1CC2(C)CC34C(C)C3C4C12 at 298K,,
90,CCCC1(C)CC23CC2C1CC3C,178.3190000000002,301.272,247.467,475.901,700.153,18.599,664.54,0.934,103.445,-203.302,57.533,11.432,0.191,7598.458,42.612,337.889,CCCC1(C)CC23CC2C1CC3C at 298K,,
91,CC1CCC(C)(C)C2CC2(C)CC1,180.3350000000002,318.354,268.683,493.517,677.356,21.3079,674.02,0.839,67.072,-262.132,53.218,5.186,0.215,7781.458,43.15,338.004,CC1CCC(C)(C)C2CC2(C)CC1 at 298K,,
92,CC12CC3C1C1C(C)(C)C3C1(C)C2,176.30300000000017,296.159,275.68,458.55,712.381,18.5671,666.66,0.979,87.607,-194.906,51.914,2.549,0.18,7365.024,41.775,336.617,CC12CC3C1C1C(C)(C)C3C1(C)C2 at 298K,,
93,CC1CCC2CC3CC(C)(C3C)C12,178.3190000000002,331.144,266.499,497.02,720.579,20.9022,639.59,0.929,93.671,-230.7,55.063,10.124,0.192,7571.06,42.458,337.278,CC1CCC2CC3CC(C)(C3C)C12 at 298K,,
94,CC1CC23CCCC(CC2)CC1C3,178.3190000000002,323.538,268.012,499.946,717.043,22.8578,625.6,0.949,126.483,-196.145,58.003,10.778,0.188,7605.615,42.652,338.048,CC1CC23CCCC(CC2)CC1C3 at 298K,,
95,CCC12CC1C1CC2C2C(C)CC12,176.30300000000017,327.739,249.86,487.018,740.935,19.0379,622.41,1.056,128.825,-178.439,58.347,13.054,0.167,7381.491,41.868,336.991,CCC12CC1C1CC2C2C(C)CC12 at 298K,,
96,CC1CC2(C)CC1C1C3CCC12C3,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CC2(C)CC1C1C3CCC12C3 at 298K,,
97,CCC(C)C1C2CC3(C)C(C)C13C2,178.3190000000002,296.424,261.495,462.687,695.086,17.4856,672.08,0.974,85.126,-211.585,55.934,12.765,0.183,7590.175,42.565,337.703,CCC(C)C1C2CC3(C)C(C)C13C2 at 298K,,
98,CC1C2CC3CCC4CC(CC12)C43,176.30300000000017,363.022,262.372,505.187,756.261,21.3668,601.91,1.037,133.164,-189.145,58.582,12.898,0.17,7370.785,41.807,336.746,CC1C2CC3CCC4CC(CC12)C43 at 298K,,
99,CC1CCC(CC2CCCC2C)C1,180.3350000000002,353.135,228.378,505.237,697.471,20.7131,639.47,0.867,93.092,-243.385,59.347,14.324,0.208,7800.205,43.254,338.411,CC1CCC(CC2CCCC2C)C1 at 298K,,
100,CCC1C2C3C(C)CC1(C(C)C)C32,178.3190000000002,321.315,244.142,472.349,709.218,17.5879,662.06,0.943,78.631,-236.831,55.443,12.89,0.189,7564.929,42.424,337.143,CCC1C2C3C(C)CC1(C(C)C)C32 at 298K,,
101,CCC12CCC3C4C1CCC34CC2,176.30300000000017,295.188,260.77,477.034,726.68,20.1789,629.69,1.062,147.231,-146.181,58.645,10.812,0.166,7413.749,42.051,337.727,CCC12CCC3C4C1CCC34CC2 at 298K,,
102,CC1CCC2CC3C4C(CC12C)C34,176.30300000000017,333.142,266.146,488.451,740.199,20.1789,622.4,1.025,118.759,-188.492,56.438,10.002,0.172,7371.438,41.811,336.762,CC1CCC2CC3C4C(CC12C)C34 at 298K,,
103,CCCC1C2CC3CC1(C)CCC32,178.3190000000002,344.07,260.56,498.04,727.668,20.2332,656.24,0.934,101.173,-218.924,57.466,12.684,0.191,7582.836,42.524,337.54,CCCC1C2CC3CC1(C)CCC32 at 298K,,
104,CCC1C2CC(C)C3C4CC3C12C4,176.30300000000017,328.426,254.531,478.261,733.902,18.5352,630.58,1.037,114.49,-182.743,57.627,13.069,0.17,7377.187,41.844,336.895,CCC1C2CC(C)C3C4CC3C12C4 at 298K,,
105,CC1CCC(C2(C)CC2)CC(C)C1,180.3350000000002,328.262,255.171,498.537,681.311,21.2883,649.49,0.855,83.819,-252.117,56.475,9.743,0.211,7791.473,43.206,338.223,CC1CCC(C2(C)CC2)CC(C)C1 at 298K,,
106,CCC1C2CC(C)C13CCCC23C,178.3190000000002,307.666,269.364,481.927,707.412,20.0352,664.05,0.929,90.232,-215.303,54.523,9.792,0.192,7586.457,42.544,337.62,CCC1C2CC(C)C13CCCC23C at 298K,,
107,CC12CCC3(C1)CC31CCC2C1,162.27600000000015,246.763,269.489,431.899,689.609,21.8879,595.53,1.047,131.093,-113.28,52.275,5.018,0.155,6809.31,41.961,337.896,CC12CCC3(C1)CC31CCC2C1 at 298K,,
108,CC1(C)C2C1C13CC4CC4C1C23C,174.28700000000015,288.058,275.669,444.875,731.159,17.9913,646.98,1.089,115.037,-147.929,53.406,4.087,0.16,7170.171,41.14,336.182,CC1(C)C2C1C13CC4CC4C1C23C at 298K,,
