index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,1.00021714,0.088137732
25,CC1CC23CC4CC25CC4(C)C5C13,174.28700000000015,256.427,274.282,436.983,720.136,18.268,635.48,1.132,134.956,-120.55,55.171,6.904,0.154,7197.55,41.297,336.823,CC1CC23CC4CC25CC4(C)C5C13 at 298K,,
26,CC1(C)CC2C3C4CCCC4C23C1,176.30300000000017,317.187,273.044,477.381,728.444,20.4895,637.92,1.002,119.589,-175.896,55.586,6.602,0.176,7384.034,41.883,337.052,CC1(C)CC2C3C4CCCC4C23C1 at 298K,,
27,CC1C2CCC3CC(C2)C12C(C)C32,176.30300000000017,323.042,266.487,485.384,738.569,20.2151,619.91,1.025,121.101,-183.724,56.555,11.662,0.172,7376.206,41.838,336.871,CC1C2CCC3CC(C2)C12C(C)C32 at 298K,,
28,CCC1C(C)C2CC3CC1C3(C)C2,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C(C)C2CC3CC1C3(C)C2 at 298K,,
29,CC1CC2CCC3CCC2CC3C1,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CC2CCC3CCC2CC3C1 at 298K,,
30,CCC12CCCC3(C)CCC31C2C,178.3190000000002,258.374,259.944,462.853,675.275,19.1877,666.6,0.954,107.739,-184.788,55.624,8.038,0.187,7616.972,42.715,338.298,CCC12CCCC3(C)CCC31C2C at 298K,,
31,CCCCC12CCCC1CCC2C,180.3350000000002,319.083,241.269,501.878,696.259,20.2877,665.67,0.884,106.875,-229.469,60.25,15.603,0.204,7814.121,43.331,338.712,CCCCC12CCCC1CCC2C at 298K,,
32,CC12CC1C1CCC13CCCCC23,176.30300000000017,300.592,275.926,478.527,725.884,21.426,629.68,1.031,137.165,-156.234,56.736,7.759,0.171,7403.696,41.994,337.498,CC12CC1C1CCC13CCCCC23 at 298K,,
33,CCC1C2CCCC2C1C1CCC1,178.3190000000002,367.14,263.98,505.385,745.965,19.8578,623.25,0.959,116.7,-212.529,60.19,13.925,0.186,7589.231,42.56,337.683,CCC1C2CCCC2C1C1CCC1 at 298K,,
34,CC1C2CC2CC2C3CCCCC132,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1C2CC2CC2C3CCCCC132 at 298K,,
35,CC1CCC23CCC4C2C13C41CC1,174.28700000000015,247.574,275.161,436.983,717.456,19.0545,627.24,1.147,152.533,-100.888,56.699,8.061,0.152,7217.212,41.41,337.284,CC1CCC23CCC4C2C13C41CC1 at 298K,,
36,CC1CCC2CC(C)CCCC2C1,180.3350000000002,355.337,258.656,519.639,710.577,23.2997,629.76,0.871,98.224,-255.718,57.742,12.639,0.207,7787.872,43.186,338.145,CC1CCC2CC(C)CCCC2C1 at 298K,,
37,CCCCC1CCC23C4C(C)C12C43,176.30300000000017,287.476,254.743,455.233,718.733,17.3122,663.99,1.025,115.419,-161.778,58.344,14.641,0.172,7398.152,41.963,337.373,CCCCC1CCC23C4C(C)C12C43 at 298K,,
38,CC1CCC(C23CCCC2(C)C3)C1,178.3190000000002,288.722,266.875,478.136,688.884,20.9022,645.33,0.943,112.079,-192.544,56.358,7.881,0.189,7609.216,42.672,338.127,CC1CCC(C23CCCC2(C)C3)C1 at 298K,,
39,CCC1(CC)CCC2CCC13CC23,178.3190000000002,305.628,241.339,486.53,708.288,19.6653,649.37,0.969,129.867,-183.104,59.44,12.326,0.184,7618.656,42.725,338.337,CCC1(CC)CCC2CCC13CC23 at 298K,,
40,C1CC23CC2C2(C1)C1(CC1)C1CC132,172.27100000000013,215.775,283.53,408.9,723.686,18.7274,623.08,1.295,180.792,-41.315,56.96,6.2,0.133,7034.955,40.837,337.16,C1CC23CC2C2(C1)C1(CC1)C1CC132 at 298K,,
41,CCCC1C(C)CC2CCC(C)C21,180.3350000000002,355.897,239.818,506.869,705.406,19.4584,656.37,0.867,75.256,-267.831,58.318,16.205,0.208,7775.759,43.118,337.878,CCCC1C(C)CC2CCC(C)C21 at 298K,,
42,CC1CC2CC3CC(C)(C1)C2(C)C3,178.3190000000002,302.511,270.741,482.835,699.889,20.6008,654.34,0.929,94.501,-215.155,54.331,6.724,0.192,7586.605,42.545,337.624,CC1CC2CC3CC(C)(C1)C2(C)C3 at 298K,,
43,CC1CC2CCC3CC2C13C1CC1,176.30300000000017,319.353,262.153,483.861,731.438,20.471,613.4,1.043,136.336,-165.882,58.465,11.159,0.169,7394.048,41.939,337.277,CC1CC2CCC3CC2C13C1CC1 at 298K,,
44,CCC12CCCC1(C)C(C)C1CC12,178.3190000000002,297.107,254.996,481.367,700.807,19.4243,654.35,0.954,104.567,-205.101,56.24,9.777,0.187,7596.659,42.602,337.85,CCC12CCCC1(C)C(C)C1CC12 at 298K,,
45,CCC12CCC13CCC31CC2C1C,176.30300000000017,255.208,264.931,454.7,705.672,19.1209,647.69,1.049,135.169,-140.76,56.617,9.576,0.168,7419.17,42.082,337.851,CCC12CCC13CCC31CC2C1C at 298K,,
46,CC(C)C1CC2CC13CC1(C)C2C13,176.30300000000017,302.18,266.839,457.826,717.952,17.8103,646.36,1.082,110.956,-172.325,56.166,11.403,0.163,7387.605,41.903,337.132,CC(C)C1CC2CC13CC1(C)C2C13 at 298K,,
47,C1C2C3C4CC5C1C2C1CC3C51C4,172.27100000000013,331.975,270.584,471.966,777.774,19.4243,586.31,1.286,171.276,-102.257,58.807,11.417,0.134,6974.013,40.483,335.696,C1C2C3C4CC5C1C2C1CC3C51C4 at 298K,,
48,CC1CC12CCCCCCC1CC12,178.3190000000002,323.538,268.012,499.946,717.043,22.8578,625.6,0.949,126.483,-196.145,58.003,10.778,0.188,7605.615,42.652,338.048,CC1CC12CCCCCCC1CC12 at 298K,,
49,CC1CCC2CC3CC1CC3C2C,178.3190000000002,365.96,267.638,517.274,744.513,22.8578,619.85,0.939,108.076,-234.301,56.709,13.02,0.19,7567.459,42.438,337.199,CC1CCC2CC3CC1CC3C2C at 298K,,
50,CCC1C2C3CCC2C(C3)C1(C)C,178.3190000000002,359.305,257.131,496.6,724.139,19.6653,653.52,0.919,84.718,-237.437,55.899,9.871,0.194,7564.323,42.42,337.127,CCC1C2C3CCC2C(C3)C1(C)C at 298K,,
51,CCC1(C)CC2CC34CC(C)C23C14,176.30300000000017,266.867,256.707,448.132,701.033,17.8253,655.17,1.025,117.592,-157.473,55.966,8.419,0.172,7402.457,41.987,337.47,CCC1(C)CC2CC34CC(C)C23C14 at 298K,,
52,CC(C)CC1C2CCC2C2CC12C,178.3190000000002,329.326,245.686,480.289,716.158,18.9719,658.86,0.934,95.008,-223.571,56.428,10.99,0.191,7578.189,42.498,337.437,CC(C)CC1C2CCC2C2CC12C at 298K,,
53,CCC1CC2CC3CC2C2C1CC32,176.30300000000017,373.342,255.402,502.95,757.724,20.1249,613.35,1.043,126.552,-191.112,59.156,14.306,0.169,7368.818,41.796,336.701,CCC1CC2CC3CC2C2C1CC32 at 298K,,
54,CCC1C2CCC3CCC1(CC)C32,178.3190000000002,337.307,243.348,496.279,722.333,19.3732,645.29,0.964,112.361,-207.721,58.958,14.081,0.185,7594.039,42.587,337.79,CCC1C2CCC3CCC1(CC)C32 at 298K,,
55,CCC12CC(C)CCC34C(CC13)C24,176.30300000000017,289.005,254.984,468.942,720.756,18.8084,634.67,1.056,131.997,-158.125,57.731,11.315,0.167,7401.805,41.983,337.454,CCC12CC(C)CCC34C(CC13)C24 at 298K,,
56,CCC1C(C)C2CC2C2C3CC3C12,176.30300000000017,367.159,249.39,495.684,752.743,18.7598,618.33,1.037,111.318,-203.057,58.243,14.809,0.17,7356.873,41.729,336.431,CCC1C(C)C2CC2C2C3CC3C12 at 298K,,
57,CC(C)CCC1CC2CCC(C1)C2,180.3350000000002,354.878,236.831,504.803,712.596,20.7131,659.99,0.867,98.438,-249.738,59.523,15.16,0.208,7793.852,43.219,338.274,CC(C)CCC1CC2CCC(C1)C2 at 298K,,
58,CC1CC1CCC12CC3CC1C3C2,176.30300000000017,317.824,227.498,476.682,733.347,18.5511,625.9,1.043,144.417,-150.394,61.207,14.484,0.169,7409.536,42.027,337.631,CC1CC1CCC12CC3CC1C3C2 at 298K,,
59,CC1CCCC2C3(C)CC4(C1)CC243,176.30300000000017,255.676,275.171,451.094,697.12,19.6826,646.92,1.025,125.103,-147.864,55.207,6.523,0.172,7412.066,42.042,337.691,CC1CCCC2C3(C)CC4(C1)CC243 at 298K,,
60,CCC12C3CC4C3C(C1C(C)C)C42,176.30300000000017,335.51,245.351,475.206,739.171,17.0569,634.12,1.109,117.85,-182.586,58.69,16.195,0.159,7377.344,41.845,336.899,CCC12C3CC4C3C(C1C(C)C)C42 at 298K,,
61,CCC(CC)CC12CC1C1(C)CC12,178.3190000000002,282.571,233.824,461.701,700.445,17.5147,681.67,0.943,110.65,-194.205,58.59,12.13,0.189,7607.555,42.663,338.092,CCC(CC)CC12CC1C1(C)CC12 at 298K,,
62,CCC1CCC(C)CC2CC1(C)C2,180.3350000000002,345.648,265.686,510.115,707.194,21.9492,663.23,0.859,77.207,-262.932,55.175,11.15,0.21,7780.658,43.146,337.988,CCC1CCC(C)CC2CC1(C)C2 at 298K,,
63,CC1CCCC2CC3CCC(C1)C23,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CCCC2CC3CCC(C1)C23 at 298K,,
64,CC1C2CC3CCCC12C1CCC31,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1C2CC3CCCC12C1CCC31 at 298K,,
65,CCC12CCCCC3(C1)C1(C)CC213,176.30300000000017,226.575,269.219,437.74,683.099,18.8572,662.44,1.043,135.999,-125.215,55.885,6.176,0.169,7434.715,42.17,338.204,CCC12CCCCC3(C1)C1(C)CC213 at 298K,,
66,CC(C)CCC12CC3CCC1(C3)C2,178.3190000000002,277.475,241.811,466.549,697.974,19.2381,664.9,0.954,128.969,-177.491,58.975,12.048,0.187,7624.269,42.756,338.46,CC(C)CCC12CC3CCC1(C3)C2 at 298K,,
67,CCC12CC3(CC)C(C)C13C1CC12,176.30300000000017,253.721,241.779,447.74,701.945,16.876,655.17,1.069,127.658,-147.419,57.496,11.471,0.165,7412.511,42.044,337.699,CCC12CC3(CC)C(C)C13C1CC12 at 298K,,
68,CCCCC1(CCCC(C)C)CC1,182.35100000000023,315.168,192.514,493.325,673.72,17.9761,714.34,0.814,95.215,-256.644,63.168,19.886,0.224,8028.776,44.029,339.476,CCCCC1(CCCC(C)C)CC1 at 298K,,
69,CCC1CCC12C1C3CC4C3C4C12,174.28700000000015,335.36,259.349,473.871,757.888,18.4403,614.17,1.147,139.578,-143.484,58.504,12.947,0.152,7174.616,41.166,336.288,CCC1CCC12C1C3CC4C3C4C12 at 298K,,
70,CC(C)CC1C2CC3CCC1(C3)C2,178.3190000000002,325.409,252.228,484.947,720.431,20.3974,651.38,0.939,112.584,-206.858,57.458,12.147,0.19,7594.902,42.592,337.81,CC(C)CC1C2CC3CCC1(C3)C2 at 298K,,
71,CC1CC23CC(C1C)C2C1CCC13,176.30300000000017,327.978,271.267,489.946,744.69,20.8262,620.67,1.025,121.101,-186.673,56.056,11.662,0.172,7373.257,41.822,336.806,CC1CC23CC(C1C)C2C1CCC13 at 298K,,
72,CC12CCC3CC31C1C3CC2CC31,174.28700000000015,301.343,275.04,465.953,745.707,19.8226,618.24,1.139,147.018,-128.919,56.7,8.14,0.153,7189.181,41.249,336.627,CC12CCC3CC31C1C3CC2CC31 at 298K,,
73,CC1CC2CCC3CCC4C1C24C3,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2CCC3CCC4C1C24C3 at 298K,,
74,CC1CC2CCCC3CCC(C1)C32,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CC2CCCC3CCC(C1)C32 at 298K,,
75,CCC12C3CC1C2(C)C(C)C1CC13,176.30300000000017,297.858,253.972,468.942,723.389,18.037,642.91,1.037,114.42,-177.787,56.203,10.158,0.17,7382.143,41.872,337.007,CCC12C3CC1C2(C)C(C)C1CC13 at 298K,,
76,CC(C)CCCC1C2CCC(C)C12,180.3350000000002,345.118,223.837,493.559,705.551,18.4718,675.16,0.863,82.082,-259.882,59.525,17.319,0.209,7783.708,43.162,338.051,CC(C)CCCC1C2CCC(C)C12 at 298K,,
77,CCC12CCC3CC1(C1CC1)CC32,176.30300000000017,290.252,255.622,472.222,719.908,19.596,628.92,1.062,147.232,-143.232,59.143,10.812,0.166,7416.698,42.068,337.795,CCC12CCC3CC1(C1CC1)CC32 at 298K,,
78,CCC1CC2(C3CCCC3)CCC12,178.3190000000002,328.922,256.187,493.24,711.782,20.8452,636.27,0.959,119.872,-195.164,59.076,12.185,0.186,7606.596,42.657,338.068,CCC1CC2(C3CCCC3)CCC12 at 298K,,
79,CC1CC2(C)C1C21CCCCC1,164.29200000000017,278.562,260.232,457.589,682.066,22.3018,599.69,0.944,102.834,-172.853,52.014,6.879,0.174,6991.567,42.556,338.008,CC1CC2(C)C1C21CCCCC1 at 298K,,
80,CCC1(CC)CC23CC(C2C)C1C3,178.3190000000002,304.381,240.634,483.438,709.191,18.8736,655.12,0.959,114.633,-197.997,58.028,12.83,0.186,7603.763,42.641,338.004,CCC1(CC)CC23CC(C2C)C1C3 at 298K,,
81,CC12CC3C4C5CC1C1C5C1C34C2,172.27100000000013,302.095,274.15,452.697,763.578,18.393,606.81,1.267,156.871,-101.605,56.663,8.521,0.136,6974.665,40.487,335.712,CC12CC3C4C5CC1C1C5C1C34C2 at 298K,,
82,CCC1CC23CC(C4CC4C2C)C13,176.30300000000017,333.362,259.718,482.957,740.181,19.0711,631.35,1.031,114.49,-185.692,57.129,13.069,0.171,7374.238,41.827,336.826,CCC1CC23CC(C4CC4C2C)C13 at 298K,,
83,CCC1C(C)C2C1CC1C3CC2C13,176.30300000000017,367.159,249.39,495.684,752.743,18.7598,618.33,1.037,111.318,-203.057,58.243,14.809,0.17,7356.873,41.729,336.431,CCC1C(C)C2C1CC1C3CC2C13 at 298K,,
84,CC1C2CC3CCCC(C3)CC12,164.29200000000017,347.175,251.221,494.036,725.868,24.0106,566.94,0.955,114.066,-193.819,54.773,11.514,0.172,6970.601,42.428,337.5,CC1C2CC3CCCC(C3)CC12 at 298K,,
85,CCC1C2CCCC3CC3CC1C2,178.3190000000002,377.527,261.537,517.863,745.336,22.4495,625.55,0.949,116.699,-221.376,58.695,13.925,0.188,7580.384,42.51,337.485,CCC1C2CCCC3CC3CC1C2 at 298K,,
86,CCC1CCC(C2CC2CC)C1,166.3080000000002,355.43,239.051,484.296,709.174,19.4584,604.71,0.885,75.758,-231.116,56.041,14.452,0.188,7175.134,43.144,338.145,CCC1CCC(C2CC2CC)C1 at 298K,,
87,CCC1CC2C(C1)C1(C)C(C)CC21,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1CC2C(C1)C1(C)C(C)CC21 at 298K,,
88,CCC1CCC1C1(CC)CC(C)C1,180.3350000000002,333.178,229.181,494.848,684.521,18.9227,660.94,0.88,87.274,-244.032,58.957,14.203,0.205,7799.558,43.25,338.395,CCC1CCC1C1(CC)CC(C)C1 at 298K,,
89,CC1CC1CC1CC2CCC1C2,164.29200000000017,344.974,219.141,477.991,713.856,21.3079,576.65,0.95,108.935,-181.486,56.379,13.2,0.173,6982.934,42.503,337.798,CC1CC1CC1CC2CCC1C2 at 298K,,
90,CCCCC(CC)C1CC2CC2C1,180.3350000000002,354.804,238.166,500.688,712.521,18.393,675.6,0.906,98.375,-239.573,62.887,21.482,0.199,7804.017,43.275,338.493,CCCCC(CC)C1CC2CC2C1 at 298K,,
91,CCC12CC3CC4CC1CCC3C42,176.30300000000017,333.922,255.852,494.541,746.245,20.4342,617.43,1.056,144.059,-166.495,59.26,12.551,0.167,7393.435,41.936,337.265,CCC12CC3CC4CC1CCC3C42 at 298K,,
92,CCC12CCC3C(C31)C1(C)CCC12,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12CCC3C(C31)C1(C)CCC12 at 298K,,
93,CC1CCC2CC2C23C4CC4C2C13,174.28700000000015,325.041,266.135,476.39,756.427,19.527,602.73,1.147,146.189,-141.516,57.93,11.54,0.152,7176.584,41.177,336.333,CC1CCC2CC2C23C4CC4C2C13 at 298K,,
94,CCC1CC2CCC2CCC1C,166.3080000000002,350.561,238.289,495.777,698.897,22.663,594.8,0.875,82.368,-235.046,54.47,13.044,0.19,7171.204,43.12,338.051,CCC1CC2CCC2CCC1C at 298K,,
95,CC1CCCCC2(C)CC2CCC1,180.3350000000002,331.639,268.023,510.924,696.659,23.6856,645.28,0.867,99.053,-243.122,56.512,9.24,0.208,7800.468,43.255,338.415,CC1CCCCC2(C)CC2CCC1 at 298K,,
96,CCC1C2(C)C3CC4CCC4C12C3,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1C2(C)C3CC4CCC4C12C3 at 298K,,
97,CCC12CC3CC(CC1C1CC1)C32,176.30300000000017,328.471,263.444,485.427,752.723,18.6952,615.9,1.069,144.06,-160.597,60.257,12.551,0.165,7399.333,41.969,337.398,CCC12CC3CC(CC1C1CC1)C32 at 298K,,
98,CC(C)CC1C2CCC3(C)CC21C3,178.3190000000002,290.592,250.959,461.69,692.834,18.7436,671.12,0.934,98.18,-203.257,55.812,9.25,0.191,7598.503,42.612,337.889,CC(C)CC1C2CCC3(C)CC21C3 at 298K,,
99,CCC1C2CC(CCC3CC31)C2,164.29200000000017,362.431,249.259,496.141,734.092,23.255,579.15,0.955,107.454,-198.736,54.849,12.922,0.172,6965.684,42.398,337.38,CCC1C2CC(CCC3CC31)C2 at 298K,,
100,CC1CC23CC1CC2C1CCC3C1,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC23CC1CC2C1CCC3C1 at 298K,,
101,CC1CCCCCC2C1CC1CC12,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CCCCCC2C1CC1CC12 at 298K,,
102,CC1CC2(CCC(C)C(C)C2)C1,166.3080000000002,295.325,245.19,472.869,662.629,22.0727,600.59,0.866,76.917,-224.708,52.367,10.4,0.192,7181.542,43.182,338.294,CC1CC2(CCC(C)C(C)C2)C1 at 298K,,
103,CC1CC1C1(C)C2CC3C1C3(C)C2,176.30300000000017,298.326,264.994,465.542,715.649,18.5511,642.14,1.013,104.355,-184.891,54.793,7.105,0.174,7375.039,41.832,336.846,CC1CC1C1(C)C2CC3C1C3(C)C2 at 298K,,
104,CCC1(C)C23CCC1(C2)C1(C)CC13,176.30300000000017,235.428,268.302,437.74,686.332,18.0828,670.68,1.031,118.422,-144.876,54.357,5.019,0.171,7415.054,42.059,337.759,CCC1(C)C23CCC1(C2)C1(C)CC13 at 298K,,
105,CC1(C)CC23C4CCC42C12C1CC132,172.27100000000013,194.748,285.981,383.659,707.176,17.0429,651.82,1.248,148.811,-60.324,53.288,2.146,0.138,7015.946,40.726,336.702,CC1(C)CC23C4CCC42C12C1CC132 at 298K,,
106,CCC12CCC3C4CC3(C)CC1C42,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12CCC3C4CC3(C)CC1C42 at 298K,,
107,CC1CCC23CCC(C1)C(C2)C3C,178.3190000000002,327.227,272.175,501.372,724.75,22.5559,632.11,0.939,111.248,-213.987,56.093,11.281,0.19,7587.773,42.552,337.652,CC1CCC23CCC(C1)C(C2)C3C at 298K,,
108,CC1CC23CC(C)(C)CCCC2C13,178.3190000000002,310.252,268.672,481.709,699.889,20.6008,654.34,0.914,94.501,-215.155,54.71,6.724,0.195,7586.605,42.545,337.624,CC1CC23CC(C)(C)CCCC2C13 at 298K,,
109,CCCCC1CC2C3C1C3C2(C)C,178.3190000000002,352.152,246.833,488.431,722.987,18.037,673.91,0.914,82.475,-233.837,57.729,13.182,0.195,7567.923,42.44,337.207,CCCCC1CC2C3C1C3C2(C)C at 298K,,
