index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,251.6417063,15.126922
10,CCC12CC3CC14CC4C3(C)C2,162.27600000000015,250.212,252.577,430.091,693.684,19.7175,603.78,1.061,123.582,-122.888,52.655,6.913,0.153,6799.702,41.902,337.658,CCC12CC3CC14CC4C3(C)C2 at 298K,,
11,CCC1(CC)CCC2CC3(C)C2C13,178.3190000000002,314.481,240.225,486.53,711.106,18.8409,657.62,0.954,112.29,-202.766,57.911,11.17,0.187,7598.994,42.615,337.901,CCC1(CC)CCC2CC3(C)C2C13 at 298K,,
12,CCC12CCCC3CC(C1)C(C)C32,178.3190000000002,331.923,256.231,502.903,727.302,21.1713,634.61,0.959,118.971,-208.703,57.885,12.673,0.186,7593.057,42.581,337.767,CCC12CCCC3CC(C1)C(C)C32 at 298K,,
13,CCC1CC2C(C)CC1C1CCC21,178.3190000000002,376.28,260.924,515.145,746.073,21.4854,631.29,0.939,101.464,-236.269,57.283,14.428,0.19,7565.491,42.427,337.155,CCC1CC2C(C)CC1C1CCC21 at 298K,,
14,CCC1C(C)C2(C)C3CC3CCC12,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C(C)C2(C)C3CC3CCC12 at 298K,,
15,CC1CCCCC23CC(C)C2C13,164.29200000000017,302.259,250.325,468.381,697.102,21.9492,584.18,0.95,102.004,-185.449,53.244,10.278,0.173,6978.971,42.479,337.702,CC1CCCCC23CC(C)C2C13 at 298K,,
16,CCC1C(C)CC1C1CC1C(C)C,180.3350000000002,361.794,249.077,491.084,712.043,16.698,656.35,0.915,65.404,-267.88,58.743,17.691,0.197,7775.71,43.118,337.878,CCC1C(C)CC1C1CC1C(C)C at 298K,,
17,CCCCC12C(C)C(C)C1C1CC12,178.3190000000002,313.651,233.44,482.824,713.207,17.5733,659.21,0.954,101.494,-214.098,59.3,16.487,0.187,7587.662,42.551,337.648,CCCCC12C(C)C(C)C1C1CC12 at 298K,,
18,CCC1CC2CC3(C)C(C)(C)C13C2,178.3190000000002,290.692,265.79,460.562,679.863,18.393,686.28,0.91,73.486,-216.471,53.14,5.236,0.196,7585.289,42.538,337.596,CCC1CC2CC3(C)C(C)(C)C13C2 at 298K,,
19,CCC1C2C3CCC12C1CC1C3,162.27600000000015,319.513,247.95,461.156,727.791,20.545,579.2,1.061,120.48,-148.158,54.695,11.564,0.153,6774.432,41.746,337.029,CCC1C2C3CCC12C1CC1C3 at 298K,,
20,CCCC1C2CC3(C)CC(CC)C123,178.3190000000002,304.538,247.162,465.319,693.395,17.1414,684.15,0.939,82.5,-209.573,57.009,12.855,0.19,7592.187,42.576,337.747,CCCC1C2CC3(C)CC(CC)C123 at 298K,,
21,CCCC12C3CCC14C3C(CC)C24,176.30300000000017,295.749,242.226,461.757,721.953,17.0569,656.3,1.056,124.264,-158.293,59.221,14.378,0.167,7401.637,41.982,337.45,CCCC12C3CCC14C3C(CC)C24 at 298K,,
22,CCCC1C2CC34CC3C14C1CC21,174.28700000000015,297.987,264.358,455.21,745.178,17.961,637.38,1.139,141.627,-124.319,58.305,12.863,0.153,7193.781,41.275,336.733,CCCC1C2CC34CC3C14C1CC21 at 298K,,
23,CC1CC(C)C2C3C1CCC23C,164.29200000000017,311.112,249.279,468.381,700.098,20.9785,592.42,0.939,84.428,-205.111,51.716,9.121,0.175,6959.309,42.359,337.225,CC1CC(C)C2C3C1CCC23C at 298K,,
24,CCC1CC2CC(C)(C1)CC21CC1,178.3190000000002,303.977,265.117,480.382,698.915,20.2877,657.54,0.943,105.467,-197.461,56.434,9.289,0.189,7604.299,42.644,338.016,CCC1CC2CC(C)(C1)CC21CC1 at 298K,,
25,CCC1C2CC1(C)C1(C)CC21,150.26500000000016,287.575,244.749,432.171,680.604,21.3865,573.74,0.939,69.401,-174.791,46.716,6.127,0.16,6352.289,42.274,337.291,CCC1C2CC1(C)C1(C)CC21 at 298K,,
26,CC1CCC2CCC3C1C3C21CC1,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CCC2CCC3C1C3C21CC1 at 298K,,
27,CCC12CCC34CCCC13CCC24,176.30300000000017,256.455,265.526,458.175,704.751,19.9285,641.95,1.062,150.403,-125.867,58.029,9.072,0.166,7434.063,42.166,338.188,CCC12CCC34CCCC13CCC24 at 298K,,
28,CCC1(C)CC2CCC1C1(C)CC21,178.3190000000002,312.143,259.81,489.064,710.239,19.964,657.61,0.943,102.225,-212.819,55.625,8.117,0.189,7588.941,42.558,337.675,CCC1(C)CC2CCC1C1(C)CC21 at 298K,,
29,CC1C2C3CC2(C)CC2CC21C3,162.27600000000015,284.249,264.267,449.256,714.203,21.2297,589.02,1.034,112.686,-148.487,51.479,7.26,0.157,6774.103,41.744,337.021,CC1C2C3CC2(C)CC2CC21C3 at 298K,,
30,CCCC(C)CC1C(C)CC2CC21,180.3350000000002,344.937,222.544,493.328,705.689,18.2991,673.51,0.867,82.46,-258.733,59.753,16.902,0.208,7784.857,43.169,338.078,CCCC(C)CC1C(C)CC2CC21 at 298K,,
31,CCCC1CCCC2C(C1)C2(C)C,180.3350000000002,354.977,253.112,503.858,701.006,20.306,675.15,0.847,73.743,-262.952,56.851,11.146,0.213,7780.638,43.145,337.984,CCCC1CCCC2C(C1)C2(C)C at 298K,,
32,CC(C)(C)C1C2C3CCC1(C)C2C3,178.3190000000002,320.45,280.379,479.805,731.878,19.8754,652.47,0.905,97.54,-235.044,55.783,8.091,0.197,7566.716,42.434,337.183,CC(C)(C)C1C2C3CCC1(C)C2C3 at 298K,,
33,CCCC1CC2CC3CC1C2(C)C3,178.3190000000002,339.134,255.404,493.627,720.934,19.6479,655.47,0.939,101.173,-215.975,57.964,12.684,0.19,7585.785,42.541,337.608,CCCC1CC2CC3CC1C2(C)C3 at 298K,,
34,CC1CC1C1CC1,96.17299999999993,265.494,183.293,344.209,630.412,28.5571,344.83,0.882,57.992,-102.035,36.579,6.121,0.109,4117.515,42.814,338.398,CC1CC1C1CC1 at 298K,,
35,CCC1CCCC23CC2(C)C13C,164.29200000000017,259.001,257.175,434.142,659.845,19.8226,631.63,0.939,81.818,-174.169,50.444,5.39,0.175,6990.251,42.548,337.977,CCC1CCCC23CC2(C)C13C at 298K,,
36,CCC12CC3CC1CC1(C)CC2C31,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12CC3CC1CC1(C)CC2C31 at 298K,,
37,CCC1CC2CC23CC13,122.21099999999991,273.474,204.171,384.954,659.751,24.7546,451.43,0.986,82.894,-107.552,43.195,8.176,0.124,5144.848,42.098,337.681,CCC1CC2CC23CC13 at 298K,,
38,CC12CCCCC3(C1)C1CC1C23,162.27600000000015,285.496,264.865,452.808,713.325,22.1764,583.28,1.047,127.921,-133.594,52.891,6.757,0.155,6788.996,41.836,337.392,CC12CCCCC3(C1)C1CC1C23 at 298K,,
39,CCC1CC1CC1CC1C1CC1,164.29200000000017,349.843,220.012,465.622,723.341,18.3773,586.56,0.961,102.325,-177.556,57.949,14.608,0.171,6986.864,42.527,337.893,CCC1CC1CC1CC1C1CC1 at 298K,,
40,CCCC(C)C1C(C)C23CC12C3C,178.3190000000002,272.876,246.175,443.874,675.493,15.9373,678.25,0.985,86.347,-199.118,57.962,16.08,0.181,7602.642,42.635,337.981,CCCC(C)C1C(C)C23CC12C3C at 298K,,
41,CCCC(C)C1CCCC2C(C)C12,180.3350000000002,355.774,242.794,501.363,707.372,18.7113,660.19,0.911,85.384,-255.117,60.144,18.674,0.198,7788.473,43.189,338.156,CCCC(C)C1CCCC2C(C)C12 at 298K,,
42,CC1CC2CCC34CC2CC3C1C4,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2CCC34CC2CC3C1C4 at 298K,,
43,CC1C2CC3CC3C2C2C(C)C12,162.27600000000015,341.744,243.93,474.336,740.366,20.545,560.48,1.047,108.685,-178.449,53.823,12.398,0.155,6744.141,41.56,336.277,CC1C2CC3CC3C2C2C(C)C12 at 298K,,
44,CC1CC2CC3CC1C(C)CC23,164.29200000000017,350.864,255.893,495.497,733.217,23.6856,573.45,0.944,98.831,-211.661,52.863,12.018,0.174,6952.759,42.32,337.07,CC1CC2CC3CC1C(C)CC23 at 298K,,
45,CC(C)C1CC2CC3CC3C2C1C,178.3190000000002,363.859,253.39,498.282,730.191,19.1209,630.03,0.991,97.102,-232.55,58.049,16.161,0.18,7569.21,42.448,337.239,CC(C)C1CC2CC3CC3C2C1C at 298K,,
46,CCCC1CC2CC(C1)C1CC1C2,178.3190000000002,369.014,251.333,510.024,738.707,20.7884,634.98,0.949,115.578,-216.627,60.108,15.58,0.188,7585.133,42.537,337.592,CCCC1CC2CC(C1)C1CC1C2 at 298K,,
47,CC1CCC(C)C23C1C21CC13C,162.27600000000015,234.397,258.397,411.963,674.719,18.9555,605.49,1.034,100.625,-137.168,50.448,6.024,0.157,6785.422,41.814,337.303,CC1CCC(C)C23C1C21CC13C at 298K,,
48,CCC(C)CC1CC12CCC2C,166.3080000000002,294.685,219.71,454.517,665.426,19.4927,629.17,0.866,77.51,-217.579,54.377,12.505,0.192,7188.671,43.225,338.462,CCC(C)CC1CC12CCC2C at 298K,,
49,CCCC1C2CC34CCC3C23C1C43,174.28700000000015,293.051,259.339,449.944,739.073,17.471,636.61,1.147,141.628,-121.37,58.804,12.863,0.152,7196.73,41.292,336.803,CCCC1C2CC34CCC3C23C1C43 at 298K,,
50,CCCC12CCC3C4C1C4(C)C32C,176.30300000000017,270.585,258.81,453.429,709.832,17.544,668.62,1.031,114.128,-163.391,55.888,8.414,0.171,7396.539,41.954,337.337,CCCC12CCC3C4C1C4(C)C32C at 298K,,
51,CCC1C(C)C12CC1CC(C)C1C2,178.3190000000002,321.492,249.547,482.573,706.26,18.631,647,0.943,89.403,-222.002,56.75,13.191,0.189,7579.758,42.507,337.473,CCC1C(C)C12CC1CC(C)C1C2 at 298K,,
52,CC1CC23CCCC2CCC1(C)C3,178.3190000000002,293.658,271.642,482.835,696.89,21.545,646.1,0.939,112.078,-195.493,55.86,7.881,0.19,7606.267,42.655,338.06,CC1CC23CCCC2CCC1(C)C3 at 298K,,
53,CCC1CCCCCC1C(C)C,168.3240000000002,357.58,234.577,496.073,670.24,21.7457,617.94,0.846,61.54,-266.508,54.851,15.804,0.199,7381.572,43.853,338.797,CCC1CCCCCC1C(C)C at 298K,,
54,CC1CC(C)(C)CC2CC3CC123,164.29200000000017,295.156,257.014,456.34,685.318,21.3079,607.94,0.918,85.257,-192.515,50.864,5.722,0.179,6971.905,42.436,337.531,CC1CC(C)(C)CC2CC3CC123 at 298K,,
55,CC1CC(C)C2CC3CC1C32C,164.29200000000017,311.112,249.279,468.381,700.098,20.9785,592.42,0.939,84.428,-205.111,51.716,9.121,0.175,6959.309,42.359,337.225,CC1CC(C)C2CC3CC1C32C at 298K,,
56,CCC1C2CC23CCC3C2CC21C,176.30300000000017,304.729,264.162,467.905,721.719,18.8084,646.1,1.031,115.32,-170.146,56.397,9.67,0.171,7389.784,41.915,337.18,CCC1C2CC23CCC3C2CC21C at 298K,,
57,CCC1C(C)C2CCC1C1C(C)C21,178.3190000000002,370.097,255.145,508.238,740.758,19.9817,636.27,0.934,86.23,-248.213,56.369,14.931,0.191,7553.547,42.36,336.889,CCC1C(C)C2CCC1C1C(C)C21 at 298K,,
58,CCCC(C)C12CCC(C1)C2C,166.3080000000002,298.933,239.666,466.2,681.697,20.7695,630.17,0.866,79.514,-225.795,53.533,12.49,0.192,7180.455,43.176,338.27,CCCC(C)C12CCC(C1)C2C at 298K,,
59,CCCC1CCC2CC2C1CCC,180.3350000000002,368.823,232.636,507.849,713.1,18.8572,673.02,0.871,82.758,-256.054,60.72,18.765,0.207,7787.536,43.184,338.137,CCCC1CCC2CC2C1CCC at 298K,,
60,CCC1(C)CC1CCCC1CCC1,180.3350000000002,339.659,210.187,492.824,692.465,18.663,678.64,0.863,99.402,-224.853,61.619,15.628,0.209,7818.737,43.357,338.813,CCC1(C)CC1CCCC1CCC1 at 298K,,
61,CC1CCCC2CCC3CC(C1)C23,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CCCC2CCC3CC(C1)C23 at 298K,,
62,CCC12CC(C)C(C)C1C1(C)CC12,178.3190000000002,290.924,248.968,473.42,693.959,18.1289,659.33,0.949,89.333,-217.046,55.326,10.28,0.188,7584.714,42.535,337.584,CCC12CC(C)C(C)C1C1(C)CC12 at 298K,,
63,CC12CCC3CC4CC1C3(C)C42,162.27600000000015,294.349,263.92,452.808,716.066,21.1908,591.52,1.027,110.344,-153.256,51.363,5.6,0.158,6769.334,41.715,336.904,CC12CCC3CC4CC1C3(C)C42 at 298K,,
64,CC1C2(C)CC3CCC3(C)C12C,164.29200000000017,257.535,263.112,437.102,661.052,20.1249,628.43,0.923,70.852,-191.863,48.342,2.826,0.178,6972.557,42.44,337.547,CC1C2(C)CC3CCC3(C)C12C at 298K,,
65,CCC12CC3CCCCC31C2(C)C,178.3190000000002,281.151,262.437,469.964,686.088,19.7175,669.86,0.934,105.397,-192.505,55.388,6.378,0.191,7609.255,42.672,338.127,CCC12CC3CCCCC31C2(C)C at 298K,,
66,CCC1CCCC2C3CCC12CC3,178.3190000000002,333.858,261.316,497.66,718.857,21.4854,637.04,0.954,119.872,-198.113,58.577,12.185,0.187,7603.647,42.641,338.004,CCC1CCCC2C3CCC12CC3 at 298K,,
67,CCC1CC2C(C)C1C1CC2(C)C1,178.3190000000002,341.464,259.73,494.706,722.358,19.7001,651.03,0.934,87.06,-232.668,55.637,11.531,0.191,7569.092,42.447,337.235,CCC1CC2C(C)C1C1CC2(C)C1 at 298K,,
68,CC1C2CC2(C)C2C3CC32C1C,162.27600000000015,273.13,253.395,434.568,700.324,19.1877,593.24,1.034,97.453,-157.482,51.064,7.763,0.157,6765.108,41.689,336.799,CC1C2CC2(C)C2C3CC32C1C at 298K,,
69,CC1C2CCC2CC12CCCC2,164.29200000000017,308.442,256.298,476.491,703.834,23.6856,579.2,0.955,117.238,-173.505,54.158,9.775,0.172,6990.915,42.552,337.993,CC1C2CCC2CC12CCCC2 at 298K,,
70,CC(C)C1C2CC3C1CC1CC13C2,176.30300000000017,332.06,263.084,476.71,736.005,18.7922,625.87,1.095,125.361,-172.978,58.31,14.3,0.161,7386.952,41.899,337.116,CC(C)C1C2CC3C1CC1CC13C2 at 298K,,
71,CCC1CC2CC2CC2CC2C1,164.29200000000017,357.495,243.672,491.694,727.596,22.5345,578.38,0.961,107.455,-195.787,55.347,12.922,0.171,6968.633,42.416,337.452,CCC1CC2CC2CC2CC2C1 at 298K,,
72,CC1CC23CC24C(C)CC4(C)CC13,176.30300000000017,249.493,269.948,442.08,690.129,18.3617,651.9,1.019,109.869,-159.809,54.294,7.026,0.173,7400.121,41.974,337.418,CC1CC23CC24C(C)CC4(C)CC13 at 298K,,
73,CCC12CC34CC3CC3C4CC1C32,174.28700000000015,295.94,259.786,464.38,746.421,18.7113,618.25,1.17,157.084,-118.866,58.608,11.193,0.149,7199.234,41.307,336.864,CCC12CC34CC3CC3C4CC1C32 at 298K,,
74,CCC1CC23CCC(C)C2C2CC123,176.30300000000017,289.693,259.495,459.5,712.879,18.3147,642.84,1.037,117.663,-162.429,57.012,11.33,0.17,7397.501,41.959,337.357,CCC1CC23CCC(C)C2C2CC123 at 298K,,
75,CC1C2CC3C4(CCC4)C4C3(C)C124,174.28700000000015,256.427,274.282,436.983,720.136,18.268,635.48,1.132,134.956,-120.55,55.171,6.904,0.154,7197.55,41.297,336.823,CC1C2CC3C4(CCC4)C4C3(C)C124 at 298K,,
76,CCCCC12CC3CC31C(C)(C)C2,178.3190000000002,273.999,252.525,460.837,684.666,18.0828,690.25,0.929,103.153,-188.906,57.218,9.688,0.192,7612.854,42.692,338.207,CCCCC12CC3CC31C(C)(C)C2 at 298K,,
77,CCCC1CC2(C)CC1C(C)C2C,180.3350000000002,326.017,244.223,490.252,683.836,18.4245,676.87,0.859,60.852,-267.178,56.174,13.309,0.21,7776.412,43.122,337.894,CCCC1CC2(C)CC1C(C)C2C at 298K,,
78,CCC1CC2CC(CC)C1C2C,166.3080000000002,359.633,229.245,490.447,701.841,20.4158,611.98,0.871,60.522,-251.907,53.633,14.955,0.191,7154.343,43.019,337.654,CCC1CC2CC(CC)C1C2C at 298K,,
79,CCC1CC2(CC3(C)CC32)C1C,164.29200000000017,282.699,247.046,445.994,676.748,19.527,616.11,0.944,80.988,-186.765,51.674,8.79,0.174,6977.655,42.471,337.671,CCC1CC2(CC3(C)CC32)C1C at 298K,,
80,CCCC1CCC2CC1CCC2C,180.3350000000002,362.08,246.235,513.815,711.843,20.9022,651.39,0.871,90.49,-255.886,59.231,15.702,0.207,7787.704,43.185,338.141,CCCC1CCC2CC1CCC2C at 298K,,
81,CCC1C2CCC3CCC14CC4C32,176.30300000000017,334.609,260.336,486.055,739.419,19.8754,625.6,1.043,129.724,-170.798,58.541,12.566,0.169,7389.132,41.912,337.168,CCC1C2CCC3CCC14CC4C32 at 298K,,
82,CCC12CCC3CCC31C2(C)C,164.29200000000017,266.055,250.24,443.276,670.316,20.3791,623.46,0.939,96.152,-169.865,51.542,5.375,0.175,6994.555,42.574,338.08,CCC12CCC3CCC31C2(C)C at 298K,,
83,CCC1CC2CCCC3CC23C1C,178.3190000000002,327.675,255.552,490.233,712.668,19.9817,642.02,0.949,104.637,-210.057,57.664,12.688,0.188,7591.703,42.574,337.739,CCC1CC2CCCC3CC23C1C at 298K,,
84,CC1CCC2(C)C3(C1)CC1CC123,162.27600000000015,240.58,264.05,422.134,682.316,20.3425,600.51,1.04,115.859,-125.224,51.362,5.521,0.156,6797.366,41.888,337.602,CC1CCC2(C)C3(C1)CC1CC123 at 298K,,
85,CCC1CC2C3CC(C)(C2C)C13,164.29200000000017,326.368,247.29,470.717,709.543,20.3608,604.62,0.939,77.816,-210.028,51.792,10.529,0.175,6954.392,42.329,337.106,CCC1CC2C3CC(C)(C2C)C13 at 298K,,
86,CCC1CC2CC23CC2CC12C3,162.27600000000015,280.78,253.142,440.979,706.004,20.2877,591.46,1.061,123.652,-127.844,54.08,9.824,0.153,6794.746,41.872,337.537,CCC1CC2CC23CC2CC12C3 at 298K,,
87,CC1CC2(CC3CCC2(C)C3)C1C,178.3190000000002,287.475,266.285,474.936,689.889,20.0352,651.08,0.934,96.844,-207.437,54.946,8.384,0.191,7594.323,42.588,337.794,CC1CC2(CC3CCC2(C)C3)C1C at 298K,,
88,CCCC1CC(C)C2CCC12C,166.3080000000002,317.104,237.14,473.995,675.742,20.4158,625.49,0.862,66.841,-232.594,53.242,11.803,0.193,7173.656,43.135,338.109,CCCC1CC(C)C2CCC12C at 298K,,
89,CC12CCCCC3C1C3(C)C2,150.26500000000016,278.502,252.893,438.916,677.291,23.8009,556.55,0.939,91.247,-157.93,47.553,4.216,0.16,6369.15,42.386,337.738,CC12CCCCC3C1C3(C)C2 at 298K,,
90,CC1C2CCC3C4CC2C4C(C)C13,176.30300000000017,366.711,266.7,506.583,762.496,21.0939,608.42,1.025,117.928,-206.987,56.672,13.401,0.172,7352.943,41.706,336.339,CC1C2CCC3C4CC2C4C(C)C13 at 298K,,
91,CC(C)C1C2C3CCC4(C)C2C4C31,176.30300000000017,340.913,262.128,476.71,738.428,18.0217,634.11,1.075,107.784,-192.639,56.782,13.143,0.164,7367.291,41.788,336.669,CC(C)C1C2C3CCC4(C)C2C4C31 at 298K,,
92,CCC12C3CCC(CC4(C)CC41)C32,176.30300000000017,304.041,259.798,477.034,729.229,19.3224,637.93,1.043,129.654,-165.843,57.117,9.655,0.169,7394.087,41.94,337.281,CCC12C3CCC(CC4(C)CC41)C32 at 298K,,
93,CCC12CC3CC4C1CC41C2C31C,174.28700000000015,266.06,263.628,444.478,729.422,17.7357,638.75,1.154,142.679,-118.214,56.464,8.297,0.151,7199.886,41.311,336.88,CCC12CC3CC4C1CC41C2C31C at 298K,,
94,CCC1C(C)CC2CC2CC2CC21,178.3190000000002,366.408,250.448,506.851,733.714,20.2332,629.76,0.949,101.465,-230.371,58.279,14.428,0.188,7571.389,42.46,337.286,CCC1C(C)CC2CC2CC2CC21 at 298K,,
95,CCC1CC1(C1C2CC21)C12CC1C2,174.28700000000015,299.433,256.88,448.19,733.303,17.7209,625.66,1.139,142.75,-120.221,58.765,11.208,0.153,7197.879,41.299,336.831,CCC1CC1(C1C2CC21)C12CC1C2 at 298K,,
96,CCC1C(C)CC23CC4CC(C42)C13,176.30300000000017,328.426,254.531,478.261,733.902,18.5352,630.58,1.037,114.49,-182.743,57.627,13.069,0.17,7377.187,41.844,336.895,CCC1C(C)CC23CC4CC(C42)C13 at 298K,,
97,CCC1C(C)C2C3CCC1C32CC,178.3190000000002,331.124,236.798,488.809,716.263,18.0828,650.27,0.964,97.126,-219.666,58.044,14.584,0.185,7582.094,42.52,337.525,CCC1C(C)C2C3CCC1C32CC at 298K,,
98,CC12CC(CCC3CC3)CC1C2,164.29200000000017,317.7,225.279,463.059,699.54,20.6755,602.36,0.939,108.643,-167.09,56.063,11.456,0.175,6997.33,42.591,338.147,CC12CC(CCC3CC3)CC1C2 at 298K,,
99,CC1C2C3CCC2C12CC1(CC1)C32,174.28700000000015,286.307,270.719,457.48,737.984,19.2886,614.98,1.147,149.361,-121.202,57.315,9.8,0.152,7196.898,41.293,336.807,CC1C2C3CCC2C12CC1(CC1)C32 at 298K,,
100,CCC1C2(CC2)CCC12CCC2C,178.3190000000002,288.941,260.481,472.402,688.86,19.7349,654.27,0.949,107.81,-189.743,57.048,10.949,0.188,7612.017,42.688,338.191,CCC1C2(CC2)CCC12CCC2C at 298K,,
101,CCCC12CCC3C(C1C)C1CC312,176.30300000000017,290.365,255.205,469.369,726.932,18.5352,645.63,1.043,130.875,-159.274,58.148,12.97,0.169,7400.656,41.977,337.43,CCCC12CCC3C(C1C)C1CC312 at 298K,,
102,CC1CC2CC3C4C2CC1C34C,162.27600000000015,318.046,254.273,463.809,728.622,20.8641,576,1.04,109.515,-165.852,52.593,8.999,0.156,6756.738,41.637,336.589,CC1CC2CC3C4C2CC1C34C at 298K,,
103,CC(C)C12CCC3C4CC4C1(C)C32,176.30300000000017,294.233,266.078,459.732,722.678,18.776,649.73,1.025,111.159,-183.008,54.516,7.961,0.172,7376.922,41.842,336.887,CC(C)C12CCC3C4CC4C1(C)C32 at 298K,,
104,CC(C)C1C2CCC3CC2C2C3C12,176.30300000000017,370.793,258.245,494.24,754.64,19.0214,613.61,1.088,122.189,-193.292,58.926,16.039,0.162,7366.638,41.784,336.653,CC(C)C1C2CCC3CC2C2C3C12 at 298K,,
105,CC1CCC23CCCCC2C3C1C,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CCC23CCCCC2C3C1C at 298K,,
106,CCCC12CCCC1(CCC)C2,166.3080000000002,274.886,218.64,466.719,666.037,20.071,634.79,0.899,108.526,-184.179,57.083,14.254,0.185,7222.071,43.426,339.248,CCCC12CCCC1(CCC)C2 at 298K,,
107,CCC1C(C)C(C)C23CC2C(C)C13,178.3190000000002,315.309,243.28,474.666,699.619,17.413,651.98,0.939,74.169,-233.946,55.837,13.695,0.19,7567.814,42.44,337.207,CCC1C(C)C(C)C23CC2C(C)C13 at 298K,,
108,CCC1(C)CC2C34CC5C(C3)C21C54,174.28700000000015,273.801,261.453,443.161,729.422,17.7357,638.75,1.139,142.679,-118.214,56.843,8.296,0.153,7199.886,41.311,336.88,CCC1(C)CC2C34CC5C(C3)C21C54 at 298K,,
109,CC1CC2CC(C)C1CC2C1CC1,178.3190000000002,360.51,274.647,508.983,751.052,20.8073,618.32,0.943,108.077,-228.404,57.705,13.02,0.189,7573.356,42.471,337.33,CC1CC2CC(C)C1CC2C1CC1 at 298K,,
110,CC1CCC2CC2C2C(C)C(C)C12,178.3190000000002,349.905,251.742,501.969,726.295,19.9817,623.3,0.939,92.842,-240.348,56.792,13.523,0.19,7561.412,42.404,337.064,CC1CCC2CC2C2C(C)C(C)C12 at 298K,,
