index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,0.957732586,0.077233414
15,CC(C)C12CC34CCCC5C3(C1)C524,174.28700000000015,208.665,275.098,401.018,697.465,17.7655,654.56,1.147,144.934,-95.404,54.776,6.02,0.152,7222.696,41.441,337.41,CC(C)C12CC34CCCC5C3(C1)C524 at 298K,,
16,CC1C2C3CC(C(C)(C)C)C1C32,164.29200000000017,324.116,255.251,460.112,725.482,19.6479,589.78,0.918,87.467,-222.051,53.666,10.488,0.179,6942.369,42.256,336.815,CC1C2C3CC(C(C)(C)C)C1C32 at 298K,,
17,CCC1C2CC3C4C(C)C1C23C4C,176.30300000000017,332.115,259.098,479.819,740.939,18.3147,637.09,1.019,99.255,-200.585,55.717,13.572,0.173,7359.345,41.743,336.488,CCC1C2CC3C4C(C)C1C23C4C at 298K,,
18,CC1CC1CCCC1C2C3CC12C3,176.30300000000017,314.935,226.937,462.974,725.439,17.3265,644.26,1.025,128.961,-152.898,61.402,16.155,0.172,7407.032,42.013,337.574,CC1CC1CCCC1C2C3CC12C3 at 298K,,
19,CC(C)CCCCC1CCC2CC12,180.3350000000002,347.725,224.902,496.908,711.368,18.9555,680.37,0.863,96.194,-246.138,61.354,18.471,0.209,7797.452,43.239,338.352,CC(C)CCCCC1CCC2CC12 at 298K,,
20,CC1CC1C1CCCCCCC1,166.3080000000002,340.973,260.045,496.562,711.766,23.6626,576.85,0.88,104.214,-215.236,55.807,11.133,0.189,7191.014,43.239,338.517,CC1CC1C1CCCCCCC1 at 298K,,
21,CC(C)CCC12CC3CCCC31C2,178.3190000000002,277.475,241.811,466.549,697.974,19.2381,664.9,0.954,128.969,-177.491,58.975,12.048,0.187,7624.269,42.756,338.46,CC(C)CCC12CC3CCCC31C2 at 298K,,
22,CC1CC2(C)CC2C2(C)C1C21CC1,176.30300000000017,264.529,274.292,451.094,700.116,18.8572,655.16,1.013,107.527,-167.526,53.679,5.366,0.174,7392.404,41.93,337.241,CC1CC2(C)CC2C2(C)C1C21CC1 at 298K,,
23,CC12C3CCC14CC4C32,120.19499999999992,240.209,225.416,353.882,669.409,24.6811,444.07,1.113,100.188,-65.673,41.354,3.75,0.108,4944.897,41.141,336.918,CC12C3CCC14CC4C32 at 298K,,
24,CC1CC2CCC(C)C(C)C(C1)C2,180.3350000000002,349.154,252.782,512.859,704.094,21.6049,634.74,0.867,82.989,-267.663,56.828,13.142,0.208,7775.927,43.119,337.882,CC1CC2CCC(C)C(C)C(C1)C2 at 298K,,
25,CC(C)C1C(C)C(C)C(C)C2CC21,180.3350000000002,350.742,242.046,494.971,695.126,17.9458,651.42,0.902,56.78,-283.754,56.258,16.786,0.2,7759.836,43.03,337.533,CC(C)C1C(C)C(C)C(C)C2CC21 at 298K,,
26,CC1C2CC3CC24C2C1(C)C(C)C324,174.28700000000015,250.244,269.025,427.423,713.991,17.085,640.46,1.124,119.722,-132.494,54.257,7.407,0.155,7185.606,41.229,336.546,CC1C2CC3CC24C2C1(C)C(C)C324 at 298K,,
27,CCCCC12C3CC1(C)C2(C)C3,164.29200000000017,251.161,241.947,434.448,668.764,18.663,643.85,0.944,93.909,-166.265,52.994,8.686,0.174,6998.155,42.596,338.167,CCCCC12C3CC1(C)C2(C)C3 at 298K,,
28,CC(C)CC12CCC13CC3C1CC12,176.30300000000017,281.803,246.154,458.074,721.473,18.647,643.27,1.049,139.944,-151.976,58.024,10.773,0.168,7407.954,42.018,337.594,CC(C)CC12CCC13CC3C1CC12 at 298K,,
29,CC12CC1C1C3CCC1C2CC3,162.27600000000015,324.229,260.087,472.069,734.299,22.4707,571.02,1.04,124.749,-153.908,53.506,8.496,0.156,6768.682,41.711,336.888,CC12CC1C1C3CCC1C2CC3 at 298K,,
30,CCCC1CC2C1CCC1(C)CC21,178.3190000000002,339.134,255.404,493.627,720.934,19.6479,655.47,0.939,101.173,-215.975,57.964,12.684,0.19,7585.785,42.541,337.608,CCCC1CC2C1CCC1(C)CC21 at 298K,,
31,CC(C)C1C2CCC34C5CC3C14C25,174.28700000000015,299.014,271.596,449.501,742.392,17.7506,627.45,1.21,138.386,-128.298,57.16,12.941,0.144,7189.802,41.253,336.644,CC(C)C1C2CCC34C5CC3C14C25 at 298K,,
32,CC1CC2C(C)C34CC5(C3)C1C4C25,174.28700000000015,285.06,270.145,453.995,738.752,18.5194,620.73,1.132,134.126,-136.095,55.903,10.303,0.154,7182.005,41.208,336.46,CC1CC2C(C)C34CC5(C3)C1C4C25 at 298K,,
33,CC1C2CCC3C4(CC4)CC1C23C,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1C2CCC3C4(CC4)CC1C23C at 298K,,
34,CC(C)C1C2CCC(C)C34C2C3C14,176.30300000000017,330.813,262.479,473.491,736.781,18.0522,631.61,1.082,110.126,-187.871,56.898,14.803,0.163,7372.059,41.815,336.778,CC(C)C1C2CCC(C)C34C2C3C14 at 298K,,
35,CC(C)CC1C2CC(C2)C2CC12,164.29200000000017,349.046,233.353,478.658,729.097,21.3668,592.72,0.944,100.167,-204.531,54.228,12.884,0.174,6959.889,42.363,337.241,CC(C)CC1C2CC(C2)C2CC12 at 298K,,
36,CC1CC2CCC2(C2CC2C)C1,164.29200000000017,297.323,244.78,463.394,689.106,21.2883,583.41,0.955,102.005,-182.501,53.743,10.278,0.172,6981.919,42.497,337.774,CC1CC2CCC2(C2CC2C)C1 at 298K,,
37,CCCC1CC1CC12CC3(CC13)C2,176.30300000000017,289.411,224.896,455.077,714.117,17.3409,649.59,1.049,140.978,-132.048,61.165,14.153,0.168,7427.882,42.131,338.048,CCCC1CC1CC12CC3(CC13)C2 at 298K,,
38,CCC1(C)C2CC(C)CC3CC3C21,178.3190000000002,343.582,247.477,497.522,723.189,19.6653,642.09,0.939,101.395,-225.416,57.233,11.516,0.19,7576.344,42.488,337.398,CCC1(C)C2CC(C)CC3CC3C21 at 298K,,
39,CC(C)C1CC23CC1CC2C3C,164.29200000000017,310.03,245.831,455.609,694.853,19.5098,595.88,1.002,91.029,-189.596,53.588,13.419,0.164,6974.824,42.454,337.603,CC(C)C1CC23CC1CC2C3C at 298K,,
40,CCC12C3CC4CC3C(C)C1C42,162.27600000000015,312.643,236.492,462.222,729.406,19.6653,576.01,1.068,119.58,-155.799,54.501,12.052,0.152,6766.791,41.699,336.839,CCC12C3CC4CC3C(C)C1C42 at 298K,,
41,CC1CC1C12CC3(C)C1CCC32C,176.30300000000017,259.593,269.614,445.738,692.254,18.3304,654.39,1.013,107.527,-164.577,54.178,5.366,0.174,7395.353,41.947,337.309,CC1CC1C12CC3(C)C1CCC32C at 298K,,
42,CCC12C(C)C3(C)C14CC(C)(C)C324,176.30300000000017,212.042,269.296,409.785,663.374,16.5095,696.93,0.996,88.783,-159.117,51.18,2.626,0.177,7400.813,41.978,337.434,CCC12C(C)C3(C)C14CC(C)(C)C324 at 298K,,
43,CC1C2C(C)C23CC2CC(C2)C13C,176.30300000000017,288.226,265.339,462.171,713.781,18.583,639.64,1.019,106.697,-180.123,54.909,8.765,0.173,7379.807,41.859,336.955,CC1C2C(C)C23CC2CC(C2)C13C at 298K,,
44,CC1CCC2CCC3C(C12)C3(C)C,178.3190000000002,348.985,264.021,498.896,722.378,20.8641,642.08,0.914,91.329,-235.469,55.325,8.464,0.195,7566.291,42.431,337.171,CC1CCC2CCC3C(C12)C3(C)C at 298K,,
45,CC1(C)CCC23CCC24C(C1)C34,162.27600000000015,255.616,268.574,431.899,692.729,20.9212,603.78,1.027,113.516,-132.942,50.747,3.861,0.158,6789.648,41.84,337.408,CC1(C)CCC23CCC24C(C1)C34 at 298K,,
46,CCC1CC23CC(C1C)C(C)(C2)C3,178.3190000000002,297.794,259.506,472.402,691.994,18.9063,662.52,0.939,90.233,-209.405,55.52,9.792,0.19,7592.355,42.577,337.751,CCC1CC23CC(C1C)C(C)(C2)C3 at 298K,,
47,CCCC12CC1CC(C)C2(C)CC,180.3350000000002,303.97,228.779,486.55,678.692,18.1442,684.22,0.875,86.082,-240.225,57.95,12.947,0.206,7803.365,43.271,338.477,CCCC12CC1CC(C)C2(C)CC at 298K,,
48,CC1(C)CC12C1CC3(C)C1CC32C,176.30300000000017,257.426,279.973,438.147,688.532,18.346,678.92,0.979,90.779,-174.592,51.299,0.81,0.18,7385.338,41.89,337.08,CC1(C)CC12C1CC3(C)C1CC32C at 298K,,
49,CC1CC2CCC3(C1)CC(C)CC23,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CC2CCC3(C1)CC(C)CC23 at 298K,,
50,CC1CC2C3CC4(C2CC34)C1(C)C,176.30300000000017,311.004,267.741,469.301,722.578,19.0877,642.9,0.996,104.354,-187.84,54.673,7.105,0.177,7372.09,41.815,336.778,CC1CC2C3CC4(C2CC34)C1(C)C at 298K,,
51,CC1CC23C(C)C(C)C1C2C3C,164.29200000000017,289.893,237.577,451.307,682.838,19.0049,594.13,0.939,71.536,-209.338,51.417,11.284,0.175,6955.082,42.334,337.126,CC1CC23C(C)C(C)C1C2C3C at 298K,,
52,CC1CC1C(C)CC1C2CC1C2,164.29200000000017,338.668,214.975,463.515,709.435,19.0545,585.45,0.996,103.828,-180.717,57.291,16.172,0.165,6983.703,42.508,337.818,CC1CC1C(C)CC1C2CC1C2 at 298K,,
53,CC1CC2CCC2(C2CC2C)C1,164.29200000000017,297.323,244.78,463.394,689.106,21.2883,583.41,0.955,102.005,-182.501,53.743,10.278,0.172,6981.919,42.497,337.774,CC1CC2CCC2(C2CC2C)C1 at 298K,,
54,CC1CC2C(C)C3(CC3C)C2(C)C1,178.3190000000002,281.292,260.721,466.773,682.609,18.6791,656.06,0.929,81.61,-219.382,54.032,8.887,0.192,7582.378,42.521,337.529,CC1CC2C(C)C3(CC3C)C2(C)C1 at 298K,,
55,CC12CC3CC4CC4C1(C3)C2,148.24900000000014,270.4,252.881,424.062,699.832,22.9671,536.88,1.067,118.677,-110.954,49.045,5.754,0.139,6174.296,41.648,337.264,CC12CC3CC4CC4C1(C3)C2 at 298K,,
56,CCCCC1CC2CC(C)C(C1)C2,180.3350000000002,358.504,240.771,510.042,711.227,19.9817,661.58,0.871,89.369,-254.087,60.146,17.357,0.207,7789.503,43.195,338.18,CCCCC1CC2CC(C)C(C1)C2 at 298K,,
57,CCCC1C2C3(C)CC(C)(C3)C12C,178.3190000000002,279.374,263.215,457.114,679.129,17.6321,696.47,0.919,72.364,-214.671,53.677,6.891,0.194,7587.089,42.548,337.636,CCCC1C2C3(C)CC(C)(C3)C12C at 298K,,
58,CC12CC3CC1CC1C3(C)C12C,162.27600000000015,264.469,267.654,431.899,695.798,20.0174,612.02,1.014,95.94,-152.604,49.219,2.704,0.16,6769.986,41.719,336.92,CC12CC3CC1CC1C3(C)C12C at 298K,,
59,CCC1C2CCC2C2C(C3CC3)C12,176.30300000000017,367.892,263.018,494.149,763.812,18.4245,611.82,1.049,126.553,-185.215,60.153,14.306,0.168,7374.715,41.83,336.838,CCC1C2CCC2C2C(C3CC3)C12 at 298K,,
60,CCCCC(C)C1C(C)C2CCC21,180.3350000000002,352.197,237.195,497.391,706.741,17.9307,670.38,0.906,84.262,-253.317,61.059,20.33,0.199,7790.273,43.199,338.195,CCCCC(C)C1C(C)C2CCC21 at 298K,,
61,CC(C)C1CC2CC3CCC(C3)C21,178.3190000000002,370.042,259.24,505.472,735.819,20.5265,625.05,0.996,112.336,-220.606,58.962,15.658,0.179,7581.154,42.515,337.505,CC(C)C1CC2CC3CCC(C3)C21 at 298K,,
62,CC1C2CCCC3CC(C)(C)C312,164.29200000000017,295.156,257.014,456.34,685.318,21.3079,607.94,0.918,85.257,-192.515,50.864,5.722,0.179,6971.905,42.436,337.531,CC1C2CCCC3CC(C)(C)C312 at 298K,,
63,CC1C2CC(C2)C(C)C2C(C)C12,164.29200000000017,344.681,249.902,488.003,727.505,21.9492,578.43,0.939,83.597,-223.605,51.949,12.521,0.175,6940.815,42.247,336.779,CC1C2CC(C2)C(C)C2C(C)C12 at 298K,,
64,CC12CC1C1C3C4CCCC4C312,160.26000000000013,286.248,263.909,438.798,734.487,20.4895,571.84,1.161,137.774,-106.279,52.854,7.138,0.138,6574.481,41.024,336.438,CC12CC1C1C3C4CCCC4C312 at 298K,,
65,CC1CC2CC34C(C)C3C4C2C1,162.27600000000015,303.01,249.266,455.259,720.12,20.2877,572.74,1.047,111.857,-158.135,53.208,10.659,0.155,6764.455,41.685,336.782,CC1CC2CC34C(C)C3C4C2C1 at 298K,,
66,CCCC1CC2(C)C(C)C2C1C,166.3080000000002,310.921,230.293,465.8,667.859,19.0214,630.47,0.857,51.607,-244.538,52.328,12.306,0.194,7161.712,43.063,337.827,CCCC1CC2(C)C(C)C2C1C at 298K,,
67,CC1CC(C)C2(C)C1C1CC2(C)C1,178.3190000000002,296.328,265.35,474.936,693.006,19.1877,659.32,0.924,79.267,-227.099,53.418,7.227,0.193,7574.661,42.478,337.358,CC1CC(C)C2(C)C1C1CC2(C)C1 at 298K,,
68,CC(C)CC12C3CC31CC1CC12C,176.30300000000017,251.923,250.373,437.629,701.832,17.6764,663.76,1.037,125.54,-151.324,55.88,7.877,0.17,7408.606,42.022,337.61,CC(C)CC12C3CC31CC1CC12C at 298K,,
69,CC(C)CC1C2CCC3(C)CC3C21,178.3190000000002,329.326,245.686,480.289,716.158,18.9719,658.86,0.934,95.008,-223.571,56.428,10.99,0.191,7578.189,42.498,337.437,CC(C)CC1C2CCC3(C)CC3C21 at 298K,,
70,CC1CC2C3C2C2(C(C)C)C1C32,162.27600000000015,307.77,249.431,449.197,729.527,19.6653,588.57,1.04,101.085,-175.913,51.402,10.358,0.156,6746.677,41.575,336.338,CC1CC2C3C2C2(C(C)C)C1C32 at 298K,,
71,CCC12C3C4C3C3C1C4C2C3(C)C,174.28700000000015,313.646,257.822,464.38,750.968,17.2264,634.74,1.139,121.931,-158.19,55.552,8.879,0.153,7159.91,41.081,335.941,CCC12C3C4C3C3C1C4C2C3(C)C at 298K,,
72,CC1C(C)(C)C23CC12CCCC3C,178.3190000000002,265.336,267.878,454.651,666.267,18.9555,671.57,0.91,82.44,-206.785,53.181,5.488,0.196,7594.975,42.592,337.81,CC1C(C)(C)C23CC12CCCC3C at 298K,,
73,CC1CC2CC(C)C3(C)C1CC23,164.29200000000017,316.048,254.656,473.268,707.634,21.625,593.18,0.933,84.427,-208.06,51.218,9.121,0.176,6956.36,42.341,337.153,CC1CC2CC(C)C3(C)C1CC23 at 298K,,
74,CC(C)CC1C2C3C4(C)CCC23C14,176.30300000000017,291.344,249.905,448.194,716.365,17.4275,659.68,1.019,108.033,-175.942,55.776,9.631,0.173,7383.988,41.882,337.048,CC(C)CC1C2C3C4(C)CCC23C14 at 298K,,
75,CC1C2CC2(C)CC2(C)C(C)C12C,178.3190000000002,266.447,269.047,455.908,669.811,18.1751,679.82,0.914,64.863,-226.447,51.274,4.331,0.195,7575.313,42.482,337.374,CC1C2CC2(C)CC2(C)C(C)C12C at 298K,,
76,CC(C)CCCC1C2C(C)CC12C,180.3350000000002,315.238,228.752,475.978,684,17.5147,695.66,0.855,67.677,-259.23,57.381,14.422,0.211,7784.36,43.166,338.066,CC(C)CCCC1C2C(C)CC12C at 298K,,
77,CC1(C)CCC2(C)CCCCC12,166.3080000000002,309.441,262.732,477.482,668.961,23.8009,622.63,0.84,73.061,-227.547,50.286,3.681,0.198,7178.703,43.165,338.227,CC1(C)CCC2(C)CCCCC12 at 298K,,
78,CC1CC1C1CCC2(C)CC(C)C12,178.3190000000002,320.757,268.859,483.401,721.299,18.5671,637.29,0.939,93.673,-221.854,56.558,10.124,0.19,7579.906,42.508,337.477,CC1CC1C1CCC2(C)CC(C)C12 at 298K,,
79,CC1C2(C)CC3CC2C2(C3)CC12C,176.30300000000017,264.529,274.292,451.094,700.116,18.8572,655.16,1.013,107.527,-167.526,53.679,5.366,0.174,7392.404,41.93,337.241,CC1C2(C)CC3CC2C2(C3)CC12C at 298K,,
80,CC(C)CCC12CC3C1CCC32,164.29200000000017,301.113,221.41,459.762,707.75,20.1249,606.24,0.961,116.553,-175.165,55.745,12.785,0.171,6989.255,42.542,337.953,CC(C)CCC12CC3C1CCC32 at 298K,,
81,CC12CC3CC4C3CCC41C1CC12,174.28700000000015,301.343,275.04,465.953,745.707,19.8226,618.24,1.139,147.018,-128.919,56.7,8.14,0.153,7189.181,41.249,336.627,CC12CC3CC4C3CCC41C1CC12 at 298K,,
82,CC1(C)C2CC3CC4C2C3(C)C41,162.27600000000015,303.202,262.969,452.808,718.768,20.2695,599.76,1.014,92.767,-172.918,49.834,4.443,0.16,6749.672,41.594,336.415,CC1(C)C2CC3CC4C2C3(C)C41 at 298K,,
83,CC(C)CCC1C(C)C2CCC12C,180.3350000000002,318.815,234.683,480.31,684.715,18.268,685.47,0.855,68.799,-261.03,56.466,12.767,0.211,7782.56,43.156,338.027,CC(C)CCC1C(C)C2CCC12C at 298K,,
84,CCCC1CC1C1CCCC(C)C1,180.3350000000002,356.63,254.339,505.404,719.643,19.1043,649.86,0.88,90.491,-249.989,60.228,15.702,0.205,7793.601,43.217,338.266,CCCC1CC1C1CCCC(C)C1 at 298K,,
85,CC1CC(C)C23CCC(C)(C2)C13,164.29200000000017,272.379,254.424,448.815,674.458,20.7131,604.67,0.939,87.6,-184.797,51.1,7.382,0.175,6979.623,42.483,337.718,CC1CC(C)C23CCC(C)(C2)C13 at 298K,,
86,CC(C)C1C2C3CCCC3C12C,164.29200000000017,325.066,250.956,464.146,704.591,20.0531,599.14,0.996,88.687,-197.314,52.973,11.759,0.165,6967.106,42.407,337.416,CC(C)C1C2C3CCCC3C12C at 298K,,
87,CC1CCC23C(C)C(C)C(C2C)C13,178.3190000000002,319.797,266.249,491.061,719.615,20.071,642.83,0.924,80.779,-240.825,53.768,12.287,0.193,7560.935,42.401,337.052,CC1CCC23C(C)C(C)C(C2C)C13 at 298K,,
88,CC(C)CC1CC1C1CCC(C)C1,180.3350000000002,346.821,244.545,492.71,714.833,18.456,653.25,0.875,84.326,-257.584,58.692,14.008,0.206,7786.006,43.175,338.101,CC(C)CC1CC1C1CCC(C)C1 at 298K,,
89,CC(C)C1CCC2CC2CC1(C)C,180.3350000000002,356.005,260.924,499.188,697.446,20.0531,665.22,0.884,70.501,-266.931,55.705,11.224,0.204,7776.659,43.123,337.898,CC(C)C1CCC2CC2CC1(C)C at 298K,,
90,CC1CC2CC1CC2C1CC1(C)C,178.3190000000002,343.535,271.204,489.946,729.747,19.0711,640.55,0.919,91.33,-229.571,56.322,8.464,0.194,7572.189,42.464,337.302,CC1CC2CC1CC2C1CC1(C)C at 298K,,
91,CCC1(C)C2C1C1(C)CC1C2(C)C,178.3190000000002,306.599,258.286,468.777,692.396,18.1135,686.35,0.901,70.243,-231.829,52.709,4.064,0.198,7569.931,42.452,337.255,CCC1(C)C2C1C1(C)CC1C2(C)C at 298K,,
92,CC1C(C)C2C3C1C(C)C1C(C)C123,176.30300000000017,305.74,249.794,464.53,720.56,17.1272,629.1,1.019,90.634,-204.663,55.226,12.668,0.173,7355.267,41.719,336.391,CC1C(C)C2C3C1C(C)C1C(C)C123 at 298K,,
93,CC1CC(C)(C)C2CC2(C)CC1C,180.3350000000002,312.171,263.213,485.961,669.544,19.8226,679,0.835,51.838,-274.076,52.304,5.689,0.216,7769.514,43.084,337.745,CC1CC(C)(C)C2CC2(C)CC1C at 298K,,
94,CC1(C)CC2C3C4CCCC41C23,162.27600000000015,302.091,261.75,451.534,716.066,21.1908,591.52,1.014,110.344,-153.256,51.741,5.6,0.16,6769.334,41.715,336.904,CC1(C)CC2C3C4CCCC41C23 at 298K,,
95,CCC1CC2(C)CC1C2CC1CC1,178.3190000000002,345.445,236.577,486.486,716.379,18.9227,655.76,0.934,97.163,-208.391,58.156,12.714,0.191,7593.369,42.583,337.774,CCC1CC2(C)CC1C2CC1CC1 at 298K,,
96,CC1CC(C)(C)C2(C1)C(C)C1CC12,178.3190000000002,304.069,263.201,473.773,693.006,19.1877,659.32,0.91,79.267,-227.099,53.796,7.227,0.196,7574.661,42.478,337.358,CC1CC(C)(C)C2(C1)C(C)C1CC12 at 298K,,
97,CC(C)CCC1CCC2CC1C2C,180.3350000000002,358.567,241.987,506.201,720.49,20.4526,666.5,0.859,83.203,-267.58,57.613,15.663,0.21,7776.01,43.12,337.886,CC(C)CCC1CCC2CC1C2C at 298K,,
98,CCC1CC2(C)CC3C1(C)C32C,164.29200000000017,267.854,256.178,434.142,663.516,18.9884,639.87,0.923,64.241,-193.83,48.916,4.234,0.178,6970.59,42.428,337.5,CCC1CC2(C)CC3C1(C)C32C at 298K,,
99,CC(C)CCC1C2C3CC(C)(C3)C12,178.3190000000002,325.749,240.201,475.957,715.557,18.1751,669.05,0.929,93.886,-221.771,57.343,12.645,0.192,7579.989,42.508,337.477,CC(C)CCC1C2C3CC(C)(C3)C12 at 298K,,
100,CC1C2CC3(C)C2CCC1C3(C)C,178.3190000000002,316.3,274.505,487.444,710.265,20.306,663.35,0.914,76.924,-237.766,52.305,5.568,0.195,7563.994,42.418,337.119,CC1C2CC3(C)C2CCC1C3(C)C at 298K,,
101,CCCC1C2C3CCC24C(C)(C)C134,176.30300000000017,283.95,265.984,447.47,708.937,17.5733,677.56,0.996,99.793,-170.643,55.048,8.429,0.177,7389.287,41.912,337.168,CCCC1C2C3CCC24C(C)(C)C134 at 298K,,
102,CC12CCCC3C1CC1C3C12C,162.27600000000015,294.349,263.92,452.808,716.066,21.1908,591.52,1.027,110.344,-153.256,51.363,5.6,0.158,6769.334,41.715,336.904,CC12CCCC3C1CC1C3C12C at 298K,,
103,CC1CC2(C)CCCCC1C2C,166.3080000000002,315.297,255.675,485.481,682.861,23.4575,604.62,0.857,74.574,-235.375,51.254,8.74,0.194,7170.875,43.118,338.043,CC1CC2(C)CCCCC1C2C at 298K,,
104,CC12CC13CCC2CCC1CC13,162.27600000000015,285.496,264.865,452.808,713.325,22.1764,583.28,1.047,127.921,-133.594,52.891,6.757,0.155,6788.996,41.836,337.392,CC12CC13CCC2CCC1CC13 at 298K,,
105,CC1CC1C1C2C(C3CCC3)C12C,176.30300000000017,322.241,279.973,469.384,753.348,16.9731,619.34,1.043,118.761,-176.697,58.432,10.002,0.169,7383.233,41.878,337.032,CC1CC1C1C2C(C3CCC3)C12C at 298K,,
106,CC1C2CCC3C(C)(C)CC3(C)C12,178.3190000000002,319.105,267.752,481.709,702.84,19.7175,662.58,0.905,76.925,-234.817,53.181,5.567,0.197,7566.943,42.435,337.187,CC1C2CCC3C(C)(C)CC3(C)C12 at 298K,,
107,CC1CC2(C)CC13CC(C)C2(C)C3,178.3190000000002,257.594,269.959,455.908,666.267,18.9555,671.57,0.924,82.44,-206.785,52.802,5.488,0.193,7594.975,42.592,337.81,CC1CC2(C)CC13CC(C)C2(C)C3 at 298K,,
108,CCC1CC1C1C(C(C)C)C1(C)C,180.3350000000002,354.691,255.823,480.135,701.218,16.2717,680.11,0.888,48.657,-274.945,56.363,13.135,0.203,7768.645,43.079,337.725,CCC1CC1C1C(C(C)C)C1(C)C at 298K,,
