index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,42.68542469,0.57779221
21,CC12CCCCC1C1C3C(C2)C13C,176.30300000000017,309.445,275.051,478.527,728.444,20.4895,637.92,1.019,119.589,-175.896,55.208,6.602,0.173,7384.034,41.883,337.052,CC12CCCCC1C1C3C(C2)C13C at 298K,,
22,CCCCC1C(CC)C2CC12CC,180.3350000000002,333.539,217.082,489.883,693.434,16.9175,693.53,0.884,78.419,-245.349,60.485,18.921,0.204,7798.241,43.243,338.368,CCCCC1C(CC)C2CC12CC at 298K,,
23,CCC1CCC2C3CCCC1C2C3,178.3190000000002,372.591,256.416,513.797,739.237,21.7659,624.78,0.954,116.699,-218.427,59.193,13.925,0.187,7583.333,42.527,337.552,CCC1CCC2C3CCCC1C2C3 at 298K,,
24,CC(C)CCC1C(C)CCC12CC2,180.3350000000002,309.962,235.84,480.31,681.452,19.0545,677.23,0.867,86.376,-241.368,57.994,13.924,0.208,7802.222,43.265,338.454,CC(C)CCC1C(C)CCC12CC2 at 298K,,
25,CCC1CC2C(CCC(C)C)C12C,180.3350000000002,329.135,226.185,477.832,686.88,17.2835,696.91,0.859,62.188,-262.998,57.04,14.175,0.21,7780.592,43.145,337.984,CCC1CC2C(CCC(C)C)C12C at 298K,,
26,CC1C2CC34CC5(C3)C2C1C5C4C,174.28700000000015,285.06,270.145,453.995,738.752,18.5194,620.73,1.132,134.126,-136.095,55.903,10.303,0.154,7182.005,41.208,336.46,CC1C2CC34CC5(C3)C2C1C5C4C at 298K,,
27,CC1CC2C3CC(C)C(C3)C2C1C,178.3190000000002,349.905,251.742,501.969,726.295,19.9817,623.3,0.939,92.842,-240.348,56.792,13.523,0.19,7561.412,42.404,337.064,CC1CC2C3CC(C)C(C3)C2C1C at 298K,,
28,CCC12C(C)C3(C)CC1C31CCC21,176.30300000000017,264.061,263.987,454.7,708.531,18.3304,655.93,1.037,117.592,-160.422,55.089,8.419,0.17,7399.508,41.97,337.402,CCC12C(C)C3(C)CC1C31CCC21 at 298K,,
29,CCC1C(C)C1C1C(C)C1C1CC1,178.3190000000002,349.324,260.207,481.524,742.045,15.95,631.68,0.959,86.233,-230.52,59.359,14.931,0.186,7571.24,42.459,337.282,CCC1C(C)C1C1C(C)C1C1CC1 at 298K,,
30,CC1CC1C1CC12CC1CC2C1,162.27600000000015,303.743,262.905,453.448,733.289,19.9108,566.23,1.061,127.092,-140.293,55.118,10.156,0.153,6782.297,41.795,337.227,CC1CC1C1CC12CC1CC2C1 at 298K,,
31,CC1CC2(C)CCCC(C)C2C1C,180.3350000000002,319.273,256.813,496.658,682.359,20.3974,655.24,0.859,68.585,-267.01,54.685,10.246,0.21,7776.58,43.123,337.898,CC1CC2(C)CCCC(C)C2C1C at 298K,,
32,CCC1C2C3C(C)C3CCCC12C,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C2C3C(C)C3CCCC12C at 298K,,
33,CC1CC2C3CC3C(C)(C)C2C1,164.29200000000017,333.89,251.963,475.335,709.565,21.5849,595.68,0.918,82.085,-212.829,51.479,7.461,0.179,6951.591,42.312,337.038,CC1CC2C3CC3C(C)(C)C2C1 at 298K,,
34,C1CCC(C2CC2)C1,110.19999999999992,286.773,210.555,394.622,658.543,29.9125,386.26,0.889,82.471,-112.731,41.338,6.621,0.124,4744.159,43.05,338.858,C1CCC(C2CC2)C1 at 298K,,
35,CC1CCCC(C)C2(C(C)C)CC12,180.3350000000002,310.244,252.708,487.018,682.484,20.0531,662.06,0.867,75.39,-262.178,54.906,11.101,0.208,7781.412,43.15,338.004,CC1CCCC(C)C2(C(C)C)CC12 at 298K,,
36,CCC1CCC2(CC)CC(C)C12C,180.3350000000002,300.492,242.415,483.201,669.483,18.4403,682.2,0.88,72.869,-246.328,55.937,11.307,0.205,7797.262,43.238,338.348,CCC1CCC2(CC)CC(C)C12C at 298K,,
37,CCC1CC(C)C2C(C)(C)CC12C,180.3350000000002,322.491,256.284,483.54,671.896,18.7113,690.44,0.839,45.226,-276.044,52.878,7.097,0.215,7767.546,43.073,337.702,CCC1CC(C)C2C(C)(C)CC12C at 298K,,
38,CC(C)C1CC2CCCC(C)(C2)C1,180.3350000000002,339.411,264.057,500.237,694.405,20.9594,656.98,0.906,88.078,-247.269,56.855,12.381,0.199,7796.321,43.232,338.325,CC(C)C1CC2CCCC(C)(C2)C1 at 298K,,
39,CC1CCC2CC2C(C)(C)CC1C,180.3350000000002,342.051,259.36,502.862,692.77,20.9785,658.5,0.843,66.242,-274.728,54.448,8.586,0.214,7768.862,43.08,337.729,CC1CCC2CC2C(C)(C)CC1C at 298K,,
40,CCCCC1C(C)C2(CCC)CC12,180.3350000000002,319.643,219.816,488.119,690.657,17.1414,692.28,0.88,83.908,-241.581,60.826,19.169,0.205,7802.009,43.264,338.45,CCCCC1C(C)C2(CCC)CC12 at 298K,,
41,CCC12CC3(C)CC1(CC)C2C3C,178.3190000000002,266.759,247.451,466.291,688.094,17.8854,675.62,0.964,100.228,-197.345,55.506,9.933,0.185,7604.415,42.645,338.02,CCC12CC3(C)CC1(CC)C2C3C at 298K,,
42,CCC1(C)CC2CCC3(CC3C)C21,178.3190000000002,304.849,252.686,480.234,700.807,19.4243,654.35,0.939,104.567,-205.101,56.618,9.777,0.19,7596.659,42.602,337.85,CCC1(C)CC2CCC3(CC3C)C21 at 298K,,
43,CCC1CCC(C)CC1(C)C(C)C,182.35100000000023,336.407,242.778,495.213,660.034,19.5442,693.18,0.793,41.349,-311.123,54.366,10.971,0.23,7974.297,43.73,338.321,CCC1CCC(C)CC1(C)C(C)C at 298K,,
44,CC(C)CCC1C2CCCC3C2C13,178.3190000000002,355.629,235.668,493.539,733.838,19.1877,648.55,0.939,108.291,-222.423,59.487,15.541,0.19,7579.337,42.504,337.461,CC(C)CCC1C2CCCC3C2C13 at 298K,,
45,CC1CC23C(C)CC4C(C)C2C3C14,176.30300000000017,321.795,265.896,482.277,739.334,19.3902,625.65,1.019,105.867,-198.617,55.143,12.165,0.173,7361.313,41.754,336.532,CC1CC23C(C)CC4C(C)C2C3C14 at 298K,,
46,CCC1C(C)C(C)CCC1(C)C,168.3240000000002,330.341,233.539,481.545,641.547,20.545,639.95,0.779,25.299,-293.315,50.3,9.113,0.216,7354.765,43.694,338.182,CCC1C(C)C(C)CCC1(C)C at 298K,,
47,CC(C)C1CC2CCCCCC21,166.3080000000002,354.195,247.833,494.334,701.444,23.011,590.08,0.919,93.238,-225.281,55.153,14.275,0.181,7180.969,43.179,338.282,CC(C)C1CC2CCCCCC21 at 298K,,
48,CC(C)C12CCCC13CCCC3C2,178.3190000000002,284.628,267.945,472.622,697.005,21.1713,652.92,0.949,118.883,-190.661,56.081,8.737,0.188,7611.099,42.682,338.167,CC(C)C12CCCC13CCCC3C2 at 298K,,
49,CC1(C)CCCCC2CCC(C2)C1,180.3350000000002,354.417,270.381,516.781,706.302,24.4144,648.54,0.851,96.71,-250.84,56.275,7.579,0.212,7792.75,43.213,338.25,CC1(C)CCCCC2CCC(C2)C1 at 298K,,
50,CC(C)CC1(C)C2C3CCC(C3)C21,178.3190000000002,336.38,238.158,487.877,723.897,19.4927,650.69,0.934,109.342,-219.267,57.526,10.975,0.191,7582.493,42.522,337.532,CC(C)CC1(C)C2C3CCC(C3)C21 at 298K,,
51,CCC1C(C)C2C(C)CC1(C)C2C,180.3350000000002,328.346,248.894,491.347,685.581,18.4718,672.42,0.855,46.739,-283.871,53.847,12.157,0.211,7759.719,43.029,337.529,CCC1C(C)C2C(C)CC1(C)C2C at 298K,,
52,CC1CC2C3CCC(CCCC12)C3,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CC2C3CCC(CCCC12)C3 at 298K,,
53,CC1CC(C)C2CC1CCC2C,166.3080000000002,334.058,239.696,490.667,689.87,22.3649,588.34,0.866,73.745,-245.022,52.983,12.14,0.192,7161.228,43.06,337.815,CC1CC(C)C2CC1CCC2C at 298K,,
54,CC(C)C1C2CC1C13CC4CC21C43,174.28700000000015,299.014,271.596,449.501,742.392,17.7506,627.45,1.21,138.386,-128.298,57.16,12.941,0.144,7189.802,41.253,336.644,CC(C)C1C2CC1C13CC4CC21C43 at 298K,,
55,CC(C)CC12CC3CC4(CC14)C3C2,176.30300000000017,281.803,246.154,458.074,721.473,18.647,643.27,1.049,139.944,-151.976,58.024,10.773,0.168,7407.954,42.018,337.594,CC(C)CC12CC3CC4(CC14)C3C2 at 298K,,
56,CCCC1C(C)CC(C)C1(C)CC,182.35100000000023,336.456,222.227,499.258,660.222,17.9761,696.55,0.803,43.488,-304.102,56.969,14.823,0.227,7981.318,43.769,338.472,CCCC1C(C)CC(C)C1(C)CC at 298K,,
57,CCC1C2CC3CCCC1C(C3)C2,178.3190000000002,372.591,256.416,513.797,739.237,21.7659,624.78,0.954,116.699,-218.427,59.193,13.925,0.187,7583.333,42.527,337.552,CCC1C2CC3CCCC1C(C3)C2 at 298K,,
58,CCCC1CCCC2CCC1CC2,180.3350000000002,373.199,257.641,524.524,724.9,23.2326,647.18,0.875,105.724,-246.891,59.646,15.199,0.206,7796.699,43.235,338.336,CCCC1CCCC2CCC1CC2 at 298K,,
59,CCC1CC2(C)CC2C2(C)C(C)C12,178.3190000000002,306.647,258.526,472.402,695.075,18.1289,670.76,0.929,72.656,-229.067,53.992,8.635,0.192,7572.693,42.467,337.314,CCC1CC2(C)CC2C2(C)C(C)C12 at 298K,,
60,CC(C)C(C)CC1(C)C2CC21C,166.3080000000002,280.438,213.937,442.465,664.583,18.8572,642.34,0.862,76.352,-219.14,52.272,5.284,0.193,7187.11,43.216,338.427,CC(C)C(C)CC1(C)C2CC21C at 298K,,
61,CC1(C)CC2CC2C2CCC1C2,164.29200000000017,340.073,257.87,483.221,715.859,23.2773,590.7,0.923,97.319,-200.885,52.393,6.958,0.178,6963.535,42.385,337.329,CC1(C)CC2CC2C2CCC1C2 at 298K,,
62,CCC1CC2(C)C(C)C2(C)C1(C)C,180.3350000000002,292.61,260.218,465.195,645.627,17.7357,710.93,0.831,30.822,-275.391,50.735,4.201,0.217,7768.199,43.076,337.714,CCC1CC2(C)C(C)C2(C)C1(C)C at 298K,,
63,CC(C)C12CC(C3CC31)C(C)(C)C2,178.3190000000002,310.076,263.952,471.448,702.951,19.3902,669.4,0.914,83.73,-229.985,53.402,6.423,0.195,7571.775,42.462,337.294,CC(C)C12CC(C3CC31)C(C)(C)C2 at 298K,,
64,CC(C)C12CCC(C1)C1(C)CC12,164.29200000000017,278.385,255.222,446.239,685.441,20.9403,614.76,0.944,92.062,-187.683,50.707,6.578,0.174,6976.737,42.465,337.647,CC(C)C12CCC(C1)C1(C)CC12 at 298K,,
65,CC(C)CC12CCC3C1CCCC32,178.3190000000002,319.785,241.822,488.975,721.271,20.3608,642.45,0.959,126.919,-199.605,58.676,12.132,0.186,7602.155,42.632,337.969,CC(C)CC12CCC3C1CCCC32 at 298K,,
66,CCC1C(C)CCC2C3CC3CC12,178.3190000000002,366.408,250.448,506.851,733.714,20.2332,629.76,0.949,101.465,-230.371,58.279,14.428,0.188,7571.389,42.46,337.286,CCC1C(C)CCC2C3CC3CC12 at 298K,,
67,CCC1C2CC(C(C)C)CCC12C,180.3350000000002,343.547,251.234,490.535,689.441,18.4245,673.4,0.906,66.233,-261.181,56.516,14.292,0.199,7782.409,43.155,338.023,CCC1C2CC(C(C)C)CCC12C at 298K,,
68,CCC1C2C3CC3C3CC1(C)CC32,176.30300000000017,343.462,259.36,486.055,741.796,19.0379,633.84,1.025,112.148,-190.46,57.013,11.409,0.172,7369.47,41.8,336.718,CCC1C2C3CC3C3CC1(C)CC32 at 298K,,
69,CC(C)CC1CC2CCC2C1C,166.3080000000002,337.175,221.041,478.268,692.815,20.8452,608.38,0.866,75.081,-240.842,53.849,13.006,0.192,7165.408,43.085,337.913,CC(C)CC1CC2CCC2C1C at 298K,,
70,CC1(C)C2CCC13C1CC(C1)C23C,176.30300000000017,279.565,278.509,459.788,709.582,19.3732,658.42,1.002,105.184,-175.244,53.064,3.706,0.176,7384.686,41.886,337.064,CC1(C)C2CCC13C1CC(C1)C23C at 298K,,
71,CC1CC2C3CCCC1C(C3)C2C,178.3190000000002,361.024,262.735,513.198,738.385,22.1556,619.09,0.939,108.076,-231.352,57.207,13.02,0.19,7570.408,42.454,337.262,CC1CC2C3CCCC1C(C3)C2C at 298K,,
72,CCC12CCC3C4C1C3(C)C4(C)C2,176.30300000000017,274.161,263.639,458.175,710.453,18.2991,658.43,1.031,115.25,-165.19,54.973,6.759,0.171,7394.74,41.943,337.293,CCC12CCC3C4C1C3(C)C4(C)C2 at 298K,,
73,CCC1C23CCCC1(C(C)C)C2C3,178.3190000000002,293.701,260.633,466.755,699.98,19.1376,670.11,0.943,97.037,-207.522,55.243,10.648,0.189,7594.238,42.588,337.794,CCC1C23CCCC1(C(C)C)C2C3 at 298K,,
74,CCC1C(C)CCC2C(CC)C12,166.3080000000002,354.697,222.803,485.894,694.056,19.8226,611.22,0.875,60.522,-248.958,54.131,14.955,0.19,7157.292,43.036,337.721,CCC1C(C)CCC2C(CC)C12 at 298K,,
75,CC1C2CCCC2C2CC1(C)C2C,178.3190000000002,336.08,271.278,501.372,727.326,21.545,640.35,0.929,93.671,-233.649,54.565,10.124,0.192,7568.111,42.441,337.211,CC1C2CCCC2C2CC1(C)C2C at 298K,,
76,CCCC(C)C1CC2CC3CC31C2,178.3190000000002,323.975,253.204,480.073,713.951,18.393,656.03,0.996,113.643,-195.544,60.405,16.813,0.179,7606.216,42.655,338.06,CCCC(C)C1CC2CC3CC31C2 at 298K,,
77,CC(C)(C)C1C2CCC3C(C2)C31C,178.3190000000002,320.45,280.379,479.805,731.878,19.8754,652.47,0.905,97.54,-235.044,55.783,8.091,0.197,7566.716,42.434,337.183,CC(C)(C)C1C2CCC3C(C2)C31C at 298K,,
78,CCC1CC2C1CC1(C)C(CC)C21,178.3190000000002,346.847,247.172,487.854,717.25,18.0828,661.7,0.939,80.449,-231.687,56.71,12.939,0.19,7570.073,42.452,337.255,CCC1CC2C1CC1(C)C(CC)C21 at 298K,,
79,CCC1CC(C)C2C(C1)C1C(C)C21,178.3190000000002,360.225,244.221,499.702,728.019,18.8572,634.74,0.943,86.231,-242.316,57.366,14.931,0.189,7559.444,42.393,337.02,CCC1CC(C)C2C(C1)C1C(C)C21 at 298K,,
80,CC(C)CC1CC2C3CC2C1(C)C3,178.3190000000002,329.326,245.686,480.289,716.158,18.9719,658.86,0.934,95.008,-223.571,56.428,10.99,0.191,7578.189,42.498,337.437,CC(C)CC1CC2C3CC2C1(C)C3 at 298K,,
81,CC(C)C1CC2CC3CCC1C3C2,178.3190000000002,370.042,259.24,505.472,735.819,20.5265,625.05,0.996,112.336,-220.606,58.962,15.658,0.179,7581.154,42.515,337.505,CC(C)C1CC2CC3CCC1C3C2 at 298K,,
82,CC(C)C1CC(C)C2(C)CC3C1C32,178.3190000000002,333.979,257.404,481.05,711.519,18.1135,650.52,0.98,82.697,-231.898,55.905,13.265,0.182,7569.862,42.451,337.251,CC(C)C1CC(C)C2(C)CC3C1C32 at 298K,,
83,CCC12CCCC1CCCC2(C)C,180.3350000000002,319.133,258.575,499.483,685.843,21.5849,669.05,0.863,92.372,-240.134,56.04,7.736,0.209,7803.456,43.272,338.481,CCC12CCCC1CCCC2(C)C at 298K,,
84,CC(C)C1CCCC(C)(C)C(C)C1,182.35100000000023,349.071,256.161,503.15,663.045,20.1609,681.64,0.818,45.414,-306.19,54.828,11.346,0.223,7979.23,43.758,338.429,CC(C)C1CCCC(C)(C)C(C)C1 at 298K,,
85,CCCC12CC(C)C1C(CC)C2,166.3080000000002,311.7,216.94,472.473,676.791,19.2549,625.49,0.885,76.907,-222.54,55.15,14.856,0.188,7183.71,43.195,338.344,CCCC12CC(C)C1C(CC)C2 at 298K,,
86,CCC1CC2(CC)C(C)CC12C,166.3080000000002,285.397,228.299,457.995,652.127,19.0379,635.8,0.875,63.624,-223.688,52.091,10.304,0.19,7182.562,43.188,338.317,CCC1CC2(CC)C(C)CC12C at 298K,,
87,CCC1CCC2CCCC(CC1)C2,180.3350000000002,371.839,257.423,524.183,718.653,23.6168,636.22,0.88,106.846,-245.742,59.23,13.543,0.205,7797.848,43.241,338.36,CCC1CCC2CCCC(CC1)C2 at 298K,,
88,CCC12CC34CC(C)C3C(C)C14C2,176.30300000000017,244.089,254.111,440.346,691.098,17.3697,651.9,1.049,119.935,-149.755,56.202,10.079,0.168,7410.175,42.031,337.647,CCC12CC34CC(C)C3C(C)C14C2 at 298K,,
89,CCC1CCC2C(C)C(C)CC12,166.3080000000002,344.378,231.498,488.292,691.975,21.0361,599.78,0.871,67.134,-246.99,53.557,13.547,0.191,7159.26,43.048,337.768,CCC1CCC2C(C)C(C)CC12 at 298K,,
90,CCCC1CCC2CC(CCC)C12,180.3350000000002,368.823,232.636,507.849,713.1,18.8572,673.02,0.871,82.758,-256.054,60.72,18.765,0.207,7787.536,43.184,338.137,CCCC1CCC2CC(CCC)C12 at 298K,,
91,CC1C2CC(C3CC3)C13CC23,148.24900000000014,293.583,256.071,430.612,727.971,21.2102,520.59,1.074,117.848,-120.601,50.774,9.154,0.138,6164.649,41.583,337.001,CC1C2CC(C3CC3)C13CC23 at 298K,,
92,CCC1C2CC3C(C)C34C1CCC24,176.30300000000017,328.426,254.531,478.261,733.902,18.5352,630.58,1.037,114.49,-182.743,57.627,13.069,0.17,7377.187,41.844,336.895,CCC1C2CC3C(C)C34C1CCC24 at 298K,,
93,CCC12CCC3(CC3)C(CC)(C1)C2,178.3190000000002,259.153,249.178,469.606,683.858,19.4243,661.63,0.98,133.039,-162.79,58.446,10.587,0.182,7638.97,42.839,338.788,CCC12CCC3(CC3)C(CC)(C1)C2 at 298K,,
94,CCC12CC3CCCC31C1CCC12,176.30300000000017,295.188,260.77,477.034,726.68,20.1789,629.69,1.062,147.231,-146.181,58.645,10.812,0.166,7413.749,42.051,337.727,CCC12CC3CCCC31C1CCC12 at 298K,,
95,CC1CC2C3CC(C)C4C3(C)C24C1,176.30300000000017,288.226,265.339,462.171,713.781,18.583,639.64,1.019,106.697,-180.123,54.909,8.765,0.173,7379.807,41.859,336.955,CC1CC2C3CC(C)C4C3(C)C24C1 at 298K,,
96,CC1CCC23CC4C(CC12)CC43C,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CCC23CC4C(CC12)CC43C at 298K,,
97,CCCC1CCC23C(C)CCC2C13,178.3190000000002,324.098,250.438,486.075,712.055,19.1209,652.21,0.943,103.516,-208.258,58.579,14.344,0.189,7593.502,42.584,337.778,CCCC1CCC23C(C)CCC2C13 at 298K,,
98,CCC(CC)C(C)C1CCC2CC21,180.3350000000002,348.39,231.944,491.638,708.28,18.3773,667.14,0.911,93.71,-247.82,60.664,17.717,0.198,7795.77,43.229,338.313,CCC(CC)C(C)C1CCC2CC21 at 298K,,
99,CCC12CC3CCCC(C)(C3)C1C2,178.3190000000002,303.29,260.782,489.064,707.407,20.8641,649.37,0.959,119.801,-193.157,57.153,9.274,0.186,7608.603,42.668,338.111,CCC12CC3CCCC(C)(C3)C1C2 at 298K,,
100,CC1CC(C)C(C)C2CCC1C2,166.3080000000002,334.058,239.696,490.667,689.87,22.3649,588.34,0.866,73.745,-245.022,52.983,12.14,0.192,7161.228,43.06,337.815,CC1CC(C)C(C)C2CCC1C2 at 298K,,
101,CC1(C)CC2CCC(CC3CC3)C21,178.3190000000002,352.967,241.606,490.818,716.399,20.0174,646.82,0.914,101.432,-211.192,57.844,9.646,0.195,7590.568,42.567,337.711,CC1(C)CC2CCC(CC3CC3)C21 at 298K,,
102,CC1CC2CC3(C(C)C)C(C)C2C13,178.3190000000002,315.931,256.957,479.644,714.553,19.1376,651.39,0.934,85.242,-237.812,54.371,11.482,0.191,7563.948,42.418,337.119,CC1CC2CC3(C(C)C)C(C)C2C13 at 298K,,
103,CC(C)C1CCC2CCC2C12CC2,178.3190000000002,331.309,264.046,488.756,715.03,20.2695,637.3,0.996,115.508,-200.292,58.347,13.919,0.179,7601.468,42.628,337.953,CC(C)C1CCC2CCC2C12CC2 at 298K,,
104,CC(C)CC1CCC2CCC1C2,166.3080000000002,343.358,228.331,486.061,699.705,22.4495,603.4,0.871,90.315,-228.897,54.763,12.503,0.191,7177.353,43.157,338.196,CC(C)CC1CCC2CCC1C2 at 298K,,
105,CC1CC1C1CCC2CCCCC21,178.3190000000002,356.821,270.555,507.6,744.404,21.0746,611.81,0.954,123.312,-210.562,59.616,12.517,0.187,7591.198,42.571,337.727,CC1CC1C1CCC2CCCCC21 at 298K,,
106,CC1C2C3CC(CC32)C1C(C)(C)C,178.3190000000002,349.084,276.416,494.162,749.383,20.1609,637.72,0.91,96.71,-250.589,56.515,11.49,0.196,7551.171,42.346,336.833,CC1C2C3CC(CC32)C1C(C)(C)C at 298K,,
107,CC(C)CCC1C2CC2C2CC12,164.29200000000017,340.534,220.837,469.43,721.835,19.8226,602.15,0.944,99.046,-199.783,55.641,14.539,0.174,6964.637,42.392,337.356,CC(C)CCC1C2CC2C2CC12 at 298K,,
108,CC1C2CC3CC4(C)C2C1C1C3C14,174.28700000000015,333.894,265.198,476.39,758.593,18.7113,610.97,1.132,128.612,-161.178,56.402,10.383,0.154,7156.922,41.064,335.872,CC1C2CC3CC4(C)C2C1C1C3C14 at 298K,,
109,CC(C)CC1CC2CC34CC3C14C2,176.30300000000017,282.491,250.946,448.194,713.628,18.1596,651.44,1.031,125.61,-156.28,57.304,10.788,0.171,7403.65,41.994,337.498,CC(C)CC1CC2CC34CC3C14C2 at 298K,,
