index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,42.47659491,0.567440178
47,CCCC1CC2CC3CCCC32C1,178.3190000000002,330.281,256.406,493.627,718.265,20.5265,647.23,0.949,118.75,-196.313,59.492,13.841,0.188,7605.447,42.651,338.044,CCCC1CC2CC3CCCC32C1 at 298K,,
48,CC(C)C12CCCC1CC1C3CC132,176.30300000000017,285.38,267.009,459.732,720.035,19.596,641.48,1.037,128.736,-163.346,56.044,9.118,0.17,7396.584,41.954,337.337,CC(C)C12CCCC1CC1C3CC132 at 298K,,
49,CC12CC3CCCC31C(C1CC1)C2,176.30300000000017,295.142,282.55,468.784,733.115,19.5614,628.15,1.037,137.166,-150.336,57.733,7.759,0.17,7409.594,42.028,337.635,CC12CC3CCCC31C(C1CC1)C2 at 298K,,
50,CC1CC2C3CC4CC3C4C2(C)C1,176.30300000000017,333.142,266.146,488.451,740.199,20.1789,622.4,1.025,118.759,-188.492,56.438,10.002,0.172,7371.438,41.811,336.762,CC1CC2C3CC4CC3C4C2(C)C1 at 298K,,
51,CCC1CC2C(C)C(C)C2CC1C,180.3350000000002,353.29,238.858,503.655,699.391,18.9555,651.16,0.867,61.144,-281.575,56.489,15.053,0.208,7762.015,43.042,337.58,CCC1CC2C(C)C(C)C2CC1C at 298K,,
52,CCC1CC2CC2C2CC3CC2C13,176.30300000000017,373.342,255.402,502.95,757.724,20.1249,613.35,1.043,126.552,-191.112,59.156,14.306,0.169,7368.818,41.796,336.701,CCC1CC2CC2C2CC3CC2C13 at 298K,,
53,CC1CCCC2C(C)C34CC23CC14,176.30300000000017,289.245,275.692,472.094,724.948,20.5636,632.93,1.025,124.273,-166.359,55.441,9.922,0.172,7393.571,41.937,337.269,CC1CCCC2C(C)C34CC23CC14 at 298K,,
54,CCCC1C23CCC4CC12C43,148.24900000000014,262.108,234.383,404.942,691.247,20.0531,555.25,1.074,113.286,-103.404,51.149,10.477,0.138,6181.846,41.699,337.471,CCCC1C23CCC4CC12C43 at 298K,,
55,CC(C)CCC12CC1CCC2(C)C,180.3350000000002,302.172,238.16,477.949,678.563,19.0379,692.82,0.851,83.963,-244.13,56.334,9.353,0.212,7799.46,43.25,338.395,CC(C)CCC12CC1CCC2(C)C at 298K,,
56,CCCCCCCCC1CCCC1,182.35100000000023,349.63,225.342,512.55,691.354,19.3902,708.81,0.807,90.263,-262.258,64.757,23.094,0.226,8023.162,43.998,339.356,CCCCCCCCC1CCCC1 at 298K,,
57,CCC1C2CCC3(C)CCC1C3C2,178.3190000000002,342.711,260.347,497.66,721.517,20.545,645.28,0.943,102.295,-217.775,57.049,11.028,0.189,7583.985,42.53,337.564,CCC1C2CCC3(C)CCC1C3C2 at 298K,,
58,CCCC1(C)CCC2CCC1CC2,180.3350000000002,337.695,251.809,512.754,706.557,21.8471,658.74,0.88,105.654,-238.986,58.72,12.287,0.205,7804.604,43.278,338.505,CCCC1(C)CCC2CCC1CC2 at 298K,,
59,CCC12CCC3CC34C(C1C)C24C,176.30300000000017,259.125,258.954,449.423,701.033,17.8253,655.17,1.043,117.592,-157.473,55.587,8.419,0.169,7402.457,41.987,337.47,CCC12CCC3CC34C(C1C)C24C at 298K,,
60,CC1CC2CC13C1(C(C)C)C(C)C231,176.30300000000017,239.216,265.614,426.066,691.246,17.3697,664.46,1.019,101.44,-169.87,53.103,8.385,0.173,7390.06,41.917,337.188,CC1CC2CC13C1(C(C)C)C(C)C231 at 298K,,
61,CC1CC2CC3CC4CC13CC24C,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1CC2CC3CC4CC13CC24C at 298K,,
62,CCC1C(C)C12CCCC(C)(C)C2,180.3350000000002,313.638,257.28,483.54,668.392,19.527,682.19,0.847,62.803,-256.382,54.407,8.254,0.213,7787.208,43.182,338.129,CCC1C(C)C12CCCC(C)(C)C2 at 298K,,
63,CC1CC2CCC3(C)C1C23C(C)C,178.3190000000002,287.298,261.485,464.38,693.123,18.8736,666.14,0.934,86.072,-222.267,53.639,8.083,0.191,7579.493,42.505,337.465,CC1CC2CCC3(C)C1C23C(C)C at 298K,,
64,CC(C)CC12CCC3C1CCCC32,178.3190000000002,319.785,241.822,488.975,721.271,20.3608,642.45,0.959,126.919,-199.605,58.676,12.132,0.186,7602.155,42.632,337.969,CC(C)CC12CCC3C1CCCC32 at 298K,,
65,CC1CCCC2(CC3CC3)C(C)C12,178.3190000000002,314.466,227.692,485.266,706.248,19.4756,632.12,0.954,120.452,-191.453,59.415,12.951,0.187,7610.307,42.678,338.151,CC1CCCC2(CC3CC3)C(C)C12 at 298K,,
66,CCC1C23CCCC12C1CC1(C)C3,176.30300000000017,265.996,268.809,448.3,699.143,18.583,658.36,1.031,118.492,-149.832,55.782,7.931,0.171,7410.098,42.03,337.643,CCC1C23CCCC12C1CC1(C)C3 at 298K,,
67,CC1CC12CCCC1CC3CC3C12,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC12CCCC1CC3CC3C12 at 298K,,
68,CC(C)CC1CCCC(C(C)C)C1,182.35100000000023,359.291,232.075,501.85,679.481,19.3902,677.92,0.84,63.497,-294.944,58.075,16.768,0.217,7990.476,43.819,338.665,CC(C)CC1CCCC(C(C)C)C1 at 298K,,
69,CCC1(C(C)C)CCC1C1CC1C,180.3350000000002,322.167,246.273,482.855,702.436,17.8253,663.8,0.88,83.114,-253.945,57.574,12.494,0.205,7789.645,43.195,338.18,CCC1(C(C)C)CCC1C1CC1C at 298K,,
70,CCC12CC(C)(CC3CCC31)C2C,178.3190000000002,302.043,260.167,486.004,708.314,19.9996,655.11,0.949,104.567,-208.05,55.741,9.777,0.188,7593.71,42.585,337.782,CCC12CC(C)(CC3CCC31)C2C at 298K,,
71,CCC12CC(C)(C)CC13CCCC23,178.3190000000002,281.151,262.437,469.964,686.088,19.7175,669.86,0.934,105.397,-192.505,55.388,6.378,0.191,7609.255,42.672,338.127,CCC12CC(C)(C)CC13CCCC23 at 298K,,
72,CC1C2CCCC3CC2C1C3(C)C,178.3190000000002,348.985,264.021,498.896,722.378,20.8641,642.08,0.914,91.329,-235.469,55.325,8.464,0.195,7566.291,42.431,337.171,CC1C2CCCC3CC2C1C3(C)C at 298K,,
73,CCC1C2CCCC3CC2C(C)C31,178.3190000000002,376.28,260.924,515.145,746.073,21.4854,631.29,0.939,101.464,-236.269,57.283,14.428,0.19,7565.491,42.427,337.155,CCC1C2CCCC3CC2C(C)C31 at 298K,,
74,CC1CC2(C)CC3C2C(C)(C)C13C,178.3190000000002,286.419,277.976,469.401,689.299,19.2045,683.84,0.905,62.52,-237.113,50.161,2.671,0.197,7564.647,42.422,337.135,CC1CC2(C)CC3C2C(C)(C)C13C at 298K,,
75,CC1CCC2(C)C(C)C3C(C1)CC32,178.3190000000002,336.08,271.278,501.372,727.326,21.545,640.35,0.929,93.671,-233.649,54.565,10.124,0.192,7568.111,42.441,337.211,CC1CCC2(C)C(C)C3C(C1)CC32 at 298K,,
76,CCCC1CCCC(CC)C1CC,182.35100000000023,375.785,224.211,513.276,684.714,18.6952,690.69,0.814,52.181,-299.081,59.502,18.639,0.224,7986.339,43.797,338.58,CCCC1CCCC(CC)C1CC at 298K,,
77,CCC12C(C)CC3CC4(CC31)CC42,176.30300000000017,289.005,254.984,468.942,720.756,18.8084,634.67,1.056,131.997,-158.125,57.731,11.315,0.167,7401.805,41.983,337.454,CCC12C(C)CC3CC4(CC31)CC42 at 298K,,
78,CCC(C)C1(C)C2CC23CC12CC32,176.30300000000017,251.742,265.108,434.009,699.716,17.6173,670.52,1.025,113.589,-159.746,55.043,7.461,0.172,7400.184,41.974,337.418,CCC(C)C1(C)C2CC23CC12CC32 at 298K,,
79,CCCC(C)C1CC2CC21CC,166.3080000000002,311.577,220.423,466.124,679.09,18.5194,629.31,0.929,87.035,-209.827,56.976,17.325,0.179,7196.423,43.272,338.646,CCCC(C)C1CC2CC21CC at 298K,,
80,CC(C)(C)CC1C2CC3CC1C3C2,178.3190000000002,347.442,247.303,487.428,731.483,19.4414,641.93,0.939,108.818,-228.63,57.225,12.657,0.19,7573.13,42.47,337.326,CC(C)(C)CC1C2CC3CC1C3C2 at 298K,,
81,CCC1CCCC2CC2C(CC)C1,180.3350000000002,375.976,243.964,515.403,714.316,20.6008,652.64,0.88,85.001,-259.654,58.89,15.454,0.205,7783.936,43.164,338.058,CCC1CCCC2CC2C(CC)C1 at 298K,,
82,CCC12C3CCC4(C)C3CC1C42,162.27600000000015,288.946,247.364,451.148,716.907,19.964,591.53,1.061,120.41,-143.202,53.271,8.652,0.153,6779.388,41.777,337.154,CCC12C3CCC4(C)C3CC1C42 at 298K,,
83,CC(C)C12C3CC1C2CC1CCC13,176.30300000000017,324.113,262.303,478.475,740.29,19.8401,629.23,1.037,125.564,-183.66,56.659,10.857,0.17,7376.27,41.839,336.875,CC(C)C12C3CC1C2CC1CCC13 at 298K,,
84,CCC1CC2C3C4CCCC4C1C23,176.30300000000017,373.342,255.402,502.95,757.724,20.1249,613.35,1.043,126.552,-191.112,59.156,14.306,0.169,7368.818,41.796,336.701,CCC1CC2C3C4CCCC4C1C23 at 298K,,
85,CCCC1(C)CC2C3CC(C)CC321,178.3190000000002,301.272,247.467,475.901,700.153,18.599,664.54,0.934,103.445,-203.302,57.533,11.432,0.191,7598.458,42.612,337.889,CCCC1(C)CC2C3CC(C)CC321 at 298K,,
86,CC1C2(C)CC3C4(C2)CC13C4C,162.27600000000015,239.333,263.449,418.103,683.358,19.5098,606.26,1.027,100.624,-140.117,49.95,6.024,0.158,6782.473,41.796,337.231,CC1C2(C)CC3C4(C2)CC13C4C at 298K,,
87,CC(C)C1CC2CCC(C2)C(C)C1,180.3350000000002,363.108,254.419,509.333,708.491,20.6381,641.46,0.911,87.249,-259.865,58.085,15.78,0.198,7783.725,43.163,338.055,CC(C)C1CC2CCC(C2)C(C)C1 at 298K,,
88,CCC1C2CCC(C)C13CC23CC,178.3190000000002,297.327,248.037,475.709,700.785,18.3773,663.29,0.959,100.298,-202.301,56.93,12.845,0.186,7599.459,42.617,337.909,CCC1C2CCC(C)C13CC23CC at 298K,,
89,CCCC1CCC2CC(CC)CC12,180.3350000000002,372.4,238.412,511.655,713.709,19.7001,662.83,0.875,83.879,-257.854,59.805,17.11,0.206,7785.736,43.174,338.098,CCCC1CCC2CC(CC)CC12 at 298K,,
90,CC1CCC2C(C)C2(C)C(C)C1C,180.3350000000002,313.09,250.861,489.2,674.764,19.0049,660.22,0.855,53.351,-278.955,53.771,10.749,0.211,7764.635,43.057,337.639,CC1CCC2C(C)C2(C)C(C)C1C at 298K,,
91,CC(C)CC1CC12CC1CC2C1C,178.3190000000002,319.226,246.079,477.117,714.296,19.0049,656.36,0.934,97.35,-218.802,56.544,12.65,0.191,7582.958,42.525,337.544,CC(C)CC1CC12CC1CC2C1C at 298K,,
92,CCCC12CC3CC14C1C3C(C)C124,174.28700000000015,247.447,253.95,429.994,720.372,16.5899,645.68,1.162,143.9,-108.696,57.994,11.612,0.15,7209.404,41.365,337.1,CCCC12CC3CC14C1C3C(C)C124 at 298K,,
93,CC1CCC2(CC1C)CC1CCC12,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CCC2(CC1C)CC1CCC12 at 298K,,
94,CCC1(C2CCC2)CC(C)C2CC21,178.3190000000002,329.793,242.921,493.1,713.545,19.9462,633.08,0.954,118.972,-202.805,59.26,12.673,0.187,7598.955,42.614,337.897,CCC1(C2CCC2)CC(C)C2CC21 at 298K,,
95,CCC1C2CC3CCCC1(C)C32C,178.3190000000002,312.83,264.174,480.382,701.881,19.4243,665.78,0.929,87.89,-217.123,54.905,8.132,0.192,7584.637,42.534,337.58,CCC1C2CC3CCCC1(C)C32C at 298K,,
96,CCC1C2C3CCCCC3C3CC312,176.30300000000017,334.609,260.336,486.055,739.419,19.8754,625.6,1.043,129.724,-170.798,58.541,12.566,0.169,7389.132,41.912,337.168,CCC1C2C3CCCCC3C3CC312 at 298K,,
97,CCC1CC2CC3CC1CC3C2,164.29200000000017,362.431,249.259,496.141,734.092,23.255,579.15,0.955,107.454,-198.736,54.849,12.922,0.172,6965.684,42.398,337.38,CCC1CC2CC3CC1CC3C2 at 298K,,
98,CCC12CC1C1CCC(C1C)C2C,178.3190000000002,325.74,250.255,495.636,721.398,19.7001,639.59,0.954,103.737,-220.647,56.972,13.176,0.187,7581.113,42.514,337.501,CCC12CC1C1CCC(C1C)C2C at 298K,,
99,CCC(C)CCC1CC2CCC1C2,180.3350000000002,351.12,229.761,500.663,712.117,19.6133,668.53,0.871,97.695,-246.789,60.666,16.399,0.207,7796.801,43.235,338.336,CCC(C)CCC1CC2CCC1C2 at 298K,,
100,CCC12C3CC4(C)CCC1C42C3,162.27600000000015,250.212,252.577,430.091,693.684,19.7175,603.78,1.061,123.582,-122.888,52.655,6.913,0.153,6799.702,41.902,337.658,CCC12C3CC4(C)CCC1C42C3 at 298K,,
101,CCC1C2(C)CCCC23C(C)C13C,178.3190000000002,267.914,263.355,453.168,668.661,17.9156,683.01,0.929,75.828,-208.753,53.376,6.896,0.192,7593.007,42.581,337.767,CCC1C2(C)CCCC23C(C)C13C at 298K,,
102,CCCC1(C(C)C)C(C)C2(C)CC21,180.3350000000002,294.161,236.533,469.932,669.989,17.6468,696.02,0.859,67.587,-257.39,55.349,11.253,0.21,7786.2,43.176,338.105,CCCC1(C(C)C)C(C)C2(C)CC21 at 298K,,
103,CCC1(C)C2CC3CC(C2C)C31,164.29200000000017,320.744,236.506,474.985,710.435,20.3242,595.69,0.955,92.151,-202.775,53.01,10.514,0.172,6961.645,42.374,337.285,CCC1(C)C2CC3CC(C2C)C31 at 298K,,
104,CCCC1C2CC(CC2C)C12CC2,178.3190000000002,324.098,250.438,486.075,712.055,19.1209,652.21,0.943,103.516,-208.258,58.579,14.344,0.189,7593.502,42.584,337.778,CCCC1C2CC(CC2C)C12CC2 at 298K,,
105,CC1CC1CC1CC2CCCC2C1,178.3190000000002,360.07,234.139,501.309,726.38,20.6008,623.06,0.943,118.18,-204.126,60.224,14.202,0.189,7597.634,42.607,337.87,CC1CC1CC1CC2CCCC2C1 at 298K,,
106,CCC1CC1C1CCC2CCC1C2,178.3190000000002,367.14,263.98,505.385,745.965,19.8578,623.25,0.959,116.7,-212.529,60.19,13.925,0.186,7589.231,42.56,337.683,CCC1CC1C1CCC2CCC1C2 at 298K,,
107,CC(C)C1CC2CC3C(C2)C3(C)C1,178.3190000000002,345.098,267.987,493.257,724.598,19.9817,646.31,0.98,97.931,-222.903,56.32,12.762,0.182,7578.857,42.502,337.453,CC(C)C1CC2CC3C(C2)C3(C)C1 at 298K,,
108,CCC1CCC1CC12CCCC1C2,178.3190000000002,330.969,226.161,490.489,714.514,19.7175,638.58,0.959,129.075,-181.477,60.902,13.856,0.186,7620.283,42.734,338.373,CCC1CCC1CC12CCCC1C2 at 298K,,
109,CCCCC1C2C3C4CC(C)(C14)C23,176.30300000000017,341.245,254.604,482.23,746.801,17.9761,654.99,1.019,109.904,-189.809,58.344,14.72,0.173,7370.121,41.804,336.734,CCCCC1C2C3C4CC(C)(C14)C23 at 298K,,
