index,smiles,molar_mass,flash_point/K,Tm/K,Tb/K,Tc/K,Pc/bar,Vc/(cm3/mol),density/(g/cm3),delta_G/(KJ/mol),delta_Hf/(KJ/mol),delta_Hvap/(KJ/mol),delta_Hfus/(KJ/mol),molar_volume/(cm3/mol)(default298K),delta_Hc/(KJ/mol),mass_calorific_value_h/(MJ/kg),ISP,note,337.4829147,0.563325226
17,CC1CCC2(C)C3C(C1)C1CC1C32,176.30300000000017,333.142,266.146,488.451,740.199,20.1789,622.4,1.025,118.759,-188.492,56.438,10.002,0.172,7371.438,41.811,336.762,CC1CCC2(C)C3C(C1)C1CC1C32 at 298K,,
18,CC1CC2C(C)CCC23CCCC13,178.3190000000002,317.355,262.516,492.589,710.791,21.2102,630.58,0.943,111.249,-208.09,57.09,11.281,0.189,7593.67,42.585,337.782,CC1CC2C(C)CCC23CCCC13 at 298K,,
19,CCC1CC2CC2(C)C2C(C)C12,164.29200000000017,321.432,241.625,465.778,702.088,19.7699,603.86,0.944,77.816,-207.079,52.29,10.529,0.174,6957.341,42.347,337.177,CCC1CC2CC2(C)C2C(C)C12 at 298K,,
20,CCC1C2C3(C)CC(C)C34CCC124,176.30300000000017,259.813,263.344,439.18,692.231,17.3697,663.34,1.025,103.258,-161.776,54.868,8.434,0.172,7398.154,41.963,337.373,CCC1C2C3(C)CC(C)C34CCC124 at 298K,,
21,CCCC12CC3(C)C4CC1C2(C)C43,176.30300000000017,270.585,258.81,453.429,709.832,17.544,668.62,1.031,114.128,-163.391,55.888,8.414,0.171,7396.539,41.954,337.337,CCCC12CC3(C)C4CC1C2(C)C43 at 298K,,
22,CC1CC2CCCC23C(C)CC13,164.29200000000017,302.259,250.325,468.381,697.102,21.9492,584.18,0.95,102.004,-185.449,53.244,10.278,0.173,6978.971,42.479,337.702,CC1CC2CCCC23C(C)CC13 at 298K,,
23,CCC1CCC23CC(C2)C(C)(C1)C3,178.3190000000002,303.977,265.117,480.382,698.915,20.2877,657.54,0.943,105.467,-197.461,56.434,9.289,0.189,7604.299,42.644,338.016,CCC1CCC23CC(C2)C(C)(C1)C3 at 298K,,
24,CC1CCC2(C)C(C)C(C)C2(C)C1,180.3350000000002,289.393,260.733,479.307,657.665,19.2886,675.73,0.851,54.18,-266.358,52.541,7.35,0.212,7777.232,43.127,337.913,CC1CCC2(C)C(C)C(C)C2(C)C1 at 298K,,
25,CC1C2CCC3C1(C)CCCC23C,178.3190000000002,302.511,270.741,482.835,699.889,20.6008,654.34,0.929,94.501,-215.155,54.331,6.724,0.192,7586.605,42.545,337.624,CC1C2CCC3C1(C)CCCC23C at 298K,,
26,CCC1C2CC3(C)C4CC2C3CC14,176.30300000000017,348.398,264.379,490.605,747.812,19.596,634.61,1.025,112.147,-193.409,56.514,11.409,0.172,7366.521,41.783,336.649,CCC1C2CC3(C)C4CC2C3CC14 at 298K,,
27,CCC12CC1CC1CC(C)(C)C12C,178.3190000000002,290.004,261.476,469.964,689.269,18.8899,678.11,0.924,87.82,-212.167,53.859,5.221,0.193,7589.593,42.562,337.691,CCC12CC1CC1CC(C)(C)C12C at 298K,,
28,CC1CCC(C)C12C1CC1C2(C)C,178.3190000000002,304.069,263.201,473.773,693.006,19.1877,659.32,0.91,79.267,-227.099,53.796,7.227,0.196,7574.661,42.478,337.358,CC1CCC(C)C12C1CC1C2(C)C at 298K,,
29,CC1CC2C3C(C)C1C2C1CC13,162.27600000000015,341.744,243.93,474.336,740.366,20.545,560.48,1.047,108.685,-178.449,53.823,12.398,0.155,6744.141,41.56,336.277,CC1CC2C3C(C)C1C2C1CC13 at 298K,,
30,CC(C)CC1CC2(C)CC3C(C)C132,178.3190000000002,284.409,244.754,453.065,685.672,17.5147,676.09,0.929,82.946,-215.201,54.899,9.754,0.192,7586.559,42.545,337.624,CC(C)CC1CC2(C)CC3C(C)C132 at 298K,,
31,CCC12CC13CC1(C)C4CC(C43)C12,174.28700000000015,266.06,263.628,444.478,729.422,17.7357,638.75,1.154,142.679,-118.214,56.464,8.297,0.151,7199.886,41.311,336.88,CCC12CC13CC1(C)C4CC(C43)C12 at 298K,,
32,CC1CCC2C3CC1(C1CC1)CC23,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CCC2C3CC1(C1CC1)CC23 at 298K,,
33,CC1CC2(C)C1CC1CCC12C,164.29200000000017,287.415,259.257,457.589,685.318,21.3079,607.94,0.933,85.257,-192.515,50.486,5.722,0.176,6971.905,42.436,337.531,CC1CC2(C)C1CC1CCC12C at 298K,,
34,CC1CCC2CC3CC4CC2(C1)C34,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CCC2CC3CC4CC2(C1)C34 at 298K,,
35,CC1CCC2C(C)C3CC2C13,150.26500000000016,330.832,237.264,466.668,714.187,23.7778,526.28,0.951,89.587,-186.072,49.516,11.015,0.158,6341.008,42.199,336.992,CC1CCC2C(C)C3CC2C13 at 298K,,
36,CCC1C2CCC34CCC(C3)CC124,176.30300000000017,295.876,265.105,467.905,719.061,19.6306,637.86,1.043,132.897,-150.484,57.925,10.827,0.169,7409.446,42.027,337.631,CCC1C2CCC34CCC(C3)CC124 at 298K,,
37,CCC1CC2C3CC(C3)C(C)C2C1,178.3190000000002,371.344,255.782,511.033,739.999,20.8452,630.53,0.943,101.465,-233.32,57.781,14.428,0.189,7568.44,42.443,337.219,CCC1CC2C3CC(C3)C(C)C2C1 at 298K,,
38,CCCC1(C)CCC12CCCC2,166.3080000000002,291.608,241.67,471.572,665.718,22.3228,624.59,0.866,99.582,-196.032,54.637,9.546,0.192,7210.218,43.355,338.971,CCCC1(C)CCC12CCCC2 at 298K,,
39,CCC1CC2C(C)C23CC1CC3C,178.3190000000002,321.492,249.547,482.573,706.26,18.631,647,0.943,89.403,-222.002,56.75,13.191,0.189,7579.758,42.507,337.473,CCC1CC2C(C)C23CC1CC3C at 298K,,
40,CC1CCC2(C)CC3C1C1CC312,162.27600000000015,284.249,264.267,449.256,714.203,21.2297,589.02,1.034,112.686,-148.487,51.479,7.26,0.157,6774.103,41.744,337.021,CC1CCC2(C)CC3C1C1CC312 at 298K,,
41,CC1CC23CCC(C)(C)CC24C1C34,176.30300000000017,277.206,276.868,455.081,707.651,19.4073,655.92,0.99,107.526,-170.475,53.559,5.366,0.178,7389.455,41.913,337.172,CC1CC23CCC(C)(C)CC24C1C34 at 298K,,
42,CCC1(C)CC2(C)CCC12CC,166.3080000000002,268.753,231.933,455.408,644.742,19.8578,643.15,0.871,78.788,-206.788,51.959,6.89,0.191,7199.462,43.29,338.716,CCC1(C)CC2(C)CCC12CC at 298K,,
43,CCC1C(C)C2CC1C1(C)C(C)C21,178.3190000000002,330.345,248.495,482.573,709.11,17.8703,655.24,0.934,71.827,-241.663,55.222,12.035,0.191,7560.097,42.396,337.032,CCC1C(C)C2CC1C1(C)C(C)C21 at 298K,,
44,CCC1CC12CC1CC(C)CC2C1,178.3190000000002,327.675,255.552,490.233,712.668,19.9817,642.02,0.949,104.637,-210.057,57.664,12.688,0.188,7591.703,42.574,337.739,CCC1CC12CC1CC(C)CC2C1 at 298K,,
45,CC(C)C12CCCC1C1CCC1C2,178.3190000000002,323.361,263.27,490.437,719.832,21.4457,640.67,0.949,115.711,-210.975,56.696,10.476,0.188,7590.785,42.569,337.719,CC(C)C12CCCC1C1CCC1C2 at 298K,,
46,CCC1C(C)C2CCC3(C)CC3C12,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C(C)C2CCC3(C)CC3C12 at 298K,,
47,CCC12C3CC4(C3)C3C1(C)C(C)C342,174.28700000000015,226.079,267.707,418.792,708.747,16.8622,656.75,1.147,130.617,-112.793,54.437,7.06,0.152,7205.307,41.342,337.007,CCC12C3CC4(C3)C3C1(C)C(C)C342 at 298K,,
48,CC1CC1C1CC1C1C(C)C1(C)C,178.3190000000002,331.901,272.926,472.685,731.232,16.39,644,0.924,76.097,-235.618,56.405,8.967,0.193,7566.142,42.43,337.167,CC1CC1C1CC1C1C(C)C1(C)C at 298K,,
49,CCC1CC2CC(C2C)C2(C)CC12,178.3190000000002,346.4,264.736,499.099,729.04,20.2877,651.79,0.929,87.06,-235.617,55.139,11.531,0.192,7566.143,42.43,337.167,CCC1CC2CC(C2C)C2(C)CC12 at 298K,,
50,CCCCC12C3CCC(C)C1C2C3,178.3190000000002,319.834,240.142,490.476,719.378,18.8084,654.23,0.959,116.728,-202.154,60.214,15.984,0.186,7599.606,42.618,337.913,CCCCC12C3CCC(C)C1C2C3 at 298K,,
51,CCC(C)C1CC(C)C1C12CC1C2,178.3190000000002,316.432,246.864,471.661,700.706,17.442,650.05,0.996,99.531,-206.339,59.075,15.661,0.179,7595.421,42.595,337.822,CCC(C)C1CC(C)C1C12CC1C2 at 298K,,
52,CCC12CC3CCC4C1CC(C)C342,176.30300000000017,293.941,260.155,473.818,727.497,19.3563,635.43,1.049,131.996,-161.074,57.233,11.315,0.168,7398.856,41.967,337.389,CCC12CC3CCC4C1CC(C)C342 at 298K,,
53,CCC1C(C2CC2)CC(C)C2CC21,178.3190000000002,360.957,258.324,498.193,740.646,18.5194,628.23,0.954,101.466,-224.474,59.276,14.428,0.187,7577.286,42.493,337.417,CCC1C(C2CC2)CC(C)C2CC21 at 298K,,
54,CC1CC2CCC3C1(C)CC1CC213,176.30300000000017,294.409,270.73,470.486,719.933,19.9285,634.66,1.025,121.931,-168.178,55.823,8.262,0.172,7391.752,41.926,337.225,CC1CC2CCC3C1(C)CC1CC213 at 298K,,
55,CC1C2CC3CC4(C)C(C)C1C3C24,176.30300000000017,326.959,260.577,480.735,734.706,18.8084,627.38,1.019,103.525,-200.437,55.525,10.505,0.173,7359.493,41.743,336.488,CC1C2CC3CC4(C)C(C)C1C3C24 at 298K,,
56,CC1C2CC3CCC14CC2C4(C)C3,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1C2CC3CCC14CC2C4(C)C3 at 298K,,
57,CC1CC2CCCCC2C2CC2C1,178.3190000000002,362.271,263.339,515.937,737.616,23.1658,613.34,0.949,123.311,-216.459,58.619,12.517,0.188,7585.301,42.538,337.596,CC1CC2CCCCC2C2CC2C1 at 298K,,
58,CCC1(C)C2CC3CC4C2C4(C)C31,176.30300000000017,312.894,258.819,477.034,731.742,18.5194,646.17,1.031,112.078,-185.504,55.588,8.498,0.171,7374.426,41.828,336.83,CCC1(C)C2CC3CC4C2C4(C)C31 at 298K,,
59,CC1CCC2CCC(C)C3(C)C1C23,178.3190000000002,326.208,261.555,492.589,713.571,20.2877,638.82,0.934,93.672,-227.751,55.562,10.124,0.191,7574.009,42.474,337.342,CC1CCC2CCC(C)C3(C)C1C23 at 298K,,
60,CC1CCC1C1CC2C3CC1(C)C23,176.30300000000017,327.692,273.226,479.103,746.892,18.4718,620.87,1.031,118.76,-182.595,57.435,10.002,0.171,7377.335,41.845,336.899,CC1CCC1C1CC2C3CC1(C)C23 at 298K,,
61,CC(C)C1CC2CC3CCC3C1C2,178.3190000000002,370.042,259.24,505.472,735.819,20.5265,625.05,0.996,112.336,-220.606,58.962,15.658,0.179,7581.154,42.515,337.505,CC(C)C1CC2CC3CCC3C1C2 at 298K,,
62,CCC1CC2CCC1(CC)C(C)C2,180.3350000000002,340.245,249.345,508.803,708.076,20.6568,663.24,0.88,87.272,-252.878,57.084,14.203,0.205,7790.712,43.201,338.203,CCC1CC2CCC1(CC)C(C)C2 at 298K,,
63,CCC12CC3CCC34CC(C)C1C42,176.30300000000017,289.005,254.984,468.942,720.756,18.8084,634.67,1.056,131.997,-158.125,57.731,11.315,0.167,7401.805,41.983,337.454,CCC12CC3CCC34CC(C)C1C42 at 298K,,
64,CCC(C)CC12CC3CCC3(C1)C2,178.3190000000002,277.294,240.672,466.291,698.119,19.0545,663.24,0.959,129.348,-176.343,59.203,11.631,0.186,7625.417,42.763,338.488,CCC(C)CC12CC3CCC3(C1)C2 at 298K,,
65,CCC1C(C)CC2C3CCC(C)C132,178.3190000000002,321.492,249.547,482.573,706.26,18.631,647,0.943,89.403,-222.002,56.75,13.191,0.189,7579.758,42.507,337.473,CCC1C(C)CC2C3CCC(C)C132 at 298K,,
66,CC1CC2C3C4(C)CC1C23CC4C,176.30300000000017,288.226,265.339,462.171,713.781,18.583,639.64,1.019,106.697,-180.123,54.909,8.765,0.173,7379.807,41.859,336.955,CC1CC2C3C4(C)CC1C23CC4C at 298K,,
67,CCC1C(C)C2(CC)CCCC12,166.3080000000002,315.277,223.368,476.867,677.534,20.1249,615.3,0.889,78.029,-224.34,54.235,13.201,0.187,7181.91,43.184,338.301,CCC1C(C)C2(CC)CCCC12 at 298K,,
68,CCC1C2CCC1(C)C2C1CC1C,178.3190000000002,336.013,267.125,485.599,729.728,18.0522,649.49,0.939,87.061,-226.77,56.634,11.531,0.19,7574.99,42.48,337.366,CCC1C2CCC1(C)C2C1CC1C at 298K,,
69,CCC1(C)C2CC3C4(C)C2CCC314,176.30300000000017,274.161,263.639,458.175,710.453,18.2991,658.43,1.031,115.25,-165.19,54.973,6.759,0.171,7394.74,41.943,337.293,CCC1(C)C2CC3C4(C)C2CCC314 at 298K,,
70,CCC1C2C(C)CCCC13CC23,164.29200000000017,317.515,248.35,470.717,706.7,21.2883,596.38,0.95,95.392,-190.366,53.32,11.686,0.173,6974.054,42.449,337.583,CCC1C2C(C)CCCC13CC23 at 298K,,
71,CCC1CC1C12CCCC(C1)C2C,178.3190000000002,327.675,255.552,490.233,712.668,19.9817,642.02,0.949,104.637,-210.057,57.664,12.688,0.188,7591.703,42.574,337.739,CCC1CC1C12CCCC(C1)C2C at 298K,,
72,CC12CC3CC4C1CC4C21CCC31,174.28700000000015,301.343,275.04,465.953,745.707,19.8226,618.24,1.139,147.018,-128.919,56.7,8.14,0.153,7189.181,41.249,336.627,CC12CC3CC4C1CC4C21CCC31 at 298K,,
73,CCCCC1C(C2CC2)C1C1CC1,178.3190000000002,354.537,261.857,488.508,751.467,16.7389,642.11,0.959,114.458,-203.032,63.017,17.235,0.186,7598.728,42.613,337.893,CCCCC1C(C2CC2)C1C1CC1 at 298K,,
74,CC1CC23CC4CC4C1(C)C2(C)C3,176.30300000000017,264.529,274.292,451.094,700.116,18.8572,655.16,1.013,107.527,-167.526,53.679,5.366,0.174,7392.404,41.93,337.241,CC1CC23CC4CC4C1(C)C2(C)C3 at 298K,,
75,CC1C2CC3(C)C4C1C1C2C143,146.23300000000012,264.969,245.675,397.468,716.464,19.7175,530.42,1.189,113.295,-95.583,48.095,6.639,0.123,5947.837,40.674,335.873,CC1C2CC3(C)C4C1C1C2C143 at 298K,,
76,CCC1C2CC34C1CC3C1C4C21C,174.28700000000015,305.48,263.201,454.757,741.976,17.4856,634.66,1.132,125.173,-142.831,56.36,10.051,0.154,7175.269,41.169,336.301,CCC1C2CC34C1CC3C1C4C21C at 298K,,
77,CCCC1CC2(CCC(C)C)CC12,180.3350000000002,316.018,215.247,482.383,692.189,17.7209,690.69,0.88,92.977,-237.232,60.203,16.972,0.205,7806.358,43.288,338.544,CCCC1CC2(CCC(C)C)CC12 at 298K,,
78,CCCC12C3C4C(C)C3C1C2C4C,176.30300000000017,317.979,238.04,474.904,734.924,17.0569,637.58,1.043,112.469,-188.583,58.348,15.213,0.169,7371.347,41.811,336.762,CCCC12C3C4C(C)C3C1C2C4C at 298K,,
79,CC1CC(C)C2C(C)CC3CC1C32,178.3190000000002,349.905,251.742,501.969,726.295,19.9817,623.3,0.939,92.842,-240.348,56.792,13.523,0.19,7561.412,42.404,337.064,CC1CC(C)C2C(C)CC3CC1C32 at 298K,,
80,CCCC12CCC(CC)CC1(C)C2,180.3350000000002,303.099,243.351,486.694,676.553,18.9227,687.41,0.88,86.981,-232.584,57.765,12.459,0.205,7811.006,43.314,338.645,CCCC12CCC(CC)CC1(C)C2 at 298K,,
81,CCCC12CC(C)C(C)CCC1C2,180.3350000000002,316.476,240.319,498.597,689.929,19.7524,660.46,0.88,92.763,-243.213,58.422,14.451,0.205,7800.377,43.255,338.415,CCCC12CC(C)C(C)CCC1C2 at 298K,,
82,CCC12CC1C(C)CC1(CC1)C2C,178.3190000000002,282.071,250.016,473.42,690.859,18.9063,651.08,0.959,106.91,-197.384,56.854,11.437,0.186,7604.376,42.645,338.02,CCC12CC1C(C)CC1(CC1)C2C at 298K,,
83,CC1CC2CC3CC1C(C3)C2C,164.29200000000017,345.928,250.563,491.038,726.689,22.9451,572.69,0.944,98.832,-208.712,53.361,12.018,0.174,6955.708,42.337,337.138,CC1CC2CC3CC1C(C3)C2C at 298K,,
84,CC1CC2C3CC3C34CC(C3)CC124,174.28700000000015,286.307,270.719,457.48,737.984,19.2886,614.98,1.147,149.361,-121.202,57.315,9.8,0.152,7196.898,41.293,336.807,CC1CC2C3CC3C34CC(C3)CC124 at 298K,,
85,CC1C23CC4C2C42C4CC43C3CC132,170.2550000000001,215.28,282.162,387.474,744.48,16.7525,617.39,1.455,175.411,-28.893,55.512,7.084,0.117,6805.547,39.973,335.867,CC1C23CC4C2C42C4CC43C3CC132 at 298K,,
86,CCC1(C)CC23CC(CCC12)C3,164.29200000000017,295.936,246.017,463.272,693.45,21.5849,602.96,0.95,110.557,-170.517,53.686,8.271,0.173,6993.903,42.57,338.064,CCC1(C)CC23CC(CCC12)C3 at 298K,,
87,CCC12CC1C1C3CC4(CC)C3C124,174.28700000000015,260.656,247.036,442.761,730.202,16.7935,638.76,1.194,152.745,-108.16,58.373,11.349,0.146,7209.94,41.368,337.112,CCC12CC1C1C3CC4(CC)C3C124 at 298K,,
88,CCCC1C2CC34CCC5CC53C124,174.28700000000015,254.318,264.142,428.778,718.674,17.2692,648.87,1.147,144.8,-101.056,58.188,11.124,0.152,7217.044,41.409,337.279,CCCC1C2CC34CCC5CC53C124 at 298K,,
89,CC(C)(C)C1CCC1C1C2CC21,164.29200000000017,324.848,268.358,458.336,738.281,19.2886,583.27,0.933,102.702,-204.209,55.576,9.984,0.176,6960.211,42.365,337.249,CC(C)(C)C1CCC1C1C2CC21 at 298K,,
90,CC1C2CC3(C)CC4(C)CC1C4C23,176.30300000000017,303.262,269.823,470.486,722.578,19.0877,642.9,1.013,104.354,-187.84,54.295,7.105,0.174,7372.09,41.815,336.778,CC1C2CC3(C)CC4(C)CC1C4C23 at 298K,,
91,CC1CC1C1(C)C2CC1C2C,150.26500000000016,296.016,235.854,441.51,685.544,21.7054,546.01,0.945,75.183,-182.471,47.87,8.119,0.159,6344.609,42.223,337.088,CC1CC1C1(C)C2CC1C2C at 298K,,
92,CCCC1C(C)C12CCC2C(C)C,180.3350000000002,324.935,240.65,478.6,678.093,17.2122,680.33,0.906,67.454,-251.663,58.046,17.607,0.199,7791.927,43.208,338.231,CCCC1C(C)C12CCC2C(C)C at 298K,,
93,CC1CC2CC1C1CC1CC2(C)C,178.3190000000002,348.985,264.021,498.896,722.378,20.8641,642.08,0.914,91.329,-235.469,55.325,8.464,0.195,7566.291,42.431,337.171,CC1CC2CC1C1CC1CC2(C)C at 298K,,
94,CCC1C2(C)CC3(C2)C(CC)C13C,178.3190000000002,283.17,261.553,455.654,679.838,17.4275,695.22,0.929,69.216,-213.67,53.452,8.304,0.192,7588.09,42.553,337.655,CCC1C2(C)CC3(C2)C(CC)C13C at 298K,,
95,CCC12CC(C3CC31)C(C)C2(C)C,178.3190000000002,313.702,251.657,480.234,703.743,18.615,662.59,0.929,86.99,-224.763,55.09,8.62,0.192,7576.997,42.491,337.409,CCC12CC(C3CC31)C(C)C2(C)C at 298K,,
96,CC1CC2CC34CCC3(C)C2CC14,176.30300000000017,299.345,275.372,475.332,726.704,20.5265,635.43,1.019,121.931,-171.127,55.325,8.262,0.173,7388.803,41.91,337.16,CC1CC2CC34CCC3(C)C2CC14 at 298K,,
97,CC(C)C1CC23CCC4CC2C1C43,176.30300000000017,336.996,267.976,481.436,742.213,19.3393,626.63,1.088,125.36,-175.926,57.812,14.3,0.162,7384.004,41.882,337.048,CC(C)C1CC23CCC4CC2C1C43 at 298K,,
98,CCC12CCC13CC(CC1CC12)C3,176.30300000000017,295.188,260.77,477.034,726.68,20.1789,629.69,1.062,147.231,-146.181,58.645,10.812,0.166,7413.749,42.051,337.727,CCC12CCC13CC(CC1CC12)C3 at 298K,,
99,CCC1CC23C4CCCC42C3C1C,176.30300000000017,289.693,259.495,459.5,712.879,18.3147,642.84,1.037,117.663,-162.429,57.012,11.33,0.17,7397.501,41.959,337.357,CCC1CC23C4CCCC42C3C1C at 298K,,
100,CCC1C2C3CCC(C)(CC32)C1C,178.3190000000002,336.528,254.544,490.233,715.42,19.1376,650.26,0.939,87.061,-229.719,56.136,11.531,0.19,7572.041,42.463,337.298,CCC1C2C3CCC(C)(CC32)C1C at 298K,,
101,CCCC1CC(CC)CC(CC)C1,182.35100000000023,375.785,224.211,513.276,684.714,18.6952,690.69,0.814,52.181,-299.081,59.502,18.639,0.224,7986.339,43.797,338.58,CCCC1CC(CC)CC(CC)C1 at 298K,,
102,CC1CC2C1C1CCC23CCCC13,176.30300000000017,324.289,267.076,488.451,737.8,21.0939,614.16,1.037,136.336,-168.831,57.967,11.159,0.17,7391.099,41.923,337.213,CC1CC2C1C1CCC23CCCC13 at 298K,,
103,CC1CC2CC3C4C(CCCC12)C34,176.30300000000017,363.022,262.372,505.187,756.261,21.3668,601.91,1.037,133.164,-189.145,58.582,12.898,0.17,7370.785,41.807,336.746,CC1CC2CC3C4C(CCCC12)C34 at 298K,,
104,CC1C2C3CC(C3)C2C2C(C)C12,162.27600000000015,341.744,243.93,474.336,740.366,20.545,560.48,1.047,108.685,-178.449,53.823,12.398,0.155,6744.141,41.56,336.277,CC1C2C3CC(C3)C2C2C(C)C12 at 298K,,
105,CCC12CCC3CCCC(C)C31C2,178.3190000000002,288.254,256.002,481.367,697.823,20.2877,646.1,0.964,122.144,-185.44,57.768,10.934,0.185,7616.32,42.712,338.286,CCC12CCC3CCCC(C)C31C2 at 298K,,
106,CC1CC(C)(C)C2CC1C1CC12,164.29200000000017,333.89,251.963,475.335,709.565,21.5849,595.68,0.918,82.085,-212.829,51.479,7.461,0.179,6951.591,42.312,337.038,CC1CC(C)(C)C2CC1C1CC12 at 298K,,
107,CCCC1(C)CC(C)CCC1CC,182.35100000000023,342.639,229.46,506.42,668.436,19.2549,691.57,0.807,58.722,-292.157,57.882,14.32,0.226,7993.263,43.834,338.723,CCCC1(C)CC(C)CCC1CC at 298K,,
108,CCC1CC2C(C)C3C(C)CC2C13,178.3190000000002,360.225,244.221,499.702,728.019,18.8572,634.74,0.943,86.231,-242.316,57.366,14.931,0.189,7559.444,42.393,337.02,CCC1CC2C(C)C3C(C)CC2C13 at 298K,,
